game_id,season,week,game_date,home_team,away_team,home_score,away_score,temperature,wind_speed,is_dome,is_primetime,precipitation,is_division_game,is_playoff
2024_02_IND_GB,2024,2,2024-09-15,GB,IND,16.0,10.0,85.0,7.0,False,False,none,False,True
2024_02_CLE_JAX,2024,2,2024-09-15,JAX,CLE,13.0,18.0,80.0,12.0,False,False,none,False,True
2024_02_SF_MIN,2024,2,2024-09-15,MIN,SF,23.0,17.0,,,True,False,none,False,True
2024_02_SEA_NE,2024,2,2024-09-15,NE,SEA,20.0,23.0,77.0,5.0,False,False,none,False,True
2024_02_NYJ_TEN,2024,2,2024-09-15,TEN,NYJ,17.0,24.0,80.0,13.0,False,False,none,False,True
2024_02_NYG_WAS,2024,2,2024-09-15,WAS,NYG,21.0,18.0,82.0,11.0,False,False,none,False,True
2024_02_LA_ARI,2024,2,2024-09-15,ARI,LA,41.0,10.0,,,True,False,none,False,True
2024_02_PIT_DEN,2024,2,2024-09-15,DEN,PIT,6.0,13.0,83.0,4.0,False,False,none,False,True
2024_02_CIN_KC,2024,2,2024-09-15,KC,CIN,26.0,25.0,89.0,8.0,False,False,none,False,True
2024_02_CHI_HOU,2024,2,2024-09-15,HOU,CHI,19.0,13.0,,,True,True,none,False,True
2024_02_ATL_PHI,2024,2,2024-09-16,PHI,ATL,21.0,22.0,71.0,9.0,False,True,none,False,True
2024_03_NE_NYJ,2024,3,2024-09-19,NYJ,NE,24.0,3.0,75.0,5.0,False,True,none,False,True
2024_03_NYG_CLE,2024,3,2024-09-22,CLE,NYG,15.0,21.0,76.0,4.0,False,False,none,False,True
2024_03_CHI_IND,2024,3,2024-09-22,IND,CHI,21.0,16.0,,,True,False,none,False,True
2024_03_HOU_MIN,2024,3,2024-09-22,MIN,HOU,34.0,7.0,,,True,False,none,False,True
2024_03_PHI_NO,2024,3,2024-09-22,NO,PHI,12.0,15.0,,,True,False,none,False,True
2024_03_LAC_PIT,2024,3,2024-09-22,PIT,LAC,20.0,10.0,72.0,2.0,False,False,none,False,True
2024_03_DEN_TB,2024,3,2024-09-22,TB,DEN,7.0,26.0,85.0,6.0,False,False,none,False,True
2024_03_GB_TEN,2024,3,2024-09-22,TEN,GB,14.0,30.0,87.0,7.0,False,False,none,False,True
2024_03_CAR_LV,2024,3,2024-09-22,LV,CAR,22.0,36.0,,,True,False,none,False,True
2024_03_MIA_SEA,2024,3,2024-09-22,SEA,MIA,24.0,3.0,64.0,2.0,False,False,none,False,True
2024_03_DET_ARI,2024,3,2024-09-22,ARI,DET,13.0,20.0,,,True,False,none,False,True
2024_03_BAL_DAL,2024,3,2024-09-22,DAL,BAL,25.0,28.0,,,True,False,none,False,True
2024_03_SF_LA,2024,3,2024-09-22,LA,SF,27.0,24.0,,,True,False,none,False,True
2024_03_KC_ATL,2024,3,2024-09-22,ATL,KC,17.0,22.0,,,True,True,none,False,True
2024_03_JAX_BUF,2024,3,2024-09-23,BUF,JAX,47.0,10.0,68.0,5.0,False,False,none,False,True
2024_03_WAS_CIN,2024,3,2024-09-23,CIN,WAS,33.0,38.0,69.0,5.0,False,True,none,False,True
2024_04_DAL_NYG,2024,4,2024-09-26,NYG,DAL,15.0,20.0,74.0,3.0,False,True,none,False,True
2024_04_NO_ATL,2024,4,2024-09-29,ATL,NO,26.0,24.0,,,True,False,none,False,True
2024_04_CIN_CAR,2024,4,2024-09-29,CAR,CIN,24.0,34.0,78.0,6.0,False,False,none,False,True
2024_04_LA_CHI,2024,4,2024-09-29,CHI,LA,24.0,18.0,70.0,16.0,False,False,none,False,True
2024_04_MIN_GB,2024,4,2024-09-29,GB,MIN,29.0,31.0,71.0,15.0,False,False,none,False,True
2024_04_JAX_HOU,2024,4,2024-09-29,HOU,JAX,24.0,20.0,,,True,False,none,False,True
2024_04_PIT_IND,2024,4,2024-09-29,IND,PIT,27.0,24.0,,,True,False,none,False,True
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,9.0,10.0,67.0,8.0,False,False,none,False,True
2024_04_PHI_TB,2024,4,2024-09-29,TB,PHI,33.0,16.0,88.0,9.0,False,False,none,False,True
2024_04_WAS_ARI,2024,4,2024-09-29,ARI,WAS,14.0,42.0,,,True,False,none,False,True
2024_04_NE_SF,2024,4,2024-09-29,SF,NE,30.0,13.0,71.0,5.0,False,False,none,False,True
2024_04_KC_LAC,2024,4,2024-09-29,LAC,KC,10.0,17.0,,,True,False,none,False,True
2024_04_CLE_LV,2024,4,2024-09-29,LV,CLE,20.0,16.0,,,True,False,none,False,True
2024_04_BUF_BAL,2024,4,2024-09-29,BAL,BUF,35.0,10.0,68.0,8.0,False,True,none,False,True
2024_04_TEN_MIA,2024,4,2024-09-30,MIA,TEN,12.0,31.0,86.0,9.0,False,False,none,False,True
2024_04_SEA_DET,2024,4,2024-09-30,DET,SEA,42.0,29.0,,,True,True,none,False,True
2024_05_TB_ATL,2024,5,2024-10-03,ATL,TB,36.0,30.0,,,True,True,none,False,True
2024_05_NYJ_MIN,2024,5,2024-10-06,MIN,NYJ,23.0,17.0,59.0,8.0,False,False,none,False,True
2024_05_CAR_CHI,2024,5,2024-10-06,CHI,CAR,36.0,10.0,74.0,7.0,False,False,none,False,True
2024_05_BAL_CIN,2024,5,2024-10-06,CIN,BAL,38.0,41.0,81.0,10.0,False,False,none,False,True
2024_05_BUF_HOU,2024,5,2024-10-06,HOU,BUF,23.0,20.0,,,True,False,none,False,True
2024_05_IND_JAX,2024,5,2024-10-06,JAX,IND,37.0,34.0,74.0,4.0,False,False,none,False,True
2024_05_MIA_NE,2024,5,2024-10-06,NE,MIA,10.0,15.0,65.0,2.0,False,False,none,False,True
2024_05_CLE_WAS,2024,5,2024-10-06,WAS,CLE,34.0,13.0,73.0,5.0,False,False,none,False,True
2024_05_LV_DEN,2024,5,2024-10-06,DEN,LV,34.0,18.0,73.0,7.0,False,False,none,False,True
2024_05_ARI_SF,2024,5,2024-10-06,SF,ARI,23.0,24.0,89.0,3.0,False,False,none,False,True
2024_05_GB_LA,2024,5,2024-10-06,LA,GB,19.0,24.0,,,True,False,none,False,True
2024_05_NYG_SEA,2024,5,2024-10-06,SEA,NYG,20.0,29.0,61.0,3.0,False,False,none,False,True
2024_05_DAL_PIT,2024,5,2024-10-06,PIT,DAL,17.0,20.0,67.0,6.0,False,True,none,False,True
2024_05_NO_KC,2024,5,2024-10-07,KC,NO,26.0,13.0,70.0,1.0,False,True,none,False,True
2024_06_SF_SEA,2024,6,2024-10-10,SEA,SF,24.0,36.0,59.0,10.0,False,True,none,False,True
2024_06_JAX_CHI,2024,6,2024-10-13,CHI,JAX,35.0,16.0,54.0,3.0,False,False,none,False,True
2024_06_WAS_BAL,2024,6,2024-10-13,BAL,WAS,30.0,23.0,75.0,8.0,False,False,none,False,True
2024_06_ARI_GB,2024,6,2024-10-13,GB,ARI,34.0,13.0,50.0,4.0,False,False,none,False,True
2024_06_HOU_NE,2024,6,2024-10-13,NE,HOU,21.0,41.0,53.0,5.0,False,False,none,False,True
2024_06_TB_NO,2024,6,2024-10-13,NO,TB,27.0,51.0,,,True,False,none,False,True
2024_06_CLE_PHI,2024,6,2024-10-13,PHI,CLE,20.0,16.0,82.0,10.0,False,False,none,False,True
2024_06_IND_TEN,2024,6,2024-10-13,TEN,IND,17.0,20.0,80.0,12.0,False,False,none,False,True
2024_06_LAC_DEN,2024,6,2024-10-13,DEN,LAC,16.0,23.0,65.0,7.0,False,False,none,False,True
2024_06_PIT_LV,2024,6,2024-10-13,LV,PIT,13.0,32.0,,,True,False,none,False,True
2024_06_ATL_CAR,2024,6,2024-10-13,CAR,ATL,20.0,38.0,79.0,9.0,False,False,none,False,True
2024_06_DET_DAL,2024,6,2024-10-13,DAL,DET,9.0,47.0,,,True,False,none,False,True
2024_06_CIN_NYG,2024,6,2024-10-13,NYG,CIN,7.0,17.0,63.0,2.0,False,True,none,False,True
2024_06_BUF_NYJ,2024,6,2024-10-14,NYJ,BUF,20.0,23.0,49.0,14.0,False,True,none,False,True
2024_07_DEN_NO,2024,7,2024-10-17,NO,DEN,10.0,33.0,,,True,True,none,False,True
2024_07_NE_JAX,2024,7,2024-10-20,JAX,NE,32.0,16.0,63.0,12.0,False,False,none,False,True
2024_07_SEA_ATL,2024,7,2024-10-20,ATL,SEA,14.0,34.0,,,True,False,none,False,True
2024_07_TEN_BUF,2024,7,2024-10-20,BUF,TEN,34.0,10.0,66.0,12.0,False,False,none,False,True
2024_07_CIN_CLE,2024,7,2024-10-20,CLE,CIN,14.0,21.0,62.0,8.0,False,False,none,False,True
2024_07_HOU_GB,2024,7,2024-10-20,GB,HOU,24.0,22.0,72.0,3.0,False,False,none,False,True
2024_07_MIA_IND,2024,7,2024-10-20,IND,MIA,16.0,10.0,,,True,False,none,False,True
2024_07_DET_MIN,2024,7,2024-10-20,MIN,DET,29.0,31.0,,,True,False,none,False,True
2024_07_PHI_NYG,2024,7,2024-10-20,NYG,PHI,3.0,28.0,71.0,4.0,False,False,none,False,True
2024_07_LV_LA,2024,7,2024-10-20,LA,LV,20.0,15.0,,,True,False,none,False,True
2024_07_CAR_WAS,2024,7,2024-10-20,WAS,CAR,40.0,7.0,76.0,2.0,False,False,none,False,True
2024_07_KC_SF,2024,7,2024-10-20,SF,KC,18.0,28.0,78.0,3.0,False,False,none,False,True
2024_07_NYJ_PIT,2024,7,2024-10-20,PIT,NYJ,37.0,15.0,60.0,4.0,False,True,none,False,True
2024_07_BAL_TB,2024,7,2024-10-21,TB,BAL,31.0,41.0,80.0,8.0,False,True,none,False,True
2024_07_LAC_ARI,2024,7,2024-10-21,ARI,LAC,17.0,15.0,,,True,True,none,False,True
2024_08_MIN_LA,2024,8,2024-10-24,LA,MIN,30.0,20.0,,,True,True,none,False,True
2024_08_PHI_CIN,2024,8,2024-10-27,CIN,PHI,17.0,37.0,59.0,6.0,False,False,none,False,True
2024_08_BAL_CLE,2024,8,2024-10-27,CLE,BAL,29.0,24.0,52.0,4.0,False,False,none,False,True
2024_08_TEN_DET,2024,8,2024-10-27,DET,TEN,52.0,14.0,,,True,False,none,False,True
2024_08_IND_HOU,2024,8,2024-10-27,HOU,IND,23.0,20.0,,,True,False,none,False,True
2024_08_GB_JAX,2024,8,2024-10-27,JAX,GB,27.0,30.0,84.0,4.0,False,False,none,False,True
2024_08_ARI_MIA,2024,8,2024-10-27,MIA,ARI,27.0,28.0,82.0,14.0,False,False,none,False,True
2024_08_NYJ_NE,2024,8,2024-10-27,NE,NYJ,25.0,22.0,53.0,8.0,False,False,none,False,True
2024_08_ATL_TB,2024,8,2024-10-27,TB,ATL,26.0,31.0,79.0,6.0,False,False,none,False,True
2024_08_NO_LAC,2024,8,2024-10-27,LAC,NO,26.0,8.0,,,True,False,none,False,True
2024_08_BUF_SEA,2024,8,2024-10-27,SEA,BUF,10.0,31.0,55.0,14.0,False,False,none,False,True
2024_08_CAR_DEN,2024,8,2024-10-27,DEN,CAR,28.0,14.0,76.0,4.0,False,False,none,False,True
2024_08_KC_LV,2024,8,2024-10-27,LV,KC,20.0,27.0,,,True,False,none,False,True
2024_08_CHI_WAS,2024,8,2024-10-27,WAS,CHI,18.0,15.0,58.0,2.0,False,False,none,False,True
2024_08_DAL_SF,2024,8,2024-10-27,SF,DAL,30.0,24.0,69.0,9.0,False,True,none,False,True
2024_08_NYG_PIT,2024,8,2024-10-28,PIT,NYG,26.0,18.0,54.0,7.0,False,True,none,False,True
2024_09_HOU_NYJ,2024,9,2024-10-31,NYJ,HOU,21.0,13.0,71.0,8.0,False,True,none,False,True
2024_09_DAL_ATL,2024,9,2024-11-03,ATL,DAL,27.0,21.0,,,True,False,none,False,True
2024_09_DEN_BAL,2024,9,2024-11-03,BAL,DEN,41.0,10.0,57.0,3.0,False,False,none,False,True
2024_09_MIA_BUF,2024,9,2024-11-03,BUF,MIA,30.0,27.0,54.0,9.0,False,False,none,False,True
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,23.0,22.0,66.0,7.0,False,False,none,False,True
2024_09_LV_CIN,2024,9,2024-11-03,CIN,LV,41.0,24.0,67.0,7.0,False,False,none,False,True
2024_09_LAC_CLE,2024,9,2024-11-03,CLE,LAC,10.0,27.0,57.0,10.0,False,False,none,False,True
2024_09_WAS_NYG,2024,9,2024-11-03,NYG,WAS,22.0,27.0,52.0,6.0,False,False,none,False,True
2024_09_NE_TEN,2024,9,2024-11-03,TEN,NE,20.0,17.0,75.0,10.0,False,False,none,False,True
2024_09_CHI_ARI,2024,9,2024-11-03,ARI,CHI,29.0,9.0,,,True,False,none,False,True
2024_09_JAX_PHI,2024,9,2024-11-03,PHI,JAX,28.0,23.0,57.0,6.0,False,False,none,False,True
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,14.0,24.0,50.0,15.0,False,False,none,False,True
2024_09_LA_SEA,2024,9,2024-11-03,SEA,LA,20.0,26.0,52.0,4.0,False,False,none,False,True
2024_09_IND_MIN,2024,9,2024-11-03,MIN,IND,21.0,13.0,,,True,True,none,False,True
2024_09_TB_KC,2024,9,2024-11-04,KC,TB,30.0,24.0,63.0,6.0,False,True,none,False,True
2024_10_CIN_BAL,2024,10,2024-11-07,BAL,CIN,35.0,34.0,69.0,6.0,False,True,none,False,True
2024_10_NYG_CAR,2024,10,2024-11-10,CAR,NYG,20.0,17.0,,,False,False,none,False,True
2024_10_NE_CHI,2024,10,2024-11-10,CHI,NE,3.0,19.0,60.0,6.0,False,False,none,False,True
2024_10_BUF_IND,2024,10,2024-11-10,IND,BUF,20.0,30.0,,,True,False,none,False,True
2024_10_MIN_JAX,2024,10,2024-11-10,JAX,MIN,7.0,12.0,79.0,7.0,False,False,none,False,True
2024_10_DEN_KC,2024,10,2024-11-10,KC,DEN,16.0,14.0,57.0,12.0,False,False,none,False,True
2024_10_ATL_NO,2024,10,2024-11-10,NO,ATL,20.0,17.0,,,True,False,none,False,True
2024_10_SF_TB,2024,10,2024-11-10,TB,SF,20.0,23.0,85.0,9.0,False,False,none,False,True
2024_10_PIT_WAS,2024,10,2024-11-10,WAS,PIT,27.0,28.0,57.0,9.0,False,False,none,False,True
2024_10_TEN_LAC,2024,10,2024-11-10,LAC,TEN,27.0,17.0,,,True,False,none,False,True
2024_10_NYJ_ARI,2024,10,2024-11-10,ARI,NYJ,31.0,6.0,,,True,False,none,False,True
2024_10_PHI_DAL,2024,10,2024-11-10,DAL,PHI,6.0,34.0,,,True,False,none,False,True
2024_10_DET_HOU,2024,10,2024-11-10,HOU,DET,23.0,26.0,,,True,True,none,False,True
2024_10_MIA_LA,2024,10,2024-11-11,LA,MIA,15.0,23.0,,,True,True,none,False,True
2024_11_WAS_PHI,2024,11,2024-11-14,PHI,WAS,26.0,18.0,46.0,9.0,False,True,none,False,True
2024_11_GB_CHI,2024,11,2024-11-17,CHI,GB,19.0,20.0,54.0,5.0,False,False,none,False,True
2024_11_JAX_DET,2024,11,2024-11-17,DET,JAX,52.0,6.0,,,True,False,none,False,True
2024_11_LV_MIA,2024,11,2024-11-17,MIA,LV,34.0,19.0,80.0,16.0,False,False,none,False,True
2024_11_LA_NE,2024,11,2024-11-17,NE,LA,22.0,28.0,59.0,9.0,False,False,none,False,True
2024_11_CLE_NO,2024,11,2024-11-17,NO,CLE,35.0,14.0,,,True,False,none,False,True
2024_11_IND_NYJ,2024,11,2024-11-17,NYJ,IND,27.0,28.0,62.0,4.0,False,False,none,False,True
2024_11_BAL_PIT,2024,11,2024-11-17,PIT,BAL,18.0,16.0,52.0,5.0,False,False,none,False,True
2024_11_MIN_TEN,2024,11,2024-11-17,TEN,MIN,13.0,23.0,66.0,7.0,False,False,none,False,True
2024_11_ATL_DEN,2024,11,2024-11-17,DEN,ATL,38.0,6.0,55.0,9.0,False,False,none,False,True
2024_11_SEA_SF,2024,11,2024-11-17,SF,SEA,17.0,20.0,59.0,4.0,False,False,none,False,True
2024_11_KC_BUF,2024,11,2024-11-17,BUF,KC,30.0,21.0,50.0,3.0,False,False,none,False,True
2024_11_CIN_LAC,2024,11,2024-11-17,LAC,CIN,34.0,27.0,,,True,True,none,False,True
2024_11_HOU_DAL,2024,11,2024-11-18,DAL,HOU,10.0,34.0,,,True,True,none,False,True
2024_12_PIT_CLE,2024,12,2024-11-21,CLE,PIT,24.0,19.0,36.0,13.0,False,True,none,False,True
2024_12_KC_CAR,2024,12,2024-11-24,CAR,KC,27.0,30.0,61.0,5.0,False,False,none,False,True
2024_12_MIN_CHI,2024,12,2024-11-24,CHI,MIN,27.0,30.0,47.0,5.0,False,False,none,False,True
2024_12_TEN_HOU,2024,12,2024-11-24,HOU,TEN,27.0,32.0,,,True,False,none,False,True
2024_12_DET_IND,2024,12,2024-11-24,IND,DET,6.0,24.0,,,True,False,none,False,True
2024_12_NE_MIA,2024,12,2024-11-24,MIA,NE,34.0,15.0,77.0,6.0,False,False,none,False,True
2024_12_TB_NYG,2024,12,2024-11-24,NYG,TB,7.0,30.0,50.0,13.0,False,False,none,False,True
2024_12_DAL_WAS,2024,12,2024-11-24,WAS,DAL,26.0,34.0,55.0,5.0,False,False,none,False,True
2024_12_DEN_LV,2024,12,2024-11-24,LV,DEN,19.0,29.0,,,True,False,none,False,True
2024_12_SF_GB,2024,12,2024-11-24,GB,SF,38.0,10.0,43.0,11.0,False,False,none,False,True
2024_12_ARI_SEA,2024,12,2024-11-24,SEA,ARI,16.0,6.0,45.0,5.0,False,False,none,False,True
2024_12_PHI_LA,2024,12,2024-11-24,LA,PHI,20.0,37.0,,,True,True,none,False,True
2024_12_BAL_LAC,2024,12,2024-11-25,LAC,BAL,23.0,30.0,,,True,True,none,False,True
2024_13_CHI_DET,2024,13,2024-11-28,DET,CHI,23.0,20.0,,,True,False,none,False,True
2024_13_NYG_DAL,2024,13,2024-11-28,DAL,NYG,27.0,20.0,,,True,False,none,False,True
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,30.0,17.0,27.0,10.0,False,True,none,False,True
2024_13_LV_KC,2024,13,2024-11-29,KC,LV,19.0,17.0,37.0,5.0,False,False,none,False,True
2024_13_LAC_ATL,2024,13,2024-12-01,ATL,LAC,13.0,17.0,,,True,False,none,False,True
2024_13_PIT_CIN,2024,13,2024-12-01,CIN,PIT,38.0,44.0,32.0,9.0,False,False,none,False,True
2024_13_HOU_JAX,2024,13,2024-12-01,JAX,HOU,20.0,23.0,,,False,False,none,False,True
2024_13_ARI_MIN,2024,13,2024-12-01,MIN,ARI,23.0,22.0,,,True,False,none,False,True
2024_13_IND_NE,2024,13,2024-12-01,NE,IND,24.0,25.0,36.0,9.0,False,False,none,False,True
2024_13_SEA_NYJ,2024,13,2024-12-01,NYJ,SEA,21.0,26.0,37.0,12.0,False,False,none,False,True
2024_13_TEN_WAS,2024,13,2024-12-01,WAS,TEN,42.0,19.0,42.0,6.0,False,False,none,False,True
2024_13_TB_CAR,2024,13,2024-12-01,CAR,TB,23.0,26.0,51.0,7.0,False,False,none,False,True
2024_13_LA_NO,2024,13,2024-12-01,NO,LA,14.0,21.0,,,True,False,none,False,True
2024_13_PHI_BAL,2024,13,2024-12-01,BAL,PHI,19.0,24.0,41.0,7.0,False,False,none,False,True
2024_13_SF_BUF,2024,13,2024-12-01,BUF,SF,35.0,10.0,28.0,11.0,False,True,none,False,True
2024_13_CLE_DEN,2024,13,2024-12-02,DEN,CLE,41.0,32.0,48.0,4.0,False,True,none,False,True
2024_14_GB_DET,2024,14,2024-12-05,DET,GB,34.0,31.0,,,True,True,none,False,True
2024_14_NYJ_MIA,2024,14,2024-12-08,MIA,NYJ,32.0,26.0,77.0,12.0,False,False,none,False,True
2024_14_ATL_MIN,2024,14,2024-12-08,MIN,ATL,42.0,21.0,,,True,False,none,False,True
2024_14_NO_NYG,2024,14,2024-12-08,NYG,NO,11.0,14.0,54.0,13.0,False,False,none,False,True
2024_14_CAR_PHI,2024,14,2024-12-08,PHI,CAR,22.0,16.0,55.0,16.0,False,False,none,False,True
2024_14_CLE_PIT,2024,14,2024-12-08,PIT,CLE,27.0,14.0,49.0,12.0,False,False,none,False,True
2024_14_LV_TB,2024,14,2024-12-08,TB,LV,28.0,13.0,71.0,4.0,False,False,none,False,True
2024_14_JAX_TEN,2024,14,2024-12-08,TEN,JAX,6.0,10.0,53.0,9.0,False,False,none,False,True
2024_14_SEA_ARI,2024,14,2024-12-08,ARI,SEA,18.0,30.0,,,True,False,none,False,True
2024_14_BUF_LA,2024,14,2024-12-08,LA,BUF,44.0,42.0,,,True,False,none,False,True
2024_14_CHI_SF,2024,14,2024-12-08,SF,CHI,38.0,13.0,65.0,4.0,False,False,none,False,True
2024_14_LAC_KC,2024,14,2024-12-08,KC,LAC,19.0,17.0,50.0,10.0,False,True,none,False,True
2024_14_CIN_DAL,2024,14,2024-12-09,DAL,CIN,20.0,27.0,,,True,True,none,False,True
2024_15_LA_SF,2024,15,2024-12-12,SF,LA,6.0,12.0,53.0,4.0,False,True,none,False,True
2024_15_DAL_CAR,2024,15,2024-12-15,CAR,DAL,14.0,30.0,45.0,7.0,False,False,none,False,True
2024_15_KC_CLE,2024,15,2024-12-15,CLE,KC,7.0,21.0,40.0,18.0,False,False,none,False,True
2024_15_MIA_HOU,2024,15,2024-12-15,HOU,MIA,20.0,12.0,,,True,False,none,False,True
2024_15_NYJ_JAX,2024,15,2024-12-15,JAX,NYJ,25.0,32.0,,,False,False,none,False,True
2024_15_WAS_NO,2024,15,2024-12-15,NO,WAS,19.0,20.0,,,True,False,none,False,True
2024_15_BAL_NYG,2024,15,2024-12-15,NYG,BAL,14.0,35.0,36.0,6.0,False,False,none,False,True
2024_15_CIN_TEN,2024,15,2024-12-15,TEN,CIN,27.0,37.0,52.0,12.0,False,False,none,False,True
2024_15_NE_ARI,2024,15,2024-12-15,ARI,NE,30.0,17.0,,,True,False,none,False,True
2024_15_IND_DEN,2024,15,2024-12-15,DEN,IND,31.0,13.0,55.0,15.0,False,False,none,False,True
2024_15_BUF_DET,2024,15,2024-12-15,DET,BUF,42.0,48.0,,,True,False,none,False,True
2024_15_TB_LAC,2024,15,2024-12-15,LAC,TB,17.0,40.0,,,True,False,none,False,True
2024_15_PIT_PHI,2024,15,2024-12-15,PHI,PIT,27.0,13.0,37.0,5.0,False,False,none,False,True
2024_15_GB_SEA,2024,15,2024-12-15,SEA,GB,13.0,30.0,43.0,3.0,False,True,none,False,True
2024_15_CHI_MIN,2024,15,2024-12-16,MIN,CHI,30.0,12.0,,,True,True,none,False,True
2024_15_ATL_LV,2024,15,2024-12-16,LV,ATL,9.0,15.0,,,True,True,none,False,True
2024_16_DEN_LAC,2024,16,2024-12-19,LAC,DEN,34.0,27.0,,,True,True,none,False,True
2024_16_HOU_KC,2024,16,2024-12-21,KC,HOU,27.0,19.0,30.0,5.0,False,False,none,False,True
2024_16_PIT_BAL,2024,16,2024-12-21,BAL,PIT,34.0,17.0,35.0,15.0,False,False,none,False,True
2024_16_NYG_ATL,2024,16,2024-12-22,ATL,NYG,34.0,7.0,,,True,False,none,False,True
2024_16_ARI_CAR,2024,16,2024-12-22,CAR,ARI,36.0,30.0,37.0,10.0,False,False,none,False,True
2024_16_DET_CHI,2024,16,2024-12-22,CHI,DET,17.0,34.0,29.0,7.0,False,False,none,False,True
2024_16_CLE_CIN,2024,16,2024-12-22,CIN,CLE,24.0,6.0,33.0,6.0,False,False,none,False,True
2024_16_TEN_IND,2024,16,2024-12-22,IND,TEN,38.0,30.0,,,True,False,none,False,True
2024_16_LA_NYJ,2024,16,2024-12-22,NYJ,LA,9.0,19.0,23.0,8.0,False,False,none,False,True
2024_16_PHI_WAS,2024,16,2024-12-22,WAS,PHI,36.0,33.0,32.0,8.0,False,False,none,False,True
2024_16_MIN_SEA,2024,16,2024-12-22,SEA,MIN,24.0,27.0,48.0,5.0,False,False,none,False,True
2024_16_NE_BUF,2024,16,2024-12-22,BUF,NE,24.0,21.0,14.0,2.0,False,False,none,False,True
2024_16_JAX_LV,2024,16,2024-12-22,LV,JAX,19.0,14.0,,,True,False,none,False,True
2024_16_SF_MIA,2024,16,2024-12-22,MIA,SF,29.0,17.0,73.0,12.0,False,False,none,False,True
2024_16_TB_DAL,2024,16,2024-12-22,DAL,TB,26.0,24.0,,,True,True,none,False,True
2024_16_NO_GB,2024,16,2024-12-23,GB,NO,34.0,0.0,34.0,12.0,False,True,none,False,True
2024_17_KC_PIT,2024,17,2024-12-25,PIT,KC,10.0,29.0,39.0,2.0,False,False,none,False,True
2024_17_BAL_HOU,2024,17,2024-12-25,HOU,BAL,2.0,31.0,,,True,False,none,False,True
2024_17_SEA_CHI,2024,17,2024-12-26,CHI,SEA,3.0,6.0,47.0,5.0,False,True,none,False,True
2024_17_LAC_NE,2024,17,2024-12-28,NE,LAC,7.0,40.0,40.0,4.0,False,False,none,False,True
2024_17_DEN_CIN,2024,17,2024-12-28,CIN,DEN,30.0,24.0,60.0,8.0,False,False,none,False,True
2024_17_ARI_LA,2024,17,2024-12-28,LA,ARI,13.0,9.0,,,True,True,none,False,True
2024_17_NYJ_BUF,2024,17,2024-12-29,BUF,NYJ,40.0,14.0,54.0,15.0,False,False,none,False,True
2024_17_TEN_JAX,2024,17,2024-12-29,JAX,TEN,20.0,13.0,72.0,16.0,False,False,none,False,True
