player_id,player,recent_team,week,completions,attempts,passing_yards,passing_tds,interception,position,season,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,team,player_name,player_display_name,fantasy_points_ppr,fantasy_points,points
00-0033923,K.Hunt,KC,2,0.0,0.0,0.0,0.0,0.0,RB,2025,8.0,31.0,0.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,3.1000001,3.1000001,3.1000001
00-0033923,K.Hunt,KC,3,0.0,0.0,0.0,0.0,0.0,RB,2025,10.0,34.0,1.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,9.4,9.4,9.4
00-0033923,K.Hunt,KC,4,0.0,0.0,0.0,0.0,0.0,RB,2025,13.0,34.0,0.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,3.4,3.4,3.4
00-0033923,K.Hunt,KC,5,0.0,0.0,0.0,0.0,0.0,RB,2025,7.0,49.0,2.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,16.9,16.9,16.9
00-0033923,K.Hunt,KC,6,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,23.0,0.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,2.3,2.3,2.3
00-0033923,K.Hunt,KC,7,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,18.0,0.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,1.8000001,1.8000001,1.8000001
00-0033923,K.Hunt,KC,8,0.0,0.0,0.0,0.0,0.0,RB,2025,9.0,40.0,1.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,10.0,10.0,10.0
00-0033923,K.Hunt,KC,9,0.0,0.0,0.0,0.0,0.0,RB,2025,11.0,49.0,1.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,10.9,10.9,10.9
00-0033923,K.Hunt,KC,11,0.0,0.0,0.0,0.0,0.0,RB,2025,13.0,59.0,1.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,11.9,11.9,11.9
00-0033923,K.Hunt,KC,12,0.0,0.0,0.0,0.0,0.0,RB,2025,30.0,104.0,1.0,0.0,0.0,0.0,0.0,KC,K.Hunt,K.Hunt,16.400002,16.400002,16.400002
00-0033955,J.McNichols,WAS,1,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,25.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,2.5,2.5,2.5
00-0033955,J.McNichols,WAS,3,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,78.0,1.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,13.8,13.8,13.8
00-0033955,J.McNichols,WAS,4,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,3.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,0.3,0.3,0.3
00-0033955,J.McNichols,WAS,5,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,6.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,0.6,0.6,0.6
00-0033955,J.McNichols,WAS,6,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,5.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,0.5,0.5,0.5
00-0033955,J.McNichols,WAS,7,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,22.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,2.2,2.2,2.2
00-0033955,J.McNichols,WAS,8,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,4.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,0.4,0.4,0.4
00-0033955,J.McNichols,WAS,9,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,0.0,0.0,0.0
00-0033955,J.McNichols,WAS,10,0.0,0.0,0.0,0.0,0.0,RB,2025,5.0,25.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,2.5,2.5,2.5
00-0033955,J.McNichols,WAS,11,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,13.0,0.0,0.0,0.0,0.0,0.0,WAS,J.McNichols,J.McNichols,1.3000001,1.3000001,1.3000001
00-0034270,T.Conklin,LAC,1,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,2.0,0.0,0.0,0.0,0.0,0.0,LAC,T.Conklin,T.Conklin,0.2,0.2,0.2
00-0034367,N.Miller-Hines,LAC,8,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,LAC,N.Miller-Hines,N.Miller-Hines,-0.2,-0.2,-0.2
00-0034753,M.Andrews,BAL,2,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,2.0,0.0,0.0,0.0,0.0,0.0,BAL,M.Andrews,M.Andrews,0.2,0.2,0.2
00-0034753,M.Andrews,BAL,6,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,2.0,0.0,0.0,0.0,0.0,0.0,BAL,M.Andrews,M.Andrews,0.2,0.2,0.2
00-0034753,M.Andrews,BAL,9,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,4.0,0.0,0.0,0.0,0.0,0.0,BAL,M.Andrews,M.Andrews,0.4,0.4,0.4
00-0034753,M.Andrews,BAL,11,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,35.0,1.0,0.0,0.0,0.0,0.0,BAL,M.Andrews,M.Andrews,9.5,9.5,9.5
00-0034753,M.Andrews,BAL,12,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BAL,M.Andrews,M.Andrews,0.2,0.2,0.2
00-0034771,M.Rudolph,PIT,12,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,4.0,0.0,0.0,0.0,0.0,0.0,PIT,M.Rudolph,M.Rudolph,0.4,0.4,0.4
00-0034791,N.Chubb,HOU,1,0.0,0.0,0.0,0.0,0.0,RB,2025,13.0,60.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,6.0,6.0,6.0
00-0034791,N.Chubb,HOU,2,0.0,0.0,0.0,0.0,0.0,RB,2025,12.0,43.0,1.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,10.3,10.3,10.3
00-0034791,N.Chubb,HOU,3,0.0,0.0,0.0,0.0,0.0,RB,2025,9.0,38.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,3.8,3.8,3.8
00-0034791,N.Chubb,HOU,4,0.0,0.0,0.0,0.0,0.0,RB,2025,13.0,47.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,4.7000003,4.7000003,4.7000003
00-0034791,N.Chubb,HOU,5,0.0,0.0,0.0,0.0,0.0,RB,2025,11.0,61.0,1.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,12.1,12.1,12.1
00-0034791,N.Chubb,HOU,7,0.0,0.0,0.0,0.0,0.0,RB,2025,5.0,16.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,1.6,1.6,1.6
00-0034791,N.Chubb,HOU,8,0.0,0.0,0.0,0.0,0.0,RB,2025,17.0,56.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,5.6,5.6,5.6
00-0034791,N.Chubb,HOU,9,0.0,0.0,0.0,0.0,0.0,RB,2025,11.0,34.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,3.4,3.4,3.4
00-0034791,N.Chubb,HOU,10,0.0,0.0,0.0,0.0,0.0,RB,2025,5.0,47.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,4.7000003,4.7000003,4.7000003
00-0034791,N.Chubb,HOU,11,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,17.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,1.7,1.7,1.7
00-0034791,N.Chubb,HOU,12,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,16.0,0.0,0.0,0.0,0.0,0.0,HOU,N.Chubb,N.Chubb,1.6,1.6,1.6
00-0034796,L.Jackson,BAL,1,0.0,0.0,0.0,0.0,0.0,RB,2025,5.0,51.0,1.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,11.1,11.1,11.1
00-0034796,L.Jackson,BAL,2,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,2.0,0.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,0.2,0.2,0.2
00-0034796,L.Jackson,BAL,3,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,16.0,0.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,1.6,1.6,1.6
00-0034796,L.Jackson,BAL,4,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,7.0,0.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,0.7,0.7,0.7
00-0034796,L.Jackson,BAL,9,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,0.0,0.0,0.0
00-0034796,L.Jackson,BAL,10,0.0,0.0,0.0,0.0,0.0,RB,2025,5.0,22.0,0.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,2.2,2.2,2.2
00-0034796,L.Jackson,BAL,11,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,BAL,L.Jackson,L.Jackson,-0.1,-0.1,-0.1
00-0034827,D.Moore,CHI,1,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,8.0,0.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,0.8,0.8,0.8
00-0034827,D.Moore,CHI,3,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,7.0,0.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,0.7,0.7,0.7
00-0034827,D.Moore,CHI,6,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,10.0,0.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,1.0,1.0,1.0
00-0034827,D.Moore,CHI,7,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,9.0,0.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,0.90000004,0.90000004,0.90000004
00-0034827,D.Moore,CHI,8,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,3.0,0.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,0.3,0.3,0.3
00-0034827,D.Moore,CHI,9,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,17.0,1.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,7.7,7.7,7.7
00-0034827,D.Moore,CHI,11,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,CHI,D.Moore,D.Moore,0.3,0.3,0.3
00-0034844,S.Barkley,PHI,1,0.0,0.0,0.0,0.0,0.0,RB,2025,18.0,60.0,1.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,12.0,12.0,12.0
00-0034844,S.Barkley,PHI,2,0.0,0.0,0.0,0.0,0.0,RB,2025,22.0,88.0,1.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,14.8,14.8,14.8
00-0034844,S.Barkley,PHI,3,0.0,0.0,0.0,0.0,0.0,RB,2025,18.0,46.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,4.6,4.6,4.6
00-0034844,S.Barkley,PHI,4,0.0,0.0,0.0,0.0,0.0,RB,2025,19.0,43.0,1.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,10.3,10.3,10.3
00-0034844,S.Barkley,PHI,5,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,30.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,3.0,3.0,3.0
00-0034844,S.Barkley,PHI,6,0.0,0.0,0.0,0.0,0.0,RB,2025,12.0,58.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,5.8,5.8,5.8
00-0034844,S.Barkley,PHI,7,0.0,0.0,0.0,0.0,0.0,RB,2025,18.0,44.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,4.4,4.4,4.4
00-0034844,S.Barkley,PHI,8,0.0,0.0,0.0,0.0,0.0,RB,2025,14.0,150.0,1.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,21.0,21.0,21.0
00-0034844,S.Barkley,PHI,10,0.0,0.0,0.0,0.0,0.0,RB,2025,22.0,60.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,6.0,6.0,6.0
00-0034844,S.Barkley,PHI,11,0.0,0.0,0.0,0.0,0.0,RB,2025,26.0,83.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,8.3,8.3,8.3
00-0034844,S.Barkley,PHI,12,0.0,0.0,0.0,0.0,0.0,RB,2025,10.0,22.0,0.0,0.0,0.0,0.0,0.0,PHI,S.Barkley,S.Barkley,2.2,2.2,2.2
00-0034855,B.Mayfield,TB,6,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,B.Mayfield,B.Mayfield,0.0,0.0,0.0
00-0034855,B.Mayfield,TB,11,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,13.0,0.0,0.0,0.0,0.0,0.0,TB,B.Mayfield,B.Mayfield,1.3000001,1.3000001,1.3000001
00-0034855,B.Mayfield,TB,12,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,B.Mayfield,B.Mayfield,0.0,0.0,0.0
00-0034857,J.Allen,BUF,1,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,8.0,1.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,6.8,6.8,6.8
00-0034857,J.Allen,BUF,2,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,7.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,0.7,0.7,0.7
00-0034857,J.Allen,BUF,3,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,0.2,0.2,0.2
00-0034857,J.Allen,BUF,4,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,15.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,1.5,1.5,1.5
00-0034857,J.Allen,BUF,5,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,3.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,0.3,0.3,0.3
00-0034857,J.Allen,BUF,6,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,0.0,0.0,0.0
00-0034857,J.Allen,BUF,8,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,7.0,2.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,12.7,12.7,12.7
00-0034857,J.Allen,BUF,9,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,14.0,2.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,13.4,13.4,13.4
00-0034857,J.Allen,BUF,10,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,17.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,1.7,1.7,1.7
00-0034857,J.Allen,BUF,11,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,20.0,3.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,20.0,20.0,20.0
00-0034857,J.Allen,BUF,12,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,BUF,J.Allen,J.Allen,0.3,0.3,0.3
00-0034869,S.Darnold,SEA,1,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,9.0,0.0,0.0,0.0,0.0,0.0,SEA,S.Darnold,S.Darnold,0.90000004,0.90000004,0.90000004
00-0034869,S.Darnold,SEA,10,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,S.Darnold,S.Darnold,0.0,0.0,0.0
00-0034869,S.Darnold,SEA,11,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,SEA,S.Darnold,S.Darnold,0.3,0.3,0.3
00-0034975,J.Hill,BAL,1,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,-14.0,0.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,-1.4,-1.4,-1.4
00-0034975,J.Hill,BAL,2,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,7.0,0.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,0.7,0.7,0.7
00-0034975,J.Hill,BAL,4,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,76.0,1.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,13.6,13.6,13.6
00-0034975,J.Hill,BAL,5,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,0.3,0.3,0.3
00-0034975,J.Hill,BAL,6,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,16.0,0.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,1.6,1.6,1.6
00-0034975,J.Hill,BAL,8,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,2.0,0.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,0.2,0.2,0.2
00-0034975,J.Hill,BAL,9,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,2.0,0.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,0.2,0.2,0.2
00-0034975,J.Hill,BAL,10,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BAL,J.Hill,J.Hill,6.1,6.1,6.1
00-0035021,A.Dulin,IND,1,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,15.0,0.0,0.0,0.0,0.0,0.0,IND,A.Dulin,A.Dulin,1.5,1.5,1.5
00-0035021,A.Dulin,IND,4,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,7.0,0.0,0.0,0.0,0.0,0.0,IND,A.Dulin,A.Dulin,0.7,0.7,0.7
00-0035021,A.Dulin,IND,10,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,22.0,0.0,0.0,0.0,0.0,0.0,IND,A.Dulin,A.Dulin,2.2,2.2,2.2
00-0035100,J.Browning,CIN,2,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,CIN,J.Browning,J.Browning,6.1,6.1,6.1
00-0035100,J.Browning,CIN,3,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,CIN,J.Browning,J.Browning,0.3,0.3,0.3
00-0035100,J.Browning,CIN,4,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,2.0,0.0,0.0,0.0,0.0,0.0,CIN,J.Browning,J.Browning,0.2,0.2,0.2
00-0035100,J.Browning,CIN,5,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,CIN,J.Browning,J.Browning,0.3,0.3,0.3
00-0035125,A.Ingold,MIA,6,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,MIA,A.Ingold,A.Ingold,0.3,0.3,0.3
00-0035125,A.Ingold,MIA,10,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,6.0,0.0,0.0,0.0,0.0,0.0,MIA,A.Ingold,A.Ingold,0.6,0.6,0.6
00-0035208,O.Zaccheaus,CHI,2,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,9.0,0.0,0.0,0.0,0.0,0.0,CHI,O.Zaccheaus,O.Zaccheaus,0.90000004,0.90000004,0.90000004
00-0035208,O.Zaccheaus,CHI,3,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,12.0,0.0,0.0,0.0,0.0,0.0,CHI,O.Zaccheaus,O.Zaccheaus,1.2,1.2,1.2
00-0035208,O.Zaccheaus,CHI,6,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,4.0,0.0,0.0,0.0,0.0,0.0,CHI,O.Zaccheaus,O.Zaccheaus,0.4,0.4,0.4
00-0035208,O.Zaccheaus,CHI,7,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,O.Zaccheaus,O.Zaccheaus,0.0,0.0,0.0
00-0035228,K.Murray,ARI,1,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,10.0,0.0,0.0,0.0,0.0,0.0,ARI,K.Murray,K.Murray,1.0,1.0,1.0
00-0035228,K.Murray,ARI,2,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,K.Murray,K.Murray,0.0,0.0,0.0
00-0035228,K.Murray,ARI,3,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,10.0,0.0,0.0,0.0,0.0,0.0,ARI,K.Murray,K.Murray,1.0,1.0,1.0
00-0035228,K.Murray,ARI,4,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,3.0,0.0,0.0,0.0,0.0,0.0,ARI,K.Murray,K.Murray,0.3,0.3,0.3
00-0035228,K.Murray,ARI,5,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,10.0,0.0,0.0,0.0,0.0,0.0,ARI,K.Murray,K.Murray,1.0,1.0,1.0
00-0035229,T.Hockenson,MIN,12,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,T.Hockenson,T.Hockenson,0.0,0.0,0.0
00-0035243,M.Sanders,DAL,1,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,53.0,0.0,0.0,0.0,0.0,0.0,DAL,M.Sanders,M.Sanders,5.3,5.3,5.3
00-0035243,M.Sanders,DAL,2,0.0,0.0,0.0,0.0,0.0,RB,2025,5.0,15.0,1.0,0.0,0.0,0.0,0.0,DAL,M.Sanders,M.Sanders,7.5,7.5,7.5
00-0035243,M.Sanders,DAL,3,0.0,0.0,0.0,0.0,0.0,RB,2025,9.0,41.0,0.0,0.0,0.0,0.0,0.0,DAL,M.Sanders,M.Sanders,4.1,4.1,4.1
00-0035243,M.Sanders,DAL,4,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,8.0,0.0,0.0,0.0,0.0,0.0,DAL,M.Sanders,M.Sanders,0.8,0.8,0.8
00-0035250,D.Singletary,NYG,1,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,9.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,0.90000004,0.90000004,0.90000004
00-0035250,D.Singletary,NYG,2,0.0,0.0,0.0,0.0,0.0,RB,2025,1.0,4.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,0.4,0.4,0.4
00-0035250,D.Singletary,NYG,3,0.0,0.0,0.0,0.0,0.0,RB,2025,4.0,11.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,1.1,1.1,1.1
00-0035250,D.Singletary,NYG,4,0.0,0.0,0.0,0.0,0.0,RB,2025,7.0,28.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,2.8,2.8,2.8
00-0035250,D.Singletary,NYG,5,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,20.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,2.0,2.0,2.0
00-0035250,D.Singletary,NYG,6,0.0,0.0,0.0,0.0,0.0,RB,2025,3.0,10.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,1.0,1.0,1.0
00-0035250,D.Singletary,NYG,7,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,2.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,0.2,0.2,0.2
00-0035250,D.Singletary,NYG,8,0.0,0.0,0.0,0.0,0.0,RB,2025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,0.0,0.0,0.0
00-0035250,D.Singletary,NYG,9,0.0,0.0,0.0,0.0,0.0,RB,2025,8.0,43.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,4.3,4.3,4.3
00-0035250,D.Singletary,NYG,10,0.0,0.0,0.0,0.0,0.0,RB,2025,8.0,20.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,2.0,2.0,2.0
00-0035250,D.Singletary,NYG,11,0.0,0.0,0.0,0.0,0.0,RB,2025,16.0,44.0,2.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,16.4,16.4,16.4
00-0035250,D.Singletary,NYG,12,0.0,0.0,0.0,0.0,0.0,RB,2025,14.0,47.0,0.0,0.0,0.0,0.0,0.0,NYG,D.Singletary,D.Singletary,4.7000003,4.7000003,4.7000003
00-0035261,T.Pollard,TEN,1,0.0,0.0,0.0,0.0,0.0,RB,2025,18.0,60.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,6.0,6.0,6.0
00-0035261,T.Pollard,TEN,2,0.0,0.0,0.0,0.0,0.0,RB,2025,20.0,92.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,9.2,9.2,9.2
00-0035261,T.Pollard,TEN,3,0.0,0.0,0.0,0.0,0.0,RB,2025,16.0,45.0,1.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,10.5,10.5,10.5
00-0035261,T.Pollard,TEN,4,0.0,0.0,0.0,0.0,0.0,RB,2025,14.0,64.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,6.4,6.4,6.4
00-0035261,T.Pollard,TEN,5,0.0,0.0,0.0,0.0,0.0,RB,2025,14.0,67.0,1.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,12.700001,12.700001,12.700001
00-0035261,T.Pollard,TEN,6,0.0,0.0,0.0,0.0,0.0,RB,2025,10.0,34.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,3.4,3.4,3.4
00-0035261,T.Pollard,TEN,7,0.0,0.0,0.0,0.0,0.0,RB,2025,6.0,18.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,1.8000001,1.8000001,1.8000001
00-0035261,T.Pollard,TEN,8,0.0,0.0,0.0,0.0,0.0,RB,2025,11.0,44.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,4.4,4.4,4.4
00-0035261,T.Pollard,TEN,9,0.0,0.0,0.0,0.0,0.0,RB,2025,10.0,56.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,5.6,5.6,5.6
00-0035261,T.Pollard,TEN,11,0.0,0.0,0.0,0.0,0.0,RB,2025,10.0,22.0,0.0,0.0,0.0,0.0,0.0,TEN,T.Pollard,T.Pollard,2.2,2.2,2.2
