game_id,season,week,game_date,home_team,away_team,home_score,away_score,temperature,wind_speed,is_dome,is_primetime,precipitation,is_division_game,is_playoff
2020_04_NYG_LA,2020,4,2020-10-04,LA,NYG,17.0,9.0,,,True,False,none,False,True
2020_04_IND_CHI,2020,4,2020-10-04,CHI,IND,11.0,19.0,52.0,10.0,False,False,none,False,True
2020_04_BUF_LV,2020,4,2020-10-04,LV,BUF,23.0,30.0,,,True,False,none,False,True
2020_04_PHI_SF,2020,4,2020-10-04,SF,PHI,20.0,25.0,84.0,12.0,False,True,none,False,True
2020_04_NE_KC,2020,4,2020-10-05,KC,NE,26.0,10.0,73.0,14.0,False,False,none,False,True
2020_04_ATL_GB,2020,4,2020-10-05,GB,ATL,30.0,16.0,53.0,9.0,False,True,none,False,True
2020_05_TB_CHI,2020,5,2020-10-08,CHI,TB,20.0,19.0,57.0,7.0,False,True,none,False,True
2020_05_CAR_ATL,2020,5,2020-10-11,ATL,CAR,16.0,23.0,,,True,False,none,False,True
2020_05_CIN_BAL,2020,5,2020-10-11,BAL,CIN,27.0,3.0,69.0,3.0,False,False,none,False,True
2020_05_JAX_HOU,2020,5,2020-10-11,HOU,JAX,30.0,14.0,,,True,False,none,False,True
2020_05_LV_KC,2020,5,2020-10-11,KC,LV,32.0,40.0,80.0,16.0,False,False,none,False,True
2020_05_ARI_NYJ,2020,5,2020-10-11,NYJ,ARI,10.0,30.0,64.0,8.0,False,False,none,False,True
2020_05_PHI_PIT,2020,5,2020-10-11,PIT,PHI,38.0,29.0,70.0,4.0,False,False,none,False,True
2020_05_LA_WAS,2020,5,2020-10-11,WAS,LA,10.0,30.0,69.0,2.0,False,False,none,False,True
2020_05_MIA_SF,2020,5,2020-10-11,SF,MIA,17.0,43.0,73.0,6.0,False,False,none,False,True
2020_05_IND_CLE,2020,5,2020-10-11,CLE,IND,32.0,23.0,64.0,16.0,False,False,none,False,True
2020_05_NYG_DAL,2020,5,2020-10-11,DAL,NYG,37.0,34.0,,,True,False,none,False,True
2020_05_MIN_SEA,2020,5,2020-10-11,SEA,MIN,27.0,26.0,54.0,10.0,False,True,none,False,True
2020_05_LAC_NO,2020,5,2020-10-12,NO,LAC,30.0,27.0,,,True,True,none,False,True
2020_05_BUF_TEN,2020,5,2020-10-13,TEN,BUF,42.0,16.0,73.0,3.0,False,False,none,False,True
2020_06_CHI_CAR,2020,6,2020-10-18,CAR,CHI,16.0,23.0,63.0,6.0,False,False,none,False,True
2020_06_CIN_IND,2020,6,2020-10-18,IND,CIN,31.0,27.0,,,True,False,none,False,True
2020_06_DET_JAX,2020,6,2020-10-18,JAX,DET,16.0,34.0,78.0,10.0,False,False,none,False,True
2020_06_ATL_MIN,2020,6,2020-10-18,MIN,ATL,23.0,40.0,,,True,False,none,False,True
2020_06_DEN_NE,2020,6,2020-10-18,NE,DEN,12.0,18.0,58.0,7.0,False,False,none,False,True
2020_06_WAS_NYG,2020,6,2020-10-18,NYG,WAS,20.0,19.0,62.0,0.0,False,False,none,False,True
2020_06_BAL_PHI,2020,6,2020-10-18,PHI,BAL,28.0,30.0,61.0,7.0,False,False,none,False,True
2020_06_CLE_PIT,2020,6,2020-10-18,PIT,CLE,38.0,7.0,61.0,9.0,False,False,none,False,True
2020_06_HOU_TEN,2020,6,2020-10-18,TEN,HOU,42.0,36.0,61.0,10.0,False,False,none,False,True
2020_06_NYJ_MIA,2020,6,2020-10-18,MIA,NYJ,24.0,0.0,85.0,15.0,False,False,none,False,True
2020_06_GB_TB,2020,6,2020-10-18,TB,GB,38.0,10.0,88.0,12.0,False,False,none,False,True
2020_06_LA_SF,2020,6,2020-10-18,SF,LA,24.0,16.0,86.0,10.0,False,True,none,False,True
2020_06_KC_BUF,2020,6,2020-10-19,BUF,KC,17.0,26.0,51.0,6.0,False,False,none,False,True
2020_06_ARI_DAL,2020,6,2020-10-19,DAL,ARI,10.0,38.0,,,True,True,none,False,True
2020_07_NYG_PHI,2020,7,2020-10-22,PHI,NYG,22.0,21.0,70.0,4.0,False,True,none,False,True
2020_07_DET_ATL,2020,7,2020-10-25,ATL,DET,22.0,23.0,,,True,False,none,False,True
2020_07_CLE_CIN,2020,7,2020-10-25,CIN,CLE,34.0,37.0,48.0,8.0,False,False,none,False,True
2020_07_GB_HOU,2020,7,2020-10-25,HOU,GB,20.0,35.0,,,True,False,none,False,True
2020_07_CAR_NO,2020,7,2020-10-25,NO,CAR,27.0,24.0,,,True,False,none,False,True
2020_07_BUF_NYJ,2020,7,2020-10-25,NYJ,BUF,10.0,18.0,52.0,8.0,False,False,none,False,True
2020_07_PIT_TEN,2020,7,2020-10-25,TEN,PIT,24.0,27.0,55.0,3.0,False,False,none,False,True
2020_07_DAL_WAS,2020,7,2020-10-25,WAS,DAL,25.0,3.0,46.0,5.0,False,False,none,False,True
2020_07_TB_LV,2020,7,2020-10-25,LV,TB,20.0,45.0,,,True,False,none,False,True
2020_07_KC_DEN,2020,7,2020-10-25,DEN,KC,16.0,43.0,14.0,11.0,False,False,none,False,True
2020_07_JAX_LAC,2020,7,2020-10-25,LAC,JAX,39.0,29.0,,,True,False,none,False,True
2020_07_SF_NE,2020,7,2020-10-25,NE,SF,6.0,33.0,49.0,7.0,False,False,none,False,True
2020_07_SEA_ARI,2020,7,2020-10-25,ARI,SEA,37.0,34.0,,,True,True,none,False,True
2020_07_CHI_LA,2020,7,2020-10-26,LA,CHI,24.0,10.0,,,True,True,none,False,True
2020_08_ATL_CAR,2020,8,2020-10-29,CAR,ATL,17.0,25.0,76.0,8.0,False,True,none,False,True
2020_08_PIT_BAL,2020,8,2020-11-01,BAL,PIT,24.0,28.0,52.0,7.0,False,False,none,False,True
2020_08_NE_BUF,2020,8,2020-11-01,BUF,NE,24.0,21.0,41.0,17.0,False,False,none,False,True
2020_08_TEN_CIN,2020,8,2020-11-01,CIN,TEN,31.0,20.0,48.0,24.0,False,False,none,False,True
2020_08_LV_CLE,2020,8,2020-11-01,CLE,LV,6.0,16.0,49.0,35.0,False,False,none,False,True
2020_08_IND_DET,2020,8,2020-11-01,DET,IND,21.0,41.0,,,True,False,none,False,True
2020_08_MIN_GB,2020,8,2020-11-01,GB,MIN,22.0,28.0,34.0,23.0,False,False,none,False,True
2020_08_NYJ_KC,2020,8,2020-11-01,KC,NYJ,35.0,9.0,52.0,11.0,False,False,none,False,True
2020_08_LA_MIA,2020,8,2020-11-01,MIA,LA,28.0,17.0,86.0,10.0,False,False,none,False,True
2020_08_LAC_DEN,2020,8,2020-11-01,DEN,LAC,31.0,30.0,64.0,10.0,False,False,none,False,True
2020_08_NO_CHI,2020,8,2020-11-01,CHI,NO,23.0,26.0,40.0,20.0,False,False,none,False,True
2020_08_SF_SEA,2020,8,2020-11-01,SEA,SF,37.0,27.0,55.0,4.0,False,False,none,False,True
2020_08_DAL_PHI,2020,8,2020-11-01,PHI,DAL,23.0,9.0,49.0,17.0,False,True,none,False,True
2020_08_TB_NYG,2020,8,2020-11-02,NYG,TB,23.0,25.0,39.0,8.0,False,True,none,False,True
2020_09_GB_SF,2020,9,2020-11-05,SF,GB,17.0,34.0,78.0,5.0,False,True,none,False,True
2020_09_DEN_ATL,2020,9,2020-11-08,ATL,DEN,34.0,27.0,,,True,False,none,False,True
2020_09_SEA_BUF,2020,9,2020-11-08,BUF,SEA,44.0,34.0,69.0,4.0,False,False,none,False,True
2020_09_BAL_IND,2020,9,2020-11-08,IND,BAL,10.0,24.0,,,True,False,none,False,True
2020_09_HOU_JAX,2020,9,2020-11-08,JAX,HOU,25.0,27.0,79.0,14.0,False,False,none,False,True
2020_09_CAR_KC,2020,9,2020-11-08,KC,CAR,33.0,31.0,71.0,19.0,False,False,none,False,True
2020_09_DET_MIN,2020,9,2020-11-08,MIN,DET,34.0,20.0,,,True,False,none,False,True
2020_09_CHI_TEN,2020,9,2020-11-08,TEN,CHI,24.0,17.0,77.0,14.0,False,False,none,False,True
2020_09_NYG_WAS,2020,9,2020-11-08,WAS,NYG,20.0,23.0,75.0,1.0,False,False,none,False,True
2020_09_LV_LAC,2020,9,2020-11-08,LAC,LV,26.0,31.0,,,True,False,none,False,True
2020_09_MIA_ARI,2020,9,2020-11-08,ARI,MIA,31.0,34.0,,,True,False,none,False,True
2020_09_PIT_DAL,2020,9,2020-11-08,DAL,PIT,19.0,24.0,,,True,False,none,False,True
2020_09_NO_TB,2020,9,2020-11-08,TB,NO,3.0,38.0,77.0,17.0,False,True,none,False,True
2020_09_NE_NYJ,2020,9,2020-11-09,NYJ,NE,27.0,30.0,61.0,2.0,False,True,none,False,True
2020_10_IND_TEN,2020,10,2020-11-12,TEN,IND,17.0,34.0,56.0,6.0,False,True,none,False,True
2020_10_TB_CAR,2020,10,2020-11-15,CAR,TB,23.0,46.0,65.0,15.0,False,False,none,False,True
2020_10_HOU_CLE,2020,10,2020-11-15,CLE,HOU,10.0,7.0,59.0,25.0,False,False,none,False,True
2020_10_WAS_DET,2020,10,2020-11-15,DET,WAS,30.0,27.0,,,True,False,none,False,True
2020_10_JAX_GB,2020,10,2020-11-15,GB,JAX,24.0,20.0,38.0,23.0,False,False,none,False,True
2020_10_PHI_NYG,2020,10,2020-11-15,NYG,PHI,27.0,17.0,56.0,18.0,False,False,none,False,True
2020_10_BUF_ARI,2020,10,2020-11-15,ARI,BUF,32.0,30.0,,,True,False,none,False,True
2020_10_DEN_LV,2020,10,2020-11-15,LV,DEN,37.0,12.0,,,True,False,none,False,True
2020_10_LAC_MIA,2020,10,2020-11-15,MIA,LAC,29.0,21.0,83.0,7.0,False,False,none,False,True
2020_10_SEA_LA,2020,10,2020-11-15,LA,SEA,23.0,16.0,,,True,False,none,False,True
2020_10_SF_NO,2020,10,2020-11-15,NO,SF,27.0,13.0,,,True,False,none,False,True
2020_10_CIN_PIT,2020,10,2020-11-15,PIT,CIN,36.0,10.0,52.0,21.0,False,False,none,False,True
2020_10_BAL_NE,2020,10,2020-11-15,NE,BAL,23.0,17.0,52.0,13.0,False,True,none,False,True
2020_10_MIN_CHI,2020,10,2020-11-16,CHI,MIN,13.0,19.0,44.0,11.0,False,True,none,False,True
2020_11_ARI_SEA,2020,11,2020-11-19,SEA,ARI,28.0,21.0,48.0,11.0,False,True,none,False,True
2020_11_TEN_BAL,2020,11,2020-11-22,BAL,TEN,24.0,30.0,53.0,6.0,False,False,none,False,True
2020_11_DET_CAR,2020,11,2020-11-22,CAR,DET,20.0,0.0,65.0,7.0,False,False,none,False,True
2020_11_PHI_CLE,2020,11,2020-11-22,CLE,PHI,22.0,17.0,38.0,8.0,False,False,none,False,True
2020_11_NE_HOU,2020,11,2020-11-22,HOU,NE,27.0,20.0,,,True,False,none,False,True
2020_11_PIT_JAX,2020,11,2020-11-22,JAX,PIT,3.0,27.0,72.0,3.0,False,False,none,False,True
2020_11_ATL_NO,2020,11,2020-11-22,NO,ATL,24.0,9.0,,,True,False,none,False,True
2020_11_CIN_WAS,2020,11,2020-11-22,WAS,CIN,20.0,9.0,57.0,7.0,False,False,none,False,True
2020_11_MIA_DEN,2020,11,2020-11-22,DEN,MIA,20.0,13.0,45.0,7.0,False,False,none,False,True
2020_11_NYJ_LAC,2020,11,2020-11-22,LAC,NYJ,34.0,28.0,,,True,False,none,False,True
2020_11_GB_IND,2020,11,2020-11-22,IND,GB,34.0,31.0,,,True,False,none,False,True
2020_11_DAL_MIN,2020,11,2020-11-22,MIN,DAL,28.0,31.0,,,True,False,none,False,True
2020_11_KC_LV,2020,11,2020-11-22,LV,KC,31.0,35.0,,,True,True,none,False,True
2020_11_LA_TB,2020,11,2020-11-23,TB,LA,24.0,27.0,69.0,5.0,False,True,none,False,True
2020_12_HOU_DET,2020,12,2020-11-26,DET,HOU,25.0,41.0,,,True,False,none,False,True
2020_12_WAS_DAL,2020,12,2020-11-26,DAL,WAS,16.0,41.0,,,True,False,none,False,True
2020_12_LV_ATL,2020,12,2020-11-29,ATL,LV,43.0,6.0,,,True,False,none,False,True
2020_12_LAC_BUF,2020,12,2020-11-29,BUF,LAC,27.0,17.0,48.0,7.0,False,False,none,False,True
2020_12_NYG_CIN,2020,12,2020-11-29,CIN,NYG,17.0,19.0,52.0,4.0,False,False,none,False,True
2020_12_TEN_IND,2020,12,2020-11-29,IND,TEN,26.0,45.0,,,True,False,none,False,True
2020_12_CLE_JAX,2020,12,2020-11-29,JAX,CLE,25.0,27.0,70.0,1.0,False,False,none,False,True
2020_12_CAR_MIN,2020,12,2020-11-29,MIN,CAR,28.0,27.0,,,True,False,none,False,True
2020_12_ARI_NE,2020,12,2020-11-29,NE,ARI,20.0,17.0,52.0,8.0,False,False,none,False,True
2020_12_MIA_NYJ,2020,12,2020-11-29,NYJ,MIA,3.0,20.0,54.0,2.0,False,False,none,False,True
2020_12_NO_DEN,2020,12,2020-11-29,DEN,NO,3.0,31.0,38.0,6.0,False,False,none,False,True
2020_12_SF_LA,2020,12,2020-11-29,LA,SF,20.0,23.0,,,True,False,none,False,True
2020_12_KC_TB,2020,12,2020-11-29,TB,KC,24.0,27.0,81.0,5.0,False,False,none,False,True
2020_12_CHI_GB,2020,12,2020-11-29,GB,CHI,41.0,25.0,37.0,13.0,False,True,none,False,True
2020_12_SEA_PHI,2020,12,2020-11-30,PHI,SEA,17.0,23.0,60.0,16.0,False,True,none,False,True
2020_12_BAL_PIT,2020,12,2020-12-02,PIT,BAL,19.0,14.0,36.0,14.0,False,False,none,False,True
2020_13_NO_ATL,2020,13,2020-12-06,ATL,NO,16.0,21.0,,,True,False,none,False,True
2020_13_DET_CHI,2020,13,2020-12-06,CHI,DET,30.0,34.0,35.0,5.0,False,False,none,False,True
2020_13_IND_HOU,2020,13,2020-12-06,HOU,IND,20.0,26.0,,,True,False,none,False,True
2020_13_CIN_MIA,2020,13,2020-12-06,MIA,CIN,19.0,7.0,81.0,5.0,False,False,none,False,True
2020_13_JAX_MIN,2020,13,2020-12-06,MIN,JAX,27.0,24.0,,,True,False,none,False,True
2020_13_LV_NYJ,2020,13,2020-12-06,NYJ,LV,28.0,31.0,39.0,18.0,False,False,none,False,True
2020_13_CLE_TEN,2020,13,2020-12-06,TEN,CLE,35.0,41.0,52.0,1.0,False,False,none,False,True
2020_13_LA_ARI,2020,13,2020-12-06,ARI,LA,28.0,38.0,,,True,False,none,False,True
2020_13_NYG_SEA,2020,13,2020-12-06,SEA,NYG,12.0,17.0,51.0,4.0,False,False,none,False,True
2020_13_PHI_GB,2020,13,2020-12-06,GB,PHI,30.0,16.0,34.0,9.0,False,False,none,False,True
2020_13_NE_LAC,2020,13,2020-12-06,LAC,NE,0.0,45.0,,,True,False,none,False,True
2020_13_DEN_KC,2020,13,2020-12-06,KC,DEN,22.0,16.0,41.0,9.0,False,True,none,False,True
2020_13_WAS_PIT,2020,13,2020-12-07,PIT,WAS,17.0,23.0,34.0,10.0,False,False,none,False,True
2020_13_BUF_SF,2020,13,2020-12-07,SF,BUF,24.0,34.0,,,True,True,none,False,True
2020_13_DAL_BAL,2020,13,2020-12-08,BAL,DAL,34.0,17.0,38.0,9.0,False,True,none,False,True
2020_14_NE_LA,2020,14,2020-12-10,LA,NE,24.0,3.0,,,True,True,none,False,True
2020_14_DEN_CAR,2020,14,2020-12-13,CAR,DEN,27.0,32.0,70.0,7.0,False,False,none,False,True
2020_14_HOU_CHI,2020,14,2020-12-13,CHI,HOU,36.0,7.0,34.0,1.0,False,False,none,False,True
2020_14_DAL_CIN,2020,14,2020-12-13,CIN,DAL,7.0,30.0,44.0,5.0,False,False,none,False,True
2020_14_TEN_JAX,2020,14,2020-12-13,JAX,TEN,10.0,31.0,69.0,2.0,False,False,none,False,True
2020_14_KC_MIA,2020,14,2020-12-13,MIA,KC,27.0,33.0,81.0,8.0,False,False,none,False,True
2020_14_ARI_NYG,2020,14,2020-12-13,NYG,ARI,7.0,26.0,59.0,15.0,False,False,none,False,True
2020_14_MIN_TB,2020,14,2020-12-13,TB,MIN,26.0,14.0,78.0,5.0,False,False,none,False,True
2020_14_IND_LV,2020,14,2020-12-13,LV,IND,27.0,44.0,,,True,False,none,False,True
2020_14_NYJ_SEA,2020,14,2020-12-13,SEA,NYJ,40.0,3.0,43.0,8.0,False,False,none,False,True
2020_14_GB_DET,2020,14,2020-12-13,DET,GB,24.0,31.0,,,True,False,none,False,True
2020_14_ATL_LAC,2020,14,2020-12-13,LAC,ATL,20.0,17.0,,,True,False,none,False,True
2020_14_NO_PHI,2020,14,2020-12-13,PHI,NO,24.0,21.0,57.0,10.0,False,False,none,False,True
2020_14_WAS_SF,2020,14,2020-12-13,SF,WAS,15.0,23.0,,,True,False,none,False,True
2020_14_PIT_BUF,2020,14,2020-12-13,BUF,PIT,26.0,15.0,35.0,11.0,False,True,none,False,True
2020_14_BAL_CLE,2020,14,2020-12-14,CLE,BAL,42.0,47.0,34.0,18.0,False,True,none,False,True
2020_15_LAC_LV,2020,15,2020-12-17,LV,LAC,27.0,30.0,,,True,True,none,False,True
2020_15_BUF_DEN,2020,15,2020-12-19,DEN,BUF,19.0,48.0,47.0,24.0,False,False,none,False,True
2020_15_CAR_GB,2020,15,2020-12-19,GB,CAR,24.0,16.0,33.0,5.0,False,True,none,False,True
2020_15_TB_ATL,2020,15,2020-12-20,ATL,TB,27.0,31.0,,,True,False,none,False,True
2020_15_JAX_BAL,2020,15,2020-12-20,BAL,JAX,40.0,14.0,39.0,3.0,False,False,none,False,True
2020_15_SF_DAL,2020,15,2020-12-20,DAL,SF,41.0,33.0,,,True,False,none,False,True
2020_15_HOU_IND,2020,15,2020-12-20,IND,HOU,27.0,20.0,,,True,False,none,False,True
2020_15_NE_MIA,2020,15,2020-12-20,MIA,NE,22.0,12.0,79.0,9.0,False,False,none,False,True
2020_15_CHI_MIN,2020,15,2020-12-20,MIN,CHI,27.0,33.0,,,True,False,none,False,True
2020_15_DET_TEN,2020,15,2020-12-20,TEN,DET,46.0,25.0,46.0,5.0,False,False,none,False,True
2020_15_SEA_WAS,2020,15,2020-12-20,WAS,SEA,15.0,20.0,43.0,8.0,False,False,none,False,True
2020_15_PHI_ARI,2020,15,2020-12-20,ARI,PHI,33.0,26.0,,,True,False,none,False,True
2020_15_NYJ_LA,2020,15,2020-12-20,LA,NYJ,20.0,23.0,,,True,False,none,False,True
2020_15_KC_NO,2020,15,2020-12-20,NO,KC,29.0,32.0,,,True,False,none,False,True
2020_15_CLE_NYG,2020,15,2020-12-20,NYG,CLE,6.0,20.0,36.0,0.0,False,True,none,False,True
2020_15_PIT_CIN,2020,15,2020-12-21,CIN,PIT,27.0,17.0,43.0,10.0,False,True,none,False,True
2020_16_MIN_NO,2020,16,2020-12-25,NO,MIN,52.0,33.0,,,True,False,none,False,True
2020_16_TB_DET,2020,16,2020-12-26,DET,TB,7.0,47.0,,,True,False,none,False,True
2020_16_SF_ARI,2020,16,2020-12-26,ARI,SF,12.0,20.0,,,True,False,none,False,True
2020_16_MIA_LV,2020,16,2020-12-26,LV,MIA,25.0,26.0,,,True,True,none,False,True
2020_16_NYG_BAL,2020,16,2020-12-27,BAL,NYG,27.0,13.0,38.0,3.0,False,False,none,False,True
2020_16_CIN_HOU,2020,16,2020-12-27,HOU,CIN,31.0,37.0,,,True,False,none,False,True
2020_16_CHI_JAX,2020,16,2020-12-27,JAX,CHI,17.0,41.0,55.0,5.0,False,False,none,False,True
2020_16_ATL_KC,2020,16,2020-12-27,KC,ATL,17.0,14.0,49.0,8.0,False,False,none,False,True
2020_16_CLE_NYJ,2020,16,2020-12-27,NYJ,CLE,23.0,16.0,37.0,5.0,False,False,none,False,True
2020_16_IND_PIT,2020,16,2020-12-27,PIT,IND,28.0,24.0,37.0,6.0,False,False,none,False,True
2020_16_DEN_LAC,2020,16,2020-12-27,LAC,DEN,19.0,16.0,,,True,False,none,False,True
2020_16_CAR_WAS,2020,16,2020-12-27,WAS,CAR,13.0,20.0,41.0,6.0,False,False,none,False,True
2020_16_PHI_DAL,2020,16,2020-12-27,DAL,PHI,37.0,17.0,,,True,False,none,False,True
2020_16_LA_SEA,2020,16,2020-12-27,SEA,LA,20.0,9.0,45.0,2.0,False,False,none,False,True
2020_16_TEN_GB,2020,16,2020-12-27,GB,TEN,40.0,14.0,28.0,15.0,False,True,none,False,True
2020_16_BUF_NE,2020,16,2020-12-28,NE,BUF,9.0,38.0,41.0,4.0,False,True,none,False,True
2020_17_MIA_BUF,2020,17,2021-01-03,BUF,MIA,56.0,26.0,35.0,1.0,False,False,none,False,True
2020_17_BAL_CIN,2020,17,2021-01-03,CIN,BAL,3.0,38.0,39.0,10.0,False,False,none,False,True
2020_17_PIT_CLE,2020,17,2021-01-03,CLE,PIT,24.0,22.0,38.0,7.0,False,False,none,False,True
2020_17_MIN_DET,2020,17,2021-01-03,DET,MIN,35.0,37.0,,,True,False,none,False,True
2020_17_NYJ_NE,2020,17,2021-01-03,NE,NYJ,28.0,14.0,33.0,5.0,False,False,none,False,True
2020_17_DAL_NYG,2020,17,2021-01-03,NYG,DAL,23.0,19.0,33.0,6.0,False,False,none,False,True
2020_17_ATL_TB,2020,17,2021-01-03,TB,ATL,44.0,27.0,65.0,4.0,False,False,none,False,True
2020_17_NO_CAR,2020,17,2021-01-03,CAR,NO,7.0,33.0,57.0,2.0,False,False,none,False,True
