game_id,season,week,game_date,home_team,away_team,home_score,away_score,temperature,wind_speed,is_dome,is_primetime,precipitation,is_division_game,is_playoff
2021_04_TEN_NYJ,2021,4,2021-10-03,NYJ,TEN,27.0,24.0,78.0,9.0,False,False,none,False,True
2021_04_KC_PHI,2021,4,2021-10-03,PHI,KC,30.0,42.0,73.0,8.0,False,False,none,False,True
2021_04_ARI_LA,2021,4,2021-10-03,LA,ARI,20.0,37.0,,,True,False,none,False,True
2021_04_SEA_SF,2021,4,2021-10-03,SF,SEA,21.0,28.0,80.0,0.0,False,False,none,False,True
2021_04_BAL_DEN,2021,4,2021-10-03,DEN,BAL,7.0,23.0,77.0,11.0,False,False,none,False,True
2021_04_PIT_GB,2021,4,2021-10-03,GB,PIT,27.0,17.0,67.0,4.0,False,False,none,False,True
2021_04_TB_NE,2021,4,2021-10-03,NE,TB,17.0,19.0,62.0,4.0,False,True,none,False,True
2021_04_LV_LAC,2021,4,2021-10-04,LAC,LV,28.0,14.0,,,True,True,none,False,True
2021_05_LA_SEA,2021,5,2021-10-07,SEA,LA,17.0,26.0,56.0,8.0,False,True,none,False,True
2021_05_NYJ_ATL,2021,5,2021-10-10,ATL,NYJ,27.0,20.0,63.0,8.0,False,False,none,False,True
2021_05_PHI_CAR,2021,5,2021-10-10,CAR,PHI,18.0,21.0,76.0,13.0,False,False,none,False,True
2021_05_GB_CIN,2021,5,2021-10-10,CIN,GB,22.0,25.0,76.0,12.0,False,False,none,False,True
2021_05_NE_HOU,2021,5,2021-10-10,HOU,NE,22.0,25.0,,,True,False,none,False,True
2021_05_TEN_JAX,2021,5,2021-10-10,JAX,TEN,19.0,37.0,78.0,11.0,False,False,none,False,True
2021_05_DET_MIN,2021,5,2021-10-10,MIN,DET,19.0,17.0,,,True,False,none,False,True
2021_05_DEN_PIT,2021,5,2021-10-10,PIT,DEN,27.0,19.0,71.0,9.0,False,False,none,False,True
2021_05_MIA_TB,2021,5,2021-10-10,TB,MIA,45.0,17.0,84.0,7.0,False,False,none,False,True
2021_05_NO_WAS,2021,5,2021-10-10,WAS,NO,22.0,33.0,70.0,12.0,False,False,none,False,True
2021_05_CLE_LAC,2021,5,2021-10-10,LAC,CLE,47.0,42.0,,,True,False,none,False,True
2021_05_CHI_LV,2021,5,2021-10-10,LV,CHI,9.0,20.0,,,True,False,none,False,True
2021_05_SF_ARI,2021,5,2021-10-10,ARI,SF,17.0,10.0,,,True,False,none,False,True
2021_05_NYG_DAL,2021,5,2021-10-10,DAL,NYG,44.0,20.0,,,True,False,none,False,True
2021_05_BUF_KC,2021,5,2021-10-10,KC,BUF,20.0,38.0,76.0,0.0,False,True,none,False,True
2021_05_IND_BAL,2021,5,2021-10-11,BAL,IND,31.0,25.0,69.0,6.0,False,True,none,False,True
2021_06_TB_PHI,2021,6,2021-10-14,PHI,TB,22.0,28.0,74.0,8.0,False,True,none,False,True
2021_06_MIA_JAX,2021,6,2021-10-17,JAX,MIA,23.0,20.0,63.0,11.0,False,False,none,False,True
2021_06_LAC_BAL,2021,6,2021-10-17,BAL,LAC,34.0,6.0,63.0,15.0,False,False,none,False,True
2021_06_MIN_CAR,2021,6,2021-10-17,CAR,MIN,28.0,34.0,62.0,7.0,False,False,none,False,True
2021_06_GB_CHI,2021,6,2021-10-17,CHI,GB,14.0,24.0,59.0,6.0,False,False,none,False,True
2021_06_CIN_DET,2021,6,2021-10-17,DET,CIN,11.0,34.0,,,True,False,none,False,True
2021_06_HOU_IND,2021,6,2021-10-17,IND,HOU,31.0,3.0,,,False,False,none,False,True
2021_06_LA_NYG,2021,6,2021-10-17,NYG,LA,11.0,38.0,61.0,13.0,False,False,none,False,True
2021_06_KC_WAS,2021,6,2021-10-17,WAS,KC,13.0,31.0,62.0,13.0,False,False,none,False,True
2021_06_ARI_CLE,2021,6,2021-10-17,CLE,ARI,14.0,37.0,58.0,23.0,False,False,none,False,True
2021_06_LV_DEN,2021,6,2021-10-17,DEN,LV,24.0,34.0,76.0,8.0,False,False,none,False,True
2021_06_DAL_NE,2021,6,2021-10-17,NE,DAL,29.0,35.0,62.0,11.0,False,False,none,False,True
2021_06_SEA_PIT,2021,6,2021-10-17,PIT,SEA,23.0,20.0,49.0,6.0,False,True,none,False,True
2021_06_BUF_TEN,2021,6,2021-10-18,TEN,BUF,34.0,31.0,66.0,6.0,False,True,none,False,True
2021_07_DEN_CLE,2021,7,2021-10-21,CLE,DEN,17.0,14.0,59.0,27.0,False,True,none,False,True
2021_07_CIN_BAL,2021,7,2021-10-24,BAL,CIN,17.0,41.0,61.0,6.0,False,False,none,False,True
2021_07_WAS_GB,2021,7,2021-10-24,GB,WAS,24.0,10.0,49.0,11.0,False,False,none,False,True
2021_07_ATL_MIA,2021,7,2021-10-24,MIA,ATL,28.0,30.0,85.0,9.0,False,False,none,False,True
2021_07_NYJ_NE,2021,7,2021-10-24,NE,NYJ,54.0,13.0,52.0,0.0,False,False,none,False,True
2021_07_CAR_NYG,2021,7,2021-10-24,NYG,CAR,25.0,3.0,57.0,0.0,False,False,none,False,True
2021_07_KC_TEN,2021,7,2021-10-24,TEN,KC,27.0,3.0,74.0,14.0,False,False,none,False,True
2021_07_DET_LA,2021,7,2021-10-24,LA,DET,28.0,19.0,,,True,False,none,False,True
2021_07_PHI_LV,2021,7,2021-10-24,LV,PHI,33.0,22.0,,,True,False,none,False,True
2021_07_HOU_ARI,2021,7,2021-10-24,ARI,HOU,31.0,5.0,,,True,False,none,False,True
2021_07_CHI_TB,2021,7,2021-10-24,TB,CHI,38.0,3.0,83.0,7.0,False,False,none,False,True
2021_07_IND_SF,2021,7,2021-10-24,SF,IND,18.0,30.0,64.0,16.0,False,True,none,False,True
2021_07_NO_SEA,2021,7,2021-10-25,SEA,NO,10.0,13.0,54.0,16.0,False,True,none,False,True
2021_08_GB_ARI,2021,8,2021-10-28,ARI,GB,21.0,24.0,,,False,True,none,False,True
2021_08_CAR_ATL,2021,8,2021-10-31,ATL,CAR,13.0,19.0,,,False,False,none,False,True
2021_08_MIA_BUF,2021,8,2021-10-31,BUF,MIA,26.0,11.0,54.0,9.0,False,False,none,False,True
2021_08_SF_CHI,2021,8,2021-10-31,CHI,SF,22.0,33.0,53.0,12.0,False,False,none,False,True
2021_08_PIT_CLE,2021,8,2021-10-31,CLE,PIT,10.0,15.0,57.0,13.0,False,False,none,False,True
2021_08_PHI_DET,2021,8,2021-10-31,DET,PHI,6.0,44.0,,,True,False,none,False,True
2021_08_LA_HOU,2021,8,2021-10-31,HOU,LA,22.0,38.0,,,True,False,none,False,True
2021_08_TEN_IND,2021,8,2021-10-31,IND,TEN,31.0,34.0,,,False,False,none,False,True
2021_08_CIN_NYJ,2021,8,2021-10-31,NYJ,CIN,34.0,31.0,63.0,11.0,False,False,none,False,True
2021_08_NE_LAC,2021,8,2021-10-31,LAC,NE,24.0,27.0,,,True,False,none,False,True
2021_08_JAX_SEA,2021,8,2021-10-31,SEA,JAX,31.0,7.0,54.0,8.0,False,False,none,False,True
2021_08_WAS_DEN,2021,8,2021-10-31,DEN,WAS,17.0,10.0,41.0,4.0,False,False,none,False,True
2021_08_TB_NO,2021,8,2021-10-31,NO,TB,36.0,27.0,,,True,False,none,False,True
2021_08_DAL_MIN,2021,8,2021-10-31,MIN,DAL,16.0,20.0,,,True,True,none,False,True
2021_08_NYG_KC,2021,8,2021-11-01,KC,NYG,20.0,17.0,39.0,4.0,False,True,none,False,True
2021_09_NYJ_IND,2021,9,2021-11-04,IND,NYJ,45.0,30.0,,,True,True,none,False,True
2021_09_MIN_BAL,2021,9,2021-11-07,BAL,MIN,34.0,31.0,56.0,8.0,False,False,none,False,True
2021_09_NE_CAR,2021,9,2021-11-07,CAR,NE,6.0,24.0,61.0,16.0,False,False,none,False,True
2021_09_CLE_CIN,2021,9,2021-11-07,CIN,CLE,16.0,41.0,56.0,0.0,False,False,none,False,True
2021_09_DEN_DAL,2021,9,2021-11-07,DAL,DEN,16.0,30.0,,,True,False,none,False,True
2021_09_BUF_JAX,2021,9,2021-11-07,JAX,BUF,9.0,6.0,59.0,16.0,False,False,none,False,True
2021_09_HOU_MIA,2021,9,2021-11-07,MIA,HOU,17.0,9.0,72.0,19.0,False,False,none,False,True
2021_09_ATL_NO,2021,9,2021-11-07,NO,ATL,25.0,27.0,,,True,False,none,False,True
2021_09_LV_NYG,2021,9,2021-11-07,NYG,LV,23.0,16.0,54.0,4.0,False,False,none,False,True
2021_09_LAC_PHI,2021,9,2021-11-07,PHI,LAC,24.0,27.0,54.0,11.0,False,False,none,False,True
2021_09_GB_KC,2021,9,2021-11-07,KC,GB,13.0,7.0,51.0,12.0,False,False,none,False,True
2021_09_ARI_SF,2021,9,2021-11-07,SF,ARI,17.0,31.0,57.0,8.0,False,False,none,False,True
2021_09_TEN_LA,2021,9,2021-11-07,LA,TEN,16.0,28.0,,,True,True,none,False,True
2021_09_CHI_PIT,2021,9,2021-11-08,PIT,CHI,29.0,27.0,55.0,7.0,False,True,none,False,True
2021_10_BAL_MIA,2021,10,2021-11-11,MIA,BAL,22.0,10.0,77.0,4.0,False,True,none,False,True
2021_10_ATL_DAL,2021,10,2021-11-14,DAL,ATL,43.0,3.0,,,True,False,none,False,True
2021_10_JAX_IND,2021,10,2021-11-14,IND,JAX,23.0,17.0,,,True,False,none,False,True
2021_10_CLE_NE,2021,10,2021-11-14,NE,CLE,45.0,7.0,48.0,6.0,False,False,none,False,True
2021_10_BUF_NYJ,2021,10,2021-11-14,NYJ,BUF,17.0,45.0,47.0,4.0,False,False,none,False,True
2021_10_DET_PIT,2021,10,2021-11-14,PIT,DET,16.0,16.0,37.0,12.0,False,False,none,False,True
2021_10_NO_TEN,2021,10,2021-11-14,TEN,NO,23.0,21.0,53.0,12.0,False,False,none,False,True
2021_10_TB_WAS,2021,10,2021-11-14,WAS,TB,29.0,19.0,47.0,8.0,False,False,none,False,True
2021_10_CAR_ARI,2021,10,2021-11-14,ARI,CAR,10.0,34.0,,,True,False,none,False,True
2021_10_MIN_LAC,2021,10,2021-11-14,LAC,MIN,20.0,27.0,,,True,False,none,False,True
2021_10_PHI_DEN,2021,10,2021-11-14,DEN,PHI,13.0,30.0,57.0,19.0,False,False,none,False,True
2021_10_SEA_GB,2021,10,2021-11-14,GB,SEA,17.0,0.0,35.0,11.0,False,False,none,False,True
2021_10_KC_LV,2021,10,2021-11-14,LV,KC,14.0,41.0,,,True,True,none,False,True
2021_10_LA_SF,2021,10,2021-11-15,SF,LA,31.0,10.0,59.0,0.0,False,True,none,False,True
2021_11_NE_ATL,2021,11,2021-11-18,ATL,NE,0.0,25.0,,,True,True,none,False,True
2021_11_IND_BUF,2021,11,2021-11-21,BUF,IND,15.0,41.0,49.0,12.0,False,False,none,False,True
2021_11_WAS_CAR,2021,11,2021-11-21,CAR,WAS,21.0,27.0,54.0,0.0,False,False,none,False,True
2021_11_BAL_CHI,2021,11,2021-11-21,CHI,BAL,13.0,16.0,46.0,9.0,False,False,none,False,True
2021_11_DET_CLE,2021,11,2021-11-21,CLE,DET,13.0,10.0,42.0,7.0,False,False,none,False,True
2021_11_SF_JAX,2021,11,2021-11-21,JAX,SF,10.0,30.0,68.0,17.0,False,False,none,False,True
2021_11_GB_MIN,2021,11,2021-11-21,MIN,GB,34.0,31.0,,,True,False,none,False,True
2021_11_MIA_NYJ,2021,11,2021-11-21,NYJ,MIA,17.0,24.0,52.0,4.0,False,False,none,False,True
2021_11_NO_PHI,2021,11,2021-11-21,PHI,NO,40.0,29.0,51.0,4.0,False,False,none,False,True
2021_11_HOU_TEN,2021,11,2021-11-21,TEN,HOU,13.0,22.0,59.0,8.0,False,False,none,False,True
2021_11_CIN_LV,2021,11,2021-11-21,LV,CIN,13.0,32.0,,,True,False,none,False,True
2021_11_DAL_KC,2021,11,2021-11-21,KC,DAL,19.0,9.0,57.0,17.0,False,False,none,False,True
2021_11_ARI_SEA,2021,11,2021-11-21,SEA,ARI,13.0,23.0,46.0,0.0,False,False,none,False,True
2021_11_PIT_LAC,2021,11,2021-11-21,LAC,PIT,41.0,37.0,,,True,True,none,False,True
2021_11_NYG_TB,2021,11,2021-11-22,TB,NYG,30.0,10.0,68.0,6.0,False,True,none,False,True
2021_12_CHI_DET,2021,12,2021-11-25,DET,CHI,14.0,16.0,,,True,False,none,False,True
2021_12_LV_DAL,2021,12,2021-11-25,DAL,LV,33.0,36.0,,,True,False,none,False,True
2021_12_BUF_NO,2021,12,2021-11-25,NO,BUF,6.0,31.0,,,True,True,none,False,True
2021_12_PIT_CIN,2021,12,2021-11-28,CIN,PIT,41.0,10.0,43.0,12.0,False,False,none,False,True
2021_12_NYJ_HOU,2021,12,2021-11-28,HOU,NYJ,14.0,21.0,,,True,False,none,False,True
2021_12_TB_IND,2021,12,2021-11-28,IND,TB,31.0,38.0,,,True,False,none,False,True
2021_12_ATL_JAX,2021,12,2021-11-28,JAX,ATL,14.0,21.0,61.0,4.0,False,False,none,False,True
2021_12_CAR_MIA,2021,12,2021-11-28,MIA,CAR,33.0,10.0,74.0,4.0,False,False,none,False,True
2021_12_TEN_NE,2021,12,2021-11-28,NE,TEN,36.0,13.0,33.0,6.0,False,False,none,False,True
2021_12_PHI_NYG,2021,12,2021-11-28,NYG,PHI,13.0,7.0,39.0,4.0,False,False,none,False,True
2021_12_LAC_DEN,2021,12,2021-11-28,DEN,LAC,28.0,13.0,62.0,0.0,False,False,none,False,True
2021_12_LA_GB,2021,12,2021-11-28,GB,LA,36.0,28.0,37.0,14.0,False,False,none,False,True
2021_12_MIN_SF,2021,12,2021-11-28,SF,MIN,34.0,26.0,68.0,7.0,False,False,none,False,True
2021_12_CLE_BAL,2021,12,2021-11-28,BAL,CLE,16.0,10.0,43.0,0.0,False,True,none,False,True
2021_12_SEA_WAS,2021,12,2021-11-29,WAS,SEA,17.0,15.0,41.0,9.0,False,True,none,False,True
2021_13_DAL_NO,2021,13,2021-12-02,NO,DAL,17.0,27.0,,,True,True,none,False,True
2021_13_TB_ATL,2021,13,2021-12-05,ATL,TB,17.0,30.0,,,True,False,none,False,True
2021_13_ARI_CHI,2021,13,2021-12-05,CHI,ARI,22.0,33.0,34.0,8.0,False,False,none,False,True
2021_13_LAC_CIN,2021,13,2021-12-05,CIN,LAC,22.0,41.0,48.0,11.0,False,False,none,False,True
2021_13_MIN_DET,2021,13,2021-12-05,DET,MIN,29.0,27.0,,,True,False,none,False,True
2021_13_IND_HOU,2021,13,2021-12-05,HOU,IND,0.0,31.0,,,True,False,none,False,True
2021_13_NYG_MIA,2021,13,2021-12-05,MIA,NYG,20.0,9.0,80.0,11.0,False,False,none,False,True
2021_13_PHI_NYJ,2021,13,2021-12-05,NYJ,PHI,18.0,33.0,45.0,0.0,False,False,none,False,True
2021_13_JAX_LA,2021,13,2021-12-05,LA,JAX,37.0,7.0,,,True,False,none,False,True
2021_13_WAS_LV,2021,13,2021-12-05,LV,WAS,15.0,17.0,,,True,False,none,False,True
2021_13_BAL_PIT,2021,13,2021-12-05,PIT,BAL,20.0,19.0,50.0,7.0,False,False,none,False,True
2021_13_SF_SEA,2021,13,2021-12-05,SEA,SF,30.0,23.0,41.0,4.0,False,False,none,False,True
2021_13_DEN_KC,2021,13,2021-12-05,KC,DEN,22.0,9.0,58.0,22.0,False,True,none,False,True
2021_13_NE_BUF,2021,13,2021-12-06,BUF,NE,10.0,14.0,36.0,27.0,False,True,none,False,True
2021_14_PIT_MIN,2021,14,2021-12-09,MIN,PIT,36.0,28.0,,,True,True,none,False,True
2021_14_ATL_CAR,2021,14,2021-12-12,CAR,ATL,21.0,29.0,48.0,9.0,False,False,none,False,True
2021_14_BAL_CLE,2021,14,2021-12-12,CLE,BAL,24.0,22.0,46.0,14.0,False,False,none,False,True
2021_14_SEA_HOU,2021,14,2021-12-12,HOU,SEA,13.0,33.0,,,False,False,none,False,True
2021_14_LV_KC,2021,14,2021-12-12,KC,LV,48.0,9.0,47.0,19.0,False,False,none,False,True
2021_14_NO_NYJ,2021,14,2021-12-12,NYJ,NO,9.0,30.0,46.0,13.0,False,False,none,False,True
2021_14_JAX_TEN,2021,14,2021-12-12,TEN,JAX,20.0,0.0,45.0,0.0,False,False,none,False,True
2021_14_DAL_WAS,2021,14,2021-12-12,WAS,DAL,20.0,27.0,48.0,17.0,False,False,none,False,True
2021_14_DET_DEN,2021,14,2021-12-12,DEN,DET,38.0,10.0,63.0,8.0,False,False,none,False,True
2021_14_NYG_LAC,2021,14,2021-12-12,LAC,NYG,37.0,21.0,,,True,False,none,False,True
2021_14_SF_CIN,2021,14,2021-12-12,CIN,SF,23.0,26.0,48.0,9.0,False,False,none,False,True
2021_14_BUF_TB,2021,14,2021-12-12,TB,BUF,33.0,27.0,82.0,4.0,False,False,none,False,True
2021_14_CHI_GB,2021,14,2021-12-12,GB,CHI,45.0,30.0,36.0,8.0,False,True,none,False,True
2021_14_LA_ARI,2021,14,2021-12-13,ARI,LA,23.0,30.0,,,False,True,none,False,True
2021_15_KC_LAC,2021,15,2021-12-16,LAC,KC,28.0,34.0,,,True,True,none,False,True
2021_15_NE_IND,2021,15,2021-12-18,IND,NE,27.0,17.0,,,True,True,none,False,True
2021_15_CAR_BUF,2021,15,2021-12-19,BUF,CAR,31.0,14.0,30.0,8.0,False,False,none,False,True
2021_15_ARI_DET,2021,15,2021-12-19,DET,ARI,30.0,12.0,,,True,False,none,False,True
2021_15_HOU_JAX,2021,15,2021-12-19,JAX,HOU,16.0,30.0,80.0,12.0,False,False,none,False,True
2021_15_NYJ_MIA,2021,15,2021-12-19,MIA,NYJ,31.0,24.0,82.0,9.0,False,False,none,False,True
2021_15_DAL_NYG,2021,15,2021-12-19,NYG,DAL,6.0,21.0,37.0,8.0,False,False,none,False,True
2021_15_TEN_PIT,2021,15,2021-12-19,PIT,TEN,19.0,13.0,32.0,11.0,False,False,none,False,True
2021_15_CIN_DEN,2021,15,2021-12-19,DEN,CIN,10.0,15.0,61.0,19.0,False,False,none,False,True
2021_15_ATL_SF,2021,15,2021-12-19,SF,ATL,31.0,13.0,46.0,0.0,False,False,none,False,True
2021_15_GB_BAL,2021,15,2021-12-19,BAL,GB,30.0,31.0,43.0,11.0,False,False,none,False,True
2021_15_NO_TB,2021,15,2021-12-19,TB,NO,0.0,9.0,75.0,0.0,False,True,none,False,True
2021_15_LV_CLE,2021,15,2021-12-20,CLE,LV,14.0,16.0,40.0,8.0,False,False,none,False,True
2021_15_MIN_CHI,2021,15,2021-12-20,CHI,MIN,9.0,17.0,37.0,8.0,False,True,none,False,True
2021_15_SEA_LA,2021,15,2021-12-21,LA,SEA,20.0,10.0,,,True,False,none,False,True
2021_15_WAS_PHI,2021,15,2021-12-21,PHI,WAS,27.0,17.0,42.0,7.0,False,False,none,False,True
2021_16_SF_TEN,2021,16,2021-12-23,TEN,SF,20.0,17.0,48.0,7.0,False,True,none,False,True
2021_16_CLE_GB,2021,16,2021-12-25,GB,CLE,24.0,22.0,35.0,11.0,False,False,none,False,True
2021_16_IND_ARI,2021,16,2021-12-25,ARI,IND,16.0,22.0,,,True,True,none,False,True
2021_16_DET_ATL,2021,16,2021-12-26,ATL,DET,20.0,16.0,,,False,False,none,False,True
2021_16_TB_CAR,2021,16,2021-12-26,CAR,TB,6.0,32.0,73.0,8.0,False,False,none,False,True
2021_16_BAL_CIN,2021,16,2021-12-26,CIN,BAL,41.0,21.0,52.0,0.0,False,False,none,False,True
2021_16_LAC_HOU,2021,16,2021-12-26,HOU,LAC,41.0,29.0,,,True,False,none,False,True
2021_16_LA_MIN,2021,16,2021-12-26,MIN,LA,23.0,30.0,,,True,False,none,False,True
2021_16_BUF_NE,2021,16,2021-12-26,NE,BUF,21.0,33.0,38.0,13.0,False,False,none,False,True
2021_16_JAX_NYJ,2021,16,2021-12-26,NYJ,JAX,26.0,21.0,47.0,0.0,False,False,none,False,True
2021_16_NYG_PHI,2021,16,2021-12-26,PHI,NYG,34.0,10.0,53.0,9.0,False,False,none,False,True
2021_16_CHI_SEA,2021,16,2021-12-26,SEA,CHI,24.0,25.0,25.0,11.0,False,False,none,False,True
2021_16_PIT_KC,2021,16,2021-12-26,KC,PIT,36.0,10.0,60.0,22.0,False,False,none,False,True
2021_16_DEN_LV,2021,16,2021-12-26,LV,DEN,17.0,13.0,,,True,False,none,False,True
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,56.0,14.0,,,True,True,none,False,True
2021_16_MIA_NO,2021,16,2021-12-27,NO,MIA,3.0,20.0,,,True,True,none,False,True
2021_17_LA_BAL,2021,17,2022-01-02,BAL,LA,19.0,20.0,59.0,6.0,False,False,none,False,True
2021_17_ATL_BUF,2021,17,2022-01-02,BUF,ATL,29.0,15.0,26.0,11.0,False,False,none,False,True
2021_17_NYG_CHI,2021,17,2022-01-02,CHI,NYG,29.0,3.0,25.0,13.0,False,False,none,False,True
2021_17_KC_CIN,2021,17,2022-01-02,CIN,KC,34.0,31.0,33.0,13.0,False,False,none,False,True
2021_17_LV_IND,2021,17,2022-01-02,IND,LV,20.0,23.0,,,True,False,none,False,True
2021_17_JAX_NE,2021,17,2022-01-02,NE,JAX,50.0,10.0,46.0,4.0,False,False,none,False,True
2021_17_TB_NYJ,2021,17,2022-01-02,NYJ,TB,24.0,28.0,57.0,9.0,False,False,none,False,True
