"season","week","team","season_type","opponent_team","completions","attempts","passing_yards","passing_tds","passing_interceptions","sacks_suffered","sack_yards_lost","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_cpoe","passing_2pt_conversions","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","special_teams_tds","def_tackles_solo","def_tackles_with_assist","def_tackle_assists","def_tackles_for_loss","def_tackles_for_loss_yards","def_fumbles_forced","def_sacks","def_sack_yards","def_qb_hits","def_interceptions","def_interception_yards","def_pass_defended","def_tds","def_fumbles","def_safeties","misc_yards","fumble_recovery_own","fumble_recovery_yards_own","fumble_recovery_opp","fumble_recovery_yards_opp","fumble_recovery_tds","penalties","penalty_yards","timeouts","punt_returns","punt_return_yards","kickoff_returns","kickoff_return_yards","fg_made","fg_att","fg_missed","fg_blocked","fg_long","fg_pct","fg_made_0_19","fg_made_20_29","fg_made_30_39","fg_made_40_49","fg_made_50_59","fg_made_60_","fg_missed_0_19","fg_missed_20_29","fg_missed_30_39","fg_missed_40_49","fg_missed_50_59","fg_missed_60_","fg_made_list","fg_missed_list","fg_blocked_list","fg_made_distance","fg_missed_distance","fg_blocked_distance","pat_made","pat_att","pat_missed","pat_blocked","pat_pct","gwfg_made","gwfg_att","gwfg_missed","gwfg_blocked","gwfg_distance"
2024,5,"IND","REG","JAX",34,45,383,3,0,4,-35,1,1,343,157,17,12.8505396944537,8.59281188911861,0,20,99,1,0,0,7,4.61683579464443,0,34,45,383,3,0,0,343,157,17,18.4603561326273,0,0,36,5,25,4,7,2,0,0,0,1,0,5,0,0,0,0,0,0,1,1,0,5,34,6,1,11,1,29,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,"30;37",NA,NA,67,0,0,4,4,0,0,1,0,0,0,0,0
2024,5,"JAX","REG","IND",28,34,371,2,1,0,0,0,0,225,221,13,16.7566847457783,11.4060612285838,0,23,126,2,1,0,6,2.40321567661654,0,28,34,371,2,1,1,225,221,13,13.4772225241177,0,0,41,8,24,5,36,1,4,35,5,0,0,4,0,0,0,0,1,1,1,1,0,3,25,2,3,68,0,0,3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,"23;30;49",NA,NA,102,0,0,4,4,0,0,1,1,1,0,0,49
2024,5,"KC","REG","NO",28,39,331,0,1,2,-10,0,0,167,253,15,2.95011154963049,10.0743298144901,0,39,139,2,1,0,11,7.24273910486105,0,28,34,331,0,0,0,167,253,15,7.78605686329625,0,0,27,4,20,3,13,0,1,8,9,1,0,4,0,0,0,0,1,1,0,0,0,6,55,4,4,32,3,69,4,5,1,0,38,0.8,0,2,2,0,0,0,0,0,0,0,1,0,"26;34;28;38","51",NA,126,51,0,2,2,0,0,1,0,0,0,0,0
2024,5,"LA","REG","GB",29,45,260,1,1,3,-24,0,0,367,117,11,-8.95564868237125,-5.18973741266462,0,28,134,1,1,1,12,1.47580562745873,0,29,45,260,1,0,0,367,117,11,-3.41797048988519,0,0,28,7,25,4,40,1,2,22,3,1,4,4,1,0,0,0,0,0,0,0,0,5,30,6,1,0,3,74,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,2,0,1,0.5,0,0,0,0,0
2024,5,"LV","REG","DEN",22,37,231,1,3,3,-16,0,0,315,126,13,-15.7004960379175,-3.08233292566406,0,25,115,1,0,0,5,2.57896716227708,1,22,36,231,1,0,0,315,126,13,-10.3303328044324,0,0,35,3,25,8,36,0,3,26,4,0,0,3,0,0,0,0,0,0,0,0,0,11,79,5,0,0,1,23,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,"40",NA,NA,40,0,0,1,1,0,0,1,0,0,0,0,0
2024,5,"MIA","REG","NE",18,31,194,0,1,3,-15,0,0,286,71,10,-3.49542940458307,-6.81470036506653,0,41,193,1,0,0,14,-2.109887379047,0,18,31,194,0,0,0,286,71,10,0.682068296080649,0,0,26,7,23,5,17,0,2,12,9,0,0,6,0,0,0,2,2,4,0,0,0,6,54,1,1,12,1,19,3,4,1,0,54,0.75,0,0,1,1,1,0,0,0,0,1,0,0,"54;32;47","41",NA,133,41,0,0,0,0,0,NA,0,0,0,0,0
2024,5,"MIN","REG","NYJ",15,32,203,0,1,4,-32,0,0,423,57,9,-9.42419316795059,-6.356002922569,0,30,82,1,1,1,6,-8.2703697104007,0,15,28,203,0,1,0,423,56,9,1.39567342187392,0,0,38,6,18,4,31,1,3,26,11,3,63,9,1,0,0,0,0,1,0,0,0,11,80,0,3,6,0,0,3,3,0,0,54,1,0,0,0,1,2,0,0,0,0,0,0,0,"54;53;41",NA,NA,148,0,0,2,2,0,0,1,0,0,0,0,0
2024,5,"NE","REG","MIA",18,34,160,0,0,2,-12,0,0,285,78,8,-8.80810501502878,-4.3136324485143,0,19,151,1,0,0,6,4.39385663727864,0,18,30,160,0,0,0,285,78,8,-2.9404084860655,0,0,40,9,37,5,19,1,3,15,5,1,2,5,0,0,0,0,0,0,1,1,0,12,105,4,1,15,1,24,1,2,1,0,38,0.5,0,0,1,0,0,0,0,0,1,0,0,0,"38","33",NA,38,33,0,1,1,0,0,1,0,0,0,0,0
2024,5,"NO","REG","KC",20,35,182,2,1,1,-8,0,0,404,55,11,-2.6563175668125,3.23581476695836,0,15,46,0,0,0,1,-2.42856549122371,0,20,32,182,2,0,0,404,55,11,0.598686019831803,0,0,49,4,42,4,28,1,2,10,6,1,37,2,0,0,0,0,0,0,0,0,0,5,70,6,1,10,3,85,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,2,1,0,0.5,0,0,0,0,0
2024,5,"NYG","REG","SEA",23,34,257,2,0,3,-12,1,0,174,119,14,7.5902143119057,4.76968076921279,0,34,175,0,1,1,8,-8.4239311567652,0,23,31,257,2,0,0,174,119,14,14.1001642716038,0,1,33,9,23,6,44,1,7,53,10,0,0,7,0,0,0,60,1,1,1,1,0,2,20,1,2,6,3,68,3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,"38;31;24",NA,NA,93,0,0,2,2,0,0,1,0,0,0,0,0
2024,5,"NYJ","REG","MIN",29,54,244,2,3,3,-26,1,0,410,123,13,-16.1563287392884,-7.94124609115077,0,14,36,0,0,0,2,-7.67117661918746,0,29,51,244,2,0,0,410,123,13,-8.64596100807388,0,0,38,6,16,6,34,0,4,32,7,1,0,6,0,0,0,0,1,1,1,1,0,8,76,4,2,31,2,50,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,"32",NA,NA,32,0,0,2,2,0,0,1,0,0,0,0,0
2024,5,"PIT","REG","DAL",16,28,150,2,0,3,-16,1,0,313,76,7,-2.03895827845554,-0.740804924414708,0,26,92,0,0,0,6,4.5659742116536,0,16,26,150,2,0,0,313,76,7,4.72196702918154,0,0,48,4,22,3,14,2,2,16,6,2,18,6,0,0,0,0,1,1,1,1,0,8,50,3,0,0,4,101,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,"41",NA,NA,41,0,0,2,2,0,0,1,0,0,0,0,0
2024,5,"SEA","REG","NYG",28,40,284,1,0,7,-53,0,0,198,143,14,-4.12015832349143,-0.496441660783229,0,11,102,0,0,0,3,4.08941154991044,0,28,39,284,1,1,1,198,143,14,4.57684193423766,0,0,40,11,33,2,17,2,3,12,5,0,0,1,0,0,0,0,0,0,1,1,1,6,30,4,1,7,3,85,2,3,0,1,48,0.666666666666667,0,0,0,2,0,0,0,0,0,0,0,0,"43;48",NA,"47",91,0,47,2,2,0,0,1,0,0,0,0,0
2024,5,"SF","REG","ARI",19,35,244,1,2,2,-13,0,0,301,103,13,-0.896839114267483,-2.79704071581364,0,26,153,0,1,1,9,-1.73466088768328,0,19,32,244,1,0,0,301,103,13,5.13568342091463,0,1,28,10,28,4,11,1,1,6,2,1,30,7,0,0,0,61,0,0,0,0,0,4,21,5,0,0,1,32,3,3,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,"28;20;26",NA,NA,74,0,0,2,2,0,0,1,0,0,0,0,0
2024,5,"TB","REG","ATL",19,24,180,3,0,1,-7,0,0,121,112,12,9.38763799016181,6.2360314031442,0,26,160,0,1,1,8,-0.724633295803358,0,19,24,180,3,1,0,121,112,12,11.2282792282999,0,0,48,7,17,6,36,1,4,32,11,1,7,8,0,0,0,0,1,1,0,0,0,5,47,4,0,0,4,146,3,3,0,0,53,1,0,0,1,0,2,0,0,0,0,0,0,0,"53;32;53",NA,NA,138,0,0,3,3,0,0,1,0,0,0,0,0
2024,5,"WAS","REG","CLE",15,28,236,1,1,3,-17,0,0,309,90,8,-0.922382522803867,-7.97054624115979,0,34,215,3,2,1,10,6.41465471420088,0,15,27,236,1,0,0,309,90,8,4.53216042932016,0,0,40,8,24,7,34,1,7,33,11,0,0,5,0,0,0,0,1,1,1,1,0,5,31,3,2,33,2,46,2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,"27;30",NA,NA,57,0,0,4,4,0,0,1,0,0,0,0,0
2024,6,"ARI","REG","GB",22,32,214,1,0,0,0,0,0,192,100,8,7.70892988773718,-1.07825547456741,0,23,89,0,1,1,8,-5.14986962161493,0,22,32,214,1,2,2,192,98,8,-1.69885029865239,0,0,33,13,39,3,3,0,0,0,2,1,0,5,0,0,0,0,0,1,0,0,0,13,100,5,0,0,6,156,2,2,0,0,40,1,0,0,1,1,0,0,0,0,0,0,0,0,"38;40",NA,NA,78,0,0,1,1,0,0,1,0,0,0,0,0
2024,6,"ATL","REG","CAR",19,30,225,1,0,0,0,0,0,182,103,11,12.3116146629755,0.867050680620914,0,38,198,3,0,0,14,6.61783419308078,1,19,29,225,1,1,1,182,103,11,7.70543739302867,0,0,36,3,25,4,11,2,0,0,3,2,46,5,0,0,0,0,0,0,0,0,0,5,45,2,3,29,1,25,3,3,0,0,35,1,0,1,2,0,0,0,0,0,0,0,0,0,"21;31;35",NA,NA,87,0,0,3,3,0,0,1,0,0,0,0,0
2024,6,"BAL","REG","WAS",20,26,323,1,1,2,-15,0,0,257,149,16,11.0016313774846,15.8327775001526,0,37,176,2,0,0,10,-2.48714635905286,0,20,25,323,1,0,0,257,149,16,15.109275480511,0,0,35,4,16,4,17,0,3,16,8,0,0,5,0,0,0,0,1,2,0,0,0,3,33,3,1,4,4,104,3,3,0,0,45,1,0,0,2,1,0,0,0,0,0,0,0,0,"45;32;39",NA,NA,116,0,0,3,3,0,0,1,0,0,0,0,0
2024,6,"BUF","REG","NYJ",19,25,215,2,0,2,-5,1,0,203,84,10,10.847876160386,18.9466875532399,0,33,149,1,0,0,10,5.23088641971117,0,19,23,215,2,0,0,203,84,10,14.3002223319877,0,0,32,8,22,5,22,1,3,22,5,1,0,8,0,0,0,0,1,1,0,0,0,11,94,3,0,0,1,24,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,0,1,0,0,"22","47",NA,22,47,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2024,6,"CAR","REG","ATL",26,38,221,2,2,0,0,0,0,259,74,14,-4.90679464920747,2.35601204472619,0,24,114,0,0,0,9,-1.20276085661495,0,26,37,221,2,2,0,259,74,14,-3.5520617502043,0,0,36,6,26,0,0,1,0,0,3,0,0,6,0,0,0,0,0,0,1,1,0,10,74,6,1,12,4,89,2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,"24;40",NA,NA,64,0,0,2,2,0,0,1,0,0,0,0,0
2024,6,"CHI","REG","JAX",23,29,226,4,1,3,-5,0,0,106,148,14,14.2730440163868,15.8924895983476,0,29,152,1,1,0,8,2.70632426886341,0,23,26,226,4,0,0,106,148,14,19.204115425935,0,0,34,13,23,4,30,2,4,30,8,1,10,6,0,0,0,0,1,1,1,1,0,2,10,5,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"43",0,0,43,5,5,0,0,1,0,0,0,0,0
2024,6,"CIN","REG","NYG",19,28,208,0,0,4,-25,0,0,156,101,10,-0.512692440062944,11.0673213782518,0,20,121,2,2,1,3,2.18339134310372,0,19,23,208,0,0,0,156,101,10,10.3491000460926,0,0,39,3,27,3,16,0,2,15,6,1,24,8,0,0,0,0,0,0,0,0,0,6,67,2,3,13,1,31,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,"37",NA,NA,37,0,0,2,2,0,0,1,0,0,0,0,0
2024,6,"CLE","REG","PHI",16,23,168,0,0,5,-24,0,0,130,127,7,1.51598507240689,-0.51682798758797,0,25,100,0,0,0,6,-2.60120738220247,0,16,23,168,0,0,0,130,127,7,7.02843596364774,0,1,39,8,20,5,15,0,1,8,2,0,0,3,0,0,0,50,0,0,0,0,0,7,55,4,2,26,0,0,3,4,1,0,49,0.75,0,0,1,2,0,0,0,0,0,0,1,0,"43;49;31","52",NA,123,52,0,1,1,0,0,1,0,0,0,0,0
2024,6,"DAL","REG","DET",25,44,224,0,3,4,-26,0,0,322,106,10,-23.0142678570925,-7.94440216796343,0,17,53,0,0,0,2,-2.75312820746331,0,25,43,224,0,2,2,322,106,10,-25.179122357828,0,0,40,3,27,4,25,1,3,26,7,0,0,2,0,0,0,0,0,0,0,0,0,4,30,4,0,0,4,194,3,3,0,0,50,1,0,0,1,1,1,0,0,0,0,0,0,0,"34;47;50",NA,NA,131,0,0,0,0,0,0,NA,0,0,0,0,0
2024,6,"DEN","REG","LAC",19,33,216,2,1,2,-10,0,0,330,65,10,-3.46127698583575,-5.98065336234868,0,18,110,0,1,1,7,0.156076245446018,0,19,32,216,2,0,0,330,65,10,1.08104726519389,0,0,42,4,32,5,17,1,3,15,6,0,0,6,0,0,0,0,0,0,0,0,0,7,37,5,1,10,1,31,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,"40",NA,NA,40,0,0,1,1,0,0,1,0,0,0,0,0
2024,6,"DET","REG","DAL",19,27,334,3,0,3,-26,0,0,266,180,14,16.2058296359676,6.04788959026337,0,36,184,2,1,0,12,7.72476715731318,0,19,27,334,3,0,0,266,180,14,23.1527486188796,0,0,37,2,24,5,27,2,4,26,11,3,47,10,0,0,0,0,1,1,2,2,0,8,63,1,1,6,1,34,4,4,0,0,48,1,0,0,2,2,0,0,0,0,0,0,0,0,"40;48;33;33",NA,NA,154,0,0,5,5,0,0,1,0,0,0,0,0
2024,6,"GB","REG","ARI",22,32,258,4,1,0,0,0,0,194,138,15,14.8546571109413,4.16472188888058,0,38,179,0,0,0,9,0.506131591042504,0,22,31,258,4,0,0,194,138,15,15.3190344130357,0,0,41,4,14,2,3,2,0,0,1,0,0,2,0,0,0,0,0,0,3,3,0,5,40,2,3,47,2,60,2,3,1,0,41,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,"36;41","44",NA,77,44,0,4,4,0,0,1,0,0,0,0,0
2024,6,"HOU","REG","NE",20,32,192,3,1,2,-16,0,0,265,62,13,1.85574571993269,1.2386372973842,0,28,192,2,1,0,6,5.19448973651743,0,20,31,192,3,0,0,265,62,13,5.97553979243444,0,0,38,8,28,8,40,3,4,34,8,2,28,6,0,0,0,0,1,2,2,2,0,4,38,0,4,30,1,25,2,3,1,0,46,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,"39;46","40",NA,85,40,0,5,5,0,0,1,0,0,0,0,0
2024,6,"IND","REG","TEN",22,38,189,2,1,0,0,0,0,341,100,11,1.57339303954433,-4.21481827894847,0,28,80,0,0,0,4,-7.8376738763737,0,22,36,189,2,0,0,341,100,11,3.00574249313723,0,0,34,8,16,2,6,1,0,0,4,1,0,7,0,0,0,0,0,0,0,0,0,5,40,2,4,67,1,27,2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,"26;22",NA,NA,48,0,0,2,2,0,0,1,0,0,0,0,0
2024,6,"JAX","REG","CHI",24,36,240,2,1,4,-30,0,0,306,121,14,6.97688657440038,6.89607279641288,0,20,68,0,0,0,3,-1.17105196439661,0,24,35,240,2,1,1,306,121,14,7.67396578226497,0,0,35,3,25,3,5,1,3,5,5,1,22,2,0,0,0,0,1,1,0,0,0,8,43,1,2,27,4,125,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,"30",NA,NA,30,0,0,1,1,0,0,1,0,0,0,0,0
2024,6,"LAC","REG","DEN",21,34,237,1,0,3,-15,1,0,283,123,10,8.11574630013623,1.41739787593964,0,38,128,1,0,0,10,-3.4060390732775,0,21,31,237,1,0,0,283,123,10,13.9975812109236,0,0,27,5,17,2,12,1,2,10,5,1,25,6,0,0,0,0,1,1,1,1,0,3,20,1,2,26,0,0,3,3,0,0,46,1,0,1,1,1,0,0,0,0,0,0,0,0,"20;33;46",NA,NA,99,0,0,2,2,0,0,1,0,0,0,0,0
2024,6,"LV","REG","PIT",27,40,227,1,1,1,-9,0,0,238,145,11,-3.81664116088348,-2.31282533826055,0,19,57,1,2,2,5,-11.0656125922687,0,27,37,227,1,0,0,238,145,11,-0.6709093707758,0,0,21,15,41,8,39,0,3,35,6,0,0,4,0,1,0,-4,1,1,0,0,0,4,42,6,3,-1,1,31,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2024,6,"NE","REG","HOU",20,33,243,3,2,4,-34,1,1,230,131,12,-9.78136672236724,-3.25663849230735,0,26,82,0,0,0,3,-4.25241336756153,0,20,31,243,3,1,1,230,131,12,-4.46140895941062,0,0,31,8,28,4,11,0,2,16,5,1,35,4,0,2,0,0,0,0,0,0,0,9,50,1,2,16,6,139,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,3,0,0,1,0,0,0,0,0
2024,6,"NO","REG","TB",22,40,243,1,2,5,-21,0,0,326,109,14,-13.8463931326512,-12.4207910738493,0,21,81,1,1,0,4,-4.21235879766914,0,22,38,243,1,2,1,326,109,14,-14.1246943342267,0,1,42,9,37,4,18,1,1,8,2,3,50,11,0,0,0,0,1,2,0,0,0,7,70,4,2,56,1,25,2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,"42;29",NA,NA,71,0,0,3,3,0,0,1,0,0,0,0,0
2024,6,"NYG","REG","CIN",22,41,205,0,1,2,-15,0,0,278,127,10,-15.2649513917411,-8.31601901186837,0,31,119,1,0,0,11,3.91193495437619,0,22,36,205,0,0,0,278,127,10,-3.85413527635453,0,0,24,3,35,7,33,2,4,25,7,0,0,2,0,0,0,0,0,0,1,1,0,2,9,5,2,1,0,0,0,2,2,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,"47;45",NA,0,92,0,1,1,0,0,1,0,0,0,0,0
2024,6,"NYJ","REG","BUF",23,35,294,2,1,3,-22,1,0,257,138,12,11.1570515999605,-0.469219246331382,0,21,121,0,0,0,6,-0.0232328488491476,0,23,34,294,2,0,0,257,138,12,12.7152970802539,0,0,33,7,27,2,6,1,2,5,2,0,0,2,0,0,0,0,1,1,0,0,0,11,110,6,1,8,1,33,2,4,2,0,34,0.5,0,1,1,0,0,0,0,0,1,1,0,0,"34;22","32;43",NA,56,75,0,2,2,0,0,1,0,0,0,0,0
2024,6,"PHI","REG","CLE",16,25,264,2,0,1,-8,0,0,249,135,11,7.14371745643391,2.25741490721703,0,36,116,0,0,0,8,-0.870443389634602,0,16,24,264,2,0,0,249,135,11,9.83026070809324,0,0,30,7,29,4,11,0,5,24,10,0,0,2,0,0,0,0,1,1,0,0,0,5,40,1,4,51,3,75,2,3,0,1,49,0.666666666666667,0,0,0,2,0,0,0,0,0,0,0,0,"49;44",NA,"57",93,0,57,2,2,0,0,1,0,0,0,0,0
2024,6,"PIT","REG","LV",14,24,145,0,0,3,-35,0,0,227,44,6,-0.43266823753362,-6.7236646361973,0,35,183,3,1,0,12,3.77600495562821,0,14,23,145,0,0,0,227,44,6,6.08583929609637,0,0,36,8,18,7,20,2,1,9,3,1,24,5,0,0,0,0,1,2,2,2,0,7,50,0,0,0,2,33,4,4,0,0,52,1,0,0,2,1,1,0,0,0,0,0,0,0,"52;49;37;36",NA,NA,174,0,0,2,2,0,0,1,0,0,0,0,0
2024,6,"SEA","REG","SF",30,52,312,1,2,1,-6,0,0,452,173,18,3.71631644625354,0.584320227305096,0,20,52,1,0,0,3,-3.46138539898675,0,30,48,312,1,1,0,452,173,18,7.82568482181427,0,1,38,7,23,4,6,0,0,0,4,0,0,4,0,0,0,0,1,1,0,0,0,9,69,6,0,0,7,266,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,"20",NA,NA,20,0,0,3,3,0,0,1,0,0,0,0,0
2024,6,"SF","REG","SEA",18,28,255,3,0,0,0,0,0,208,127,10,11.726026032879,1.1455574521312,0,33,228,1,0,0,9,9.04430140704801,0,18,27,255,3,0,0,208,127,10,13.0979011232807,0,0,35,9,27,3,10,2,1,6,5,2,21,8,0,0,0,0,0,0,1,1,0,5,34,2,2,11,4,97,3,3,0,0,41,1,0,1,1,1,0,0,0,0,0,0,0,0,"25;41;35",NA,NA,101,0,0,3,3,0,0,1,0,0,0,0,0
2024,6,"TB","REG","NO",24,36,325,4,3,1,-8,0,0,218,254,15,3.20928482891661,-6.70821848842833,0,35,277,2,0,0,15,12.876994833583,0,24,36,325,4,0,0,218,254,15,5.29883461579349,0,0,37,2,24,5,15,2,5,21,10,2,0,6,0,0,0,0,1,1,1,1,1,12,86,2,3,12,6,153,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,"26",NA,NA,26,0,0,6,6,0,0,1,0,0,0,0,0
2024,6,"TEN","REG","IND",16,27,95,1,1,0,0,0,0,246,30,7,-5.68486237574935,-3.8641067566695,0,28,146,1,0,0,7,4.25846376345726,0,16,27,95,1,0,0,246,30,7,-5.68486237574935,0,0,38,8,22,6,17,0,0,0,2,1,30,3,0,0,0,0,1,1,0,0,0,11,113,5,2,9,0,0,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,"44",NA,NA,44,0,0,2,2,0,0,1,0,0,0,0,0
2024,6,"WAS","REG","BAL",24,35,269,2,0,3,-16,0,0,276,101,16,9.49313516664466,9.23223080057087,0,18,52,0,0,0,1,-3.76340753541379,0,24,33,269,2,0,0,276,101,16,14.1982944972857,0,0,42,3,29,5,23,0,2,15,4,1,38,3,0,0,0,0,0,0,0,0,0,6,46,5,1,10,1,32,3,4,0,1,55,0.75,0,0,0,2,1,0,0,0,0,0,0,0,"42;55;49",NA,"52",146,0,52,2,2,0,0,1,0,0,0,0,0
2024,7,"ARI","REG","LAC",14,26,145,1,1,0,0,0,0,143,87,10,-0.342084506643005,-17.4545185565948,0,29,181,1,0,0,10,1.15323690010923,0,14,25,145,1,1,0,143,87,10,1.23945463530254,0,0,35,6,28,5,16,3,3,13,7,0,0,2,0,0,0,0,1,1,2,2,0,3,15,3,0,0,2,54,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,"32",NA,NA,32,0,0,2,2,0,0,1,1,1,0,0,32
2024,7,"ATL","REG","SEA",25,36,246,1,2,3,-32,1,1,262,113,13,-8.05342281982071,2.1638853682412,0,32,155,1,0,0,8,1.13946992781712,0,25,36,246,1,0,0,262,113,13,3.51127633569062,0,0,35,4,20,3,12,0,1,6,6,0,0,5,0,0,0,0,0,0,0,0,0,9,72,1,0,0,2,43,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"54",NA,0,54,0,2,2,0,0,1,0,0,0,0,0
2024,7,"BAL","REG","TB",17,22,281,5,0,2,-17,0,0,184,140,12,25.1170437784055,15.3673809908685,0,30,244,0,1,1,11,0.377995618095156,0,17,21,281,5,0,0,184,140,12,28.5834393651346,0,0,43,6,30,5,17,1,3,14,4,2,0,5,0,0,0,0,1,3,0,0,0,9,85,3,0,0,2,72,2,2,0,0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,"28;52",NA,NA,80,0,0,5,5,0,0,1,0,0,0,0,0
2024,7,"BUF","REG","TEN",21,33,323,2,0,1,-8,0,0,297,172,14,12.8519465642133,2.80621331185102,0,20,74,2,0,0,3,-0.992026975640329,0,21,32,323,2,1,0,297,172,14,14.7644660496702,0,0,37,10,24,7,32,2,3,15,11,1,0,5,0,0,0,0,0,0,1,1,0,5,40,0,5,56,1,27,2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,"28;30",NA,NA,58,0,0,4,4,0,0,1,0,0,0,0,0
2024,7,"CAR","REG","WAS",13,18,89,0,2,2,-4,0,0,68,40,5,-18.3261287719361,1.14940352299634,0,23,95,1,0,0,5,-1.58166409149999,0,13,17,89,0,0,0,68,40,5,-14.773684465501,0,0,37,5,33,3,11,0,1,4,2,0,0,1,0,0,0,0,1,1,0,0,0,6,59,0,0,0,6,133,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2024,7,"CIN","REG","CLE",15,25,181,2,0,3,-17,0,0,262,92,8,-1.77186365809757,-1.05904353161653,0,25,59,0,0,0,4,-9.66343830020719,0,15,24,181,2,0,0,262,92,8,4.99179497815203,0,1,37,14,28,5,19,1,4,18,11,2,49,8,0,0,0,0,0,0,0,0,0,3,37,6,4,39,1,100,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"50",NA,0,50,0,3,3,0,0,1,0,0,0,0,0
2024,7,"CLE","REG","CIN",31,52,277,1,2,4,-18,1,0,357,112,12,-11.9612354003619,-3.86768567065398,1,21,77,1,0,0,5,0.0514578217888015,0,31,48,277,1,0,0,357,112,12,-1.35732608269597,1,0,26,13,23,6,20,0,3,17,7,0,0,4,0,0,0,0,1,1,0,0,0,10,80,5,5,43,2,31,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"49",NA,0,49,0,0,1,1,0,0,0,0,0,0,0
2024,7,"DEN","REG","NO",16,26,164,0,0,0,0,0,0,162,105,8,1.16374429588911,-7.98624503612518,0,35,225,2,1,1,13,2.8242088173894,0,16,25,164,0,0,0,162,105,8,1.50458566041204,0,0,41,2,30,6,45,2,6,36,11,0,0,3,0,0,0,0,0,0,2,2,1,7,47,5,2,13,2,60,4,4,0,0,52,1,0,0,2,1,1,0,0,0,0,0,0,0,"46;32;52;38",NA,NA,168,0,0,3,3,0,0,1,0,0,0,0,0
2024,7,"DET","REG","MIN",22,25,280,2,0,4,-33,2,0,176,145,15,14.9178967400803,15.4931887388229,0,27,144,2,1,1,3,-9.33264198457545,0,22,25,280,2,0,0,176,145,15,22.1331783162314,0,0,40,6,12,4,21,0,4,15,5,1,0,2,0,0,0,0,2,2,0,0,0,8,49,4,2,23,0,0,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,"44",NA,NA,44,0,0,4,4,0,0,1,1,1,0,0,44
2024,7,"GB","REG","HOU",24,33,220,3,2,3,-25,0,0,297,81,12,-0.621617916138208,6.10730657071778,0,20,82,0,0,0,4,-3.75839645520318,0,24,33,220,3,0,0,297,81,12,3.74699365337815,0,0,35,7,23,11,45,0,4,31,7,0,0,1,0,1,0,0,0,0,0,0,0,8,55,4,3,13,2,58,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,"45",NA,NA,45,0,0,3,3,0,0,1,1,1,0,0,45
