game_id,week,player_id,player_name,team,rz_rush_att,rz_rush_tds,rz_rush_yards,rz_targets,rz_receptions,rz_rec_tds,rz_rec_yards,rz_opportunities,rz_total_tds,rz_opportunities_avg,rz_total_tds_avg,rz_rush_att_avg,rz_targets_avg
2025_07_NYG_DEN,7,00-0033538,G.Bolles,DEN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_01_ARI_NO,1,00-0033553,J.Conner,ARI,2,0.0,7.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
2025_02_CAR_ARI,2,00-0033553,J.Conner,ARI,3,1.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0
2025_02_NE_MIA,2,00-0033555,M.Hollins,NE,0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_04_CAR_NE,4,00-0033555,M.Hollins,NE,0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0
2025_08_CLE_NE,8,00-0033555,M.Hollins,NE,0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0
2025_09_ATL_NE,9,00-0033555,M.Hollins,NE,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0
2025_10_NE_TB,10,00-0033555,M.Hollins,NE,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
2025_03_NO_SEA,3,00-0033576,E.Saubert,SEA,0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_01_NYG_WAS,1,00-0033591,N.Brown,WAS,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_01_NYG_WAS,1,00-0033699,A.Ekeler,WAS,2,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_08_SF_HOU,8,00-0033854,D.Ogunbowale,HOU,1,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_KC_NYG,3,00-0033857,J.Smith-Schuster,KC,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_04_BAL_KC,4,00-0033857,J.Smith-Schuster,KC,0,0.0,0.0,4.0,2.0,1.0,12.0,4.0,1.0,1.0,0.0,0.0,1.0
2025_05_KC_JAX,5,00-0033857,J.Smith-Schuster,KC,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,0.5,0.0,2.5
2025_07_LV_KC,7,00-0033857,J.Smith-Schuster,KC,0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,2.0,0.3333333333333333,0.0,2.0
2025_01_PIT_NYJ,1,00-0033858,J.Smith,PIT,0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_07_PIT_CIN,7,00-0033858,J.Smith,PIT,0,0.0,0.0,2.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,0.0,1.0
2025_08_GB_PIT,8,00-0033858,J.Smith,PIT,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,1.0,0.0,1.5
2025_09_IND_PIT,9,00-0033858,J.Smith,PIT,0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333
2025_01_KC_LAC,1,00-0033873,P.Mahomes,KC,1,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_02_PHI_KC,2,00-0033873,P.Mahomes,KC,2,1.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
2025_04_BAL_KC,4,00-0033873,P.Mahomes,KC,3,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.0,1.5,0.0
2025_05_KC_JAX,5,00-0033873,P.Mahomes,KC,2,1.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.6666666666666666,2.0,0.0
2025_06_DET_KC,6,00-0033873,P.Mahomes,KC,2,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.75,2.0,0.0
2025_09_KC_BUF,9,00-0033873,P.Mahomes,KC,1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.8,2.0,0.0
2025_04_CIN_DEN,4,00-0033881,E.Engram,DEN,0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_05_DEN_PHI,5,00-0033881,E.Engram,DEN,0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,0.0,0.0,2.0
2025_08_DAL_DEN,8,00-0033881,E.Engram,DEN,0,0.0,0.0,2.0,1.0,0.0,11.0,2.0,0.0,1.5,0.5,0.0,1.5
2025_10_LV_DEN,10,00-0033881,E.Engram,DEN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667
2025_11_KC_DEN,11,00-0033881,E.Engram,DEN,0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.5,0.25,0.0,1.5
2025_04_CLE_DET,4,00-0033885,D.Njoku,CLE,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_MIN_CLE,5,00-0033885,D.Njoku,CLE,0,0.0,0.0,3.0,2.0,1.0,15.0,3.0,1.0,1.0,0.0,0.0,1.0
2025_06_CLE_PIT,6,00-0033885,D.Njoku,CLE,0,0.0,0.0,2.0,1.0,0.0,8.0,2.0,0.0,2.0,0.5,0.0,2.0
2025_08_CLE_NE,8,00-0033885,D.Njoku,CLE,0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,0.3333333333333333,0.0,2.0
2025_10_CLE_NYJ,10,00-0033885,D.Njoku,CLE,0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,1.75,0.5,0.0,1.75
2025_06_ARI_IND,6,00-0033891,Z.Jones,ARI,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_10_ARI_SEA,10,00-0033891,Z.Jones,ARI,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_01_ARI_NO,1,00-0033906,A.Kamara,NO,2,1.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2025_02_SF_NO,2,00-0033906,A.Kamara,NO,3,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0
2025_03_NO_SEA,3,00-0033906,A.Kamara,NO,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.5,2.5,0.0
2025_04_NO_BUF,4,00-0033906,A.Kamara,NO,1,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.3333333333333333,2.0,0.0
2025_05_NYG_NO,5,00-0033906,A.Kamara,NO,1,0.0,3.0,3.0,2.0,0.0,5.0,4.0,0.0,2.25,0.25,1.75,0.5
2025_06_NE_NO,6,00-0033906,A.Kamara,NO,4,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6,0.2,1.6,1.0
2025_07_NO_CHI,7,00-0033906,A.Kamara,NO,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8333333333333335,0.16666666666666666,2.0,0.8333333333333334
2025_10_NO_CAR,10,00-0033906,A.Kamara,NO,2,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5714285714285716,0.14285714285714285,1.8571428571428572,0.7142857142857143
2025_03_NO_SEA,3,00-0033908,C.Kupp,SEA,0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_04_SEA_ARI,4,00-0033908,C.Kupp,SEA,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_06_SEA_JAX,6,00-0033908,C.Kupp,SEA,0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0
2025_11_SEA_LA,11,00-0033908,C.Kupp,SEA,0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0
2025_04_PHI_TB,4,00-0033921,C.Godwin,TB,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_TB_SEA,5,00-0033921,C.Godwin,TB,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_02_PHI_KC,2,00-0033923,K.Hunt,KC,2,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_03_KC_NYG,3,00-0033923,K.Hunt,KC,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0
2025_04_BAL_KC,4,00-0033923,K.Hunt,KC,3,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.5,1.5,0.0
2025_05_KC_JAX,5,00-0033923,K.Hunt,KC,4,2.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.3333333333333333,2.0,0.0
2025_06_DET_KC,6,00-0033923,K.Hunt,KC,1,0.0,2.0,1.0,1.0,0.0,11.0,2.0,0.0,2.5,0.75,2.5,0.0
2025_08_WAS_KC,8,00-0033923,K.Hunt,KC,2,1.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,2.4,0.6,2.2,0.2
2025_09_KC_BUF,9,00-0033923,K.Hunt,KC,6,1.0,17.0,0.0,0.0,0.0,0.0,6.0,1.0,2.5,0.8333333333333334,2.1666666666666665,0.3333333333333333
2025_11_KC_DEN,11,00-0033923,K.Hunt,KC,2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.8571428571428571,2.7142857142857144,0.2857142857142857
2025_05_DAL_NYJ,5,00-0033943,J.Reynolds,NYJ,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_04_WAS_ATL,4,00-0033955,J.McNichols,WAS,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_07_WAS_DAL,7,00-0033955,J.McNichols,WAS,1,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2025_10_DET_WAS,10,00-0033955,J.McNichols,WAS,2,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2025_11_WAS_MIA,11,00-0033955,J.McNichols,WAS,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
2025_01_TEN_DEN,1,00-0034348,C.Sutton,DEN,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_02_DEN_IND,2,00-0034348,C.Sutton,DEN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_04_CIN_DEN,4,00-0034348,C.Sutton,DEN,0,0.0,0.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0
2025_06_DEN_NYJ,6,00-0034348,C.Sutton,DEN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0
2025_07_NYG_DEN,7,00-0034348,C.Sutton,DEN,0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.25,0.0,1.0
2025_11_KC_DEN,11,00-0034348,C.Sutton,DEN,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.4,0.2,0.0,1.4
2025_04_PHI_TB,4,00-0034351,D.Goedert,PHI,0,0.0,0.0,2.0,2.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
2025_05_DEN_PHI,5,00-0034351,D.Goedert,PHI,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0
2025_06_PHI_NYG,6,00-0034351,D.Goedert,PHI,0,0.0,0.0,2.0,2.0,1.0,7.0,2.0,1.0,1.5,1.5,0.0,1.5
2025_08_NYG_PHI,8,00-0034351,D.Goedert,PHI,0,0.0,0.0,2.0,2.0,2.0,23.0,2.0,2.0,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667
2025_03_HOU_JAX,3,00-0034383,D.Schultz,HOU,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_HOU_BAL,5,00-0034383,D.Schultz,HOU,0,0.0,0.0,2.0,1.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0
2025_07_HOU_SEA,7,00-0034383,D.Schultz,HOU,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,1.5
2025_10_JAX_HOU,10,00-0034383,D.Schultz,HOU,0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.3333333333333333,0.0,0.0,1.3333333333333333
2025_11_HOU_TEN,11,00-0034383,D.Schultz,HOU,0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,1.25,0.25,0.0,1.25
2025_02_TB_HOU,2,00-0034386,J.Watson,HOU,0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_ATL_MIN,2,00-0034407,R.McCloud,ATL,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_08_MIA_ATL,8,00-0034418,C.Wilson,MIA,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_07_HOU_SEA,7,00-0034419,B.Berrios,HOU,0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_08_SF_HOU,8,00-0034419,B.Berrios,HOU,0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_01_TEN_DEN,1,00-0034487,T.Sherfield,DEN,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_NYJ_TB,3,00-0034521,A.Lazard,NYJ,0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
2025_05_DAL_NYJ,5,00-0034521,A.Lazard,NYJ,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0
2025_08_NYJ_CIN,8,00-0034521,A.Lazard,NYJ,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,0.0,1.5
2025_06_CIN_GB,6,00-0034613,T.Hudson,CIN,0,0.0,0.0,2.0,2.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0
2025_08_NYJ_CIN,8,00-0034613,T.Hudson,CIN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
2025_06_TEN_LV,6,00-0034678,A.Cappa,LV,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_02_CLE_BAL,2,00-0034753,M.Andrews,BAL,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_03_DET_BAL,3,00-0034753,M.Andrews,BAL,0,0.0,0.0,1.0,1.0,1.0,14.0,1.0,1.0,2.0,0.0,0.0,2.0
2025_06_LA_BAL,6,00-0034753,M.Andrews,BAL,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.5,0.0,1.5
2025_08_CHI_BAL,8,00-0034753,M.Andrews,BAL,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0
2025_09_BAL_MIA,9,00-0034753,M.Andrews,BAL,1,0.0,2.0,2.0,2.0,2.0,22.0,3.0,2.0,1.5,0.25,0.5,1.0
2025_10_BAL_MIN,10,00-0034753,M.Andrews,BAL,0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.8,0.6,0.6,1.2
2025_11_BAL_CLE,11,00-0034753,M.Andrews,BAL,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667,0.6666666666666666,0.5,1.1666666666666667
2025_04_TEN_HOU,4,00-0034775,C.Kirk,HOU,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_10_JAX_HOU,10,00-0034775,C.Kirk,HOU,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_11_HOU_TEN,11,00-0034775,C.Kirk,HOU,0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0
2025_02_TB_HOU,2,00-0034791,N.Chubb,HOU,2,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_03_HOU_JAX,3,00-0034791,N.Chubb,HOU,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2025_05_HOU_BAL,5,00-0034791,N.Chubb,HOU,2,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,1.0,0.5
2025_07_HOU_SEA,7,00-0034791,N.Chubb,HOU,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333
2025_08_SF_HOU,8,00-0034791,N.Chubb,HOU,1,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.0,0.5
2025_09_DEN_HOU,9,00-0034791,N.Chubb,HOU,4,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4,0.0,1.0,0.4
2025_01_BAL_BUF,1,00-0034796,L.Jackson,BAL,1,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_02_CLE_BAL,2,00-0034796,L.Jackson,BAL,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2025_03_DET_BAL,3,00-0034796,L.Jackson,BAL,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0
2025_04_BAL_KC,4,00-0034796,L.Jackson,BAL,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0
2025_10_BAL_MIN,10,00-0034796,L.Jackson,BAL,3,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.25,1.0,0.0
2025_11_BAL_CLE,11,00-0034796,L.Jackson,BAL,1,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,0.2,1.4,0.0
2025_03_DAL_CHI,3,00-0034827,D.Moore,CHI,0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_04_CHI_LV,4,00-0034827,D.Moore,CHI,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0
2025_06_CHI_WAS,6,00-0034827,D.Moore,CHI,1,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
2025_07_NO_CHI,7,00-0034827,D.Moore,CHI,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
2025_08_CHI_BAL,8,00-0034827,D.Moore,CHI,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.75
2025_09_CHI_CIN,9,00-0034827,D.Moore,CHI,1,1.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,0.8
2025_01_CIN_CLE,1,00-0034829,M.Gesicki,CIN,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025_02_JAX_CIN,2,00-0034829,M.Gesicki,CIN,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0
2025_02_LA_TEN,2,00-0034837,C.Ridley,TEN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_TEN_ARI,5,00-0034837,C.Ridley,TEN,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_01_DAL_PHI,1,00-0034844,S.Barkley,PHI,4,1.0,12.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
2025_02_PHI_KC,2,00-0034844,S.Barkley,PHI,3,1.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,4.0,1.0
2025_03_LA_PHI,3,00-0034844,S.Barkley,PHI,5,0.0,-2.0,1.0,1.0,0.0,5.0,6.0,0.0,4.0,1.0,3.5,0.5
2025_04_PHI_TB,4,00-0034844,S.Barkley,PHI,3,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.666666666666667,0.6666666666666666,4.0,0.6666666666666666
2025_06_PHI_NYG,6,00-0034844,S.Barkley,PHI,1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.25,0.75,3.75,0.5
2025_07_PHI_MIN,7,00-0034844,S.Barkley,PHI,2,0.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.8,0.6,3.2,0.6
2025_08_NYG_PHI,8,00-0034844,S.Barkley,PHI,2,0.0,1.0,2.0,2.0,1.0,12.0,4.0,1.0,3.5,0.5,3.0,0.5
2025_11_DET_PHI,11,00-0034844,S.Barkley,PHI,3,0.0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.5714285714285716,0.5714285714285714,2.857142857142857,0.7142857142857143
2025_03_NYJ_TB,3,00-0034855,B.Mayfield,TB,1,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_05_TB_SEA,5,00-0034855,B.Mayfield,TB,2,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2025_11_TB_BUF,11,00-0034855,B.Mayfield,TB,3,1.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,1.5,0.0,1.5,0.0
2025_01_BAL_BUF,1,00-0034857,J.Allen,BUF,8,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
2025_02_BUF_NYJ,2,00-0034857,J.Allen,BUF,1,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,8.0,0.0
2025_04_NO_BUF,4,00-0034857,J.Allen,BUF,1,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,1.0,4.5,0.0
2025_05_NE_BUF,5,00-0034857,J.Allen,BUF,2,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,3.3333333333333335,1.0,3.3333333333333335,0.0
2025_08_BUF_CAR,8,00-0034857,J.Allen,BUF,2,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.75,3.0,0.0
2025_09_KC_BUF,9,00-0034857,J.Allen,BUF,2,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.8,1.0,2.8,0.0
2025_10_BUF_MIA,10,00-0034857,J.Allen,BUF,1,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,1.1666666666666667,2.6666666666666665,0.0
2025_11_TB_BUF,11,00-0034857,J.Allen,BUF,4,3.0,20.0,0.0,0.0,0.0,0.0,4.0,3.0,2.4285714285714284,1.0,2.4285714285714284,0.0
2025_06_SEA_JAX,6,00-0034869,S.Darnold,SEA,4,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025_05_DAL_NYJ,5,00-0034959,A.Beck,NYJ,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_02_LAC_LV,2,00-0034960,J.Meyers,LV,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025_05_LV_IND,5,00-0034960,J.Meyers,LV,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0
2025_06_TEN_LV,6,00-0034960,J.Meyers,LV,0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,2.5,0.0,0.0,2.5
2025_11_LAC_JAX,11,00-0034960,J.Meyers,JAX,0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0
2025_01_BAL_BUF,1,00-0034975,J.Hill,BAL,1,0.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_04_BAL_KC,4,00-0034975,J.Hill,BAL,1,0.0,4.0,1.0,1.0,1.0,11.0,2.0,1.0,1.0,0.0,1.0,0.0
2025_10_BAL_MIN,10,00-0034975,J.Hill,BAL,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.5,1.0,0.5
2025_10_NO_CAR,10,00-0034981,F.Moreau,NO,0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_02_CAR_ARI,2,00-0034983,H.Renfrow,CAR,0,0.0,0.0,5.0,4.0,2.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0
2025_03_ATL_CAR,3,00-0034983,H.Renfrow,CAR,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,2.0,0.0,5.0
2025_01_MIA_IND,1,00-0035021,A.Dulin,IND,1,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_04_IND_LA,4,00-0035021,A.Dulin,IND,1,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2025_08_TEN_IND,8,00-0035021,A.Dulin,IND,0,0.0,0.0,1.0,1.0,0.0,-8.0,1.0,0.0,1.0,0.0,1.0,0.0
2025_02_JAX_CIN,2,00-0035100,J.Browning,CIN,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025_05_DET_CIN,5,00-0035100,J.Browning,CIN,1,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2025_06_LAC_MIA,6,00-0035125,A.Ingold,MIA,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_01_MIN_CHI,1,00-0035208,O.Zaccheaus,CHI,0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
2025_03_DAL_CHI,3,00-0035208,O.Zaccheaus,CHI,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2025_04_CHI_LV,4,00-0035208,O.Zaccheaus,CHI,0,0.0,0.0,2.0,2.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0
2025_06_CHI_WAS,6,00-0035208,O.Zaccheaus,CHI,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333
2025_07_NO_CHI,7,00-0035208,O.Zaccheaus,CHI,0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.25,0.0,0.0,1.25
