season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2022,4,TEN,CB,Roger McCreary,00-0038125,Questionable,Back,Limited Participation in Practice,Roger McCreary,QUESTIONABLE
2022,4,TEN,WR,Kyle Philips,00-0037273,Questionable,Shoulder,Limited Participation in Practice,Kyle Philips,QUESTIONABLE
2022,4,WAS,T,Saahdiq Charles,00-0036334,,,Full Participation in Practice,Saahdiq Charles,
2022,4,WAS,T,Samuel Cosmi,00-0036618,,,Full Participation in Practice,Samuel Cosmi,
2022,4,WAS,LB,Milo Eifler,00-0036511,,,Full Participation in Practice,Milo Eifler,
2022,4,WAS,CB,William Jackson,00-0033107,,,Full Participation in Practice,William Jackson,
2022,4,WAS,LB,David Mayo,00-0031596,,,Full Participation in Practice,David Mayo,
2022,4,WAS,DE,James Smith-Williams,00-0036351,,,Full Participation in Practice,James Smith-Williams,
2022,4,WAS,CB,Benjamin St-Juste,00-0036625,,,Full Participation in Practice,Benjamin St-Juste,
2022,4,WAS,DE,Casey Toohill,00-0036403,,,Full Participation in Practice,Casey Toohill,
2022,4,WAS,DT,Daniel Wise,00-0035423,,,Full Participation in Practice,Daniel Wise,
2022,4,WAS,G,Wes Schweitzer,00-0032432,Out,Concussion,Did Not Participate In Practice,Wes Schweitzer,OUT
2022,4,WAS,T,Charles Leno,00-0031095,Questionable,Shoulder,Limited Participation in Practice,Charles Leno,QUESTIONABLE
2022,5,ARI,T,Kelvin Beachum,00-0029316,,,Did Not Participate In Practice,Kelvin Beachum,
2022,5,ARI,TE,Zach Ertz,00-0030061,,,Did Not Participate In Practice,Zach Ertz,
2022,5,ARI,TE,Maxx Williams,00-0031558,,,Did Not Participate In Practice,Maxx Williams,
2022,5,ARI,WR,Marquise Brown,00-0035662,,,Full Participation in Practice,Marquise Brown,
2022,5,ARI,LB,Zaven Collins,00-0036933,,,Full Participation in Practice,Zaven Collins,
2022,5,ARI,WR,A.J. Green,00-0027942,,,Full Participation in Practice,A.J. Green,
2022,5,ARI,LB,Ezekiel Turner,00-0034490,,,Full Participation in Practice,Ezekiel Turner,
2022,5,ARI,DE,J.J. Watt,00-0027949,,,Full Participation in Practice,J.J. Watt,
2022,5,ARI,G,Max Garcia,00-0032132,Out,Toe,Did Not Participate In Practice,Max Garcia,OUT
2022,5,ARI,DT,Rashard Lawrence,00-0036373,Out,Hand,Did Not Participate In Practice,Rashard Lawrence,OUT
2022,5,ARI,K,Matt Prater,00-0023853,Out,right Hip,Did Not Participate In Practice,Matt Prater,OUT
2022,5,ARI,LB,Nick Vigil,00-0032892,Out,Hamstring,Did Not Participate In Practice,Nick Vigil,OUT
2022,5,ARI,C,Rodney Hudson,00-0027993,Doubtful,Knee,Did Not Participate In Practice,Rodney Hudson,DOUBTFUL
2022,5,ARI,CB,Trayvon Mullen,00-0035695,Questionable,Hamstring,Did Not Participate In Practice,Trayvon Mullen,QUESTIONABLE
2022,5,ARI,T,D.J. Humphries,00-0032222,Questionable,Hamstring,Limited Participation in Practice,D.J. Humphries,QUESTIONABLE
2022,5,ARI,WR,Rondale Moore,00-0036936,Questionable,Knee,Limited Participation in Practice,Rondale Moore,QUESTIONABLE
2022,5,ARI,G,Justin Pugh,00-0030585,Questionable,Elbow,Limited Participation in Practice,Justin Pugh,QUESTIONABLE
2022,5,ATL,P,Bradley Pinion,00-0032065,,,Did Not Participate In Practice,Bradley Pinion,
2022,5,ATL,TE,Kyle Pitts,00-0036970,Out,Hamstring,Did Not Participate In Practice,Kyle Pitts,OUT
2022,5,BAL,DE,Calais Campbell,00-0026190,,,Did Not Participate In Practice,Calais Campbell,
2022,5,BAL,DE,Jason Pierre-Paul,00-0027867,,,Did Not Participate In Practice,Jason Pierre-Paul,
2022,5,BAL,LB,Josh Bynes,00-0028278,,,Full Participation in Practice,Josh Bynes,
2022,5,BAL,RB,J.K. Dobbins,00-0036158,,,Full Participation in Practice,J.K. Dobbins,
2022,5,BAL,G,Patrick Mekari,00-0035112,,,Full Participation in Practice,Patrick Mekari,
2022,5,BAL,WR,Rashod Bateman,00-0036550,Out,Foot,Did Not Participate In Practice,Rashod Bateman,OUT
2022,5,BAL,G,Ben Cleveland,00-0036977,Out,Foot,Did Not Participate In Practice,Ben Cleveland,OUT
2022,5,BAL,RB,Justice Hill,00-0034975,Out,Hamstring,Did Not Participate In Practice,Justice Hill,OUT
2022,5,BAL,LB,Justin Houston,00-0028008,Out,Groin,Did Not Participate In Practice,Justin Houston,OUT
2022,5,BAL,CB,Marcus Peters,00-0032165,Questionable,Quadricep,Did Not Participate In Practice,Marcus Peters,QUESTIONABLE
2022,5,BAL,T,Ronnie Stanley,00-0032965,Questionable,Ankle,Did Not Participate In Practice,Ronnie Stanley,QUESTIONABLE
2022,5,BUF,WR,Stefon Diggs,00-0031588,,,Did Not Participate In Practice,Stefon Diggs,
2022,5,BUF,DT,DaQuan Jones,00-0031054,,,Did Not Participate In Practice,DaQuan Jones,
2022,5,BUF,LB,Von Miller,00-0027940,,,Did Not Participate In Practice,Von Miller,
2022,5,BUF,G,Rodger Saffold,00-0027648,,,Did Not Participate In Practice,Rodger Saffold,
2022,5,BUF,WR,Gabe Davis,00-0036196,,,Full Participation in Practice,Gabe Davis,
2022,5,BUF,CB,Cameron Lewis,00-0035357,,,Full Participation in Practice,Cameron Lewis,
2022,5,BUF,C,Mitch Morse,00-0031936,,,Full Participation in Practice,Mitch Morse,
2022,5,BUF,T,Justin Murray,00-0032528,,,Full Participation in Practice,Justin Murray,
2022,5,BUF,CB,Christian Benford,00-0037288,Out,Hand,Did Not Participate In Practice,Christian Benford,OUT
2022,5,BUF,WR,Jamison Crowder,00-0031941,Out,Ankle,Did Not Participate In Practice,Jamison Crowder,OUT
2022,5,BUF,TE,Dawson Knox,00-0035689,Out,Foot,Did Not Participate In Practice,Dawson Knox,OUT
2022,5,BUF,WR,Jake Kumerow,00-0031787,Out,Ankle,Did Not Participate In Practice,Jake Kumerow,OUT
2022,5,BUF,S,Jordan Poyer,00-0030114,Out,Ribs,Did Not Participate In Practice,Jordan Poyer,OUT
2022,5,BUF,LB,Tremaine Edmunds,00-0034673,Questionable,Hamstring,Did Not Participate In Practice,Tremaine Edmunds,QUESTIONABLE
2022,5,BUF,WR,Isaiah McKenzie,00-0033466,Questionable,Concussion,Limited Participation in Practice,Isaiah McKenzie,QUESTIONABLE
2022,5,BUF,DT,Ed Oliver,00-0035230,Questionable,Ankle,Limited Participation in Practice,Ed Oliver,QUESTIONABLE
2022,5,BUF,DT,Jordan Phillips,00-0031557,Questionable,Hamstring,Limited Participation in Practice,Jordan Phillips,QUESTIONABLE
2022,5,CAR,RB,Christian McCaffrey,00-0033280,,,Did Not Participate In Practice,Christian McCaffrey,
2022,5,CAR,LB,Shaq Thompson,00-0031550,,,Full Participation in Practice,Shaq Thompson,
2022,5,CAR,WR,Laviska Shenault,00-0036268,Out,Hamstring,Did Not Participate In Practice,Laviska Shenault,OUT
2022,5,CAR,TE,Stephen Sullivan,00-0036438,Out,Back,Did Not Participate In Practice,Stephen Sullivan,OUT
2022,5,CAR,CB,Stantley Thomas-Oliver,00-0036315,Out,Thigh,Did Not Participate In Practice,Stantley Thomas-Oliver,OUT
2022,5,CAR,S,Xavier Woods,00-0033579,Questionable,Hamstring,Did Not Participate In Practice,Xavier Woods,QUESTIONABLE
2022,5,CAR,DE,Marquis Haynes,00-0034382,Questionable,Knee,Full Participation in Practice,Marquis Haynes,QUESTIONABLE
2022,5,CAR,LB,Frankie Luvu,00-0034302,Questionable,Shoulder,Limited Participation in Practice,Frankie Luvu,QUESTIONABLE
2022,5,CHI,LB,Matthew Adams,00-0034424,,,Full Participation in Practice,Matthew Adams,
2022,5,CHI,TE,Ryan Griffin,00-0030108,,,Full Participation in Practice,Ryan Griffin,
2022,5,CHI,CB,Jaylon Jones,00-0037106,,,Full Participation in Practice,Jaylon Jones,
2022,5,CHI,DT,Justin Jones,00-0034677,,,Full Participation in Practice,Justin Jones,
2022,5,CHI,LB,Sterling Weatherford,00-0037406,,,Full Participation in Practice,Sterling Weatherford,
2022,5,CHI,S,Dane Cruikshank,00-0034389,Doubtful,Hamstring,Limited Participation in Practice,Dane Cruikshank,DOUBTFUL
2022,5,CHI,CB,Jaylon Johnson,00-0036292,Doubtful,Quadricep,Limited Participation in Practice,Jaylon Johnson,DOUBTFUL
2022,5,CHI,RB,David Montgomery,00-0035685,Questionable,Ankle,Limited Participation in Practice,David Montgomery,QUESTIONABLE
2022,5,CIN,K,Evan McPherson,00-0036854,,,Full Participation in Practice,Evan McPherson,
2022,5,CIN,LB,Germaine Pratt,00-0035697,,,Full Participation in Practice,Germaine Pratt,
2022,5,CIN,T,La'el Collins,00-0031534,,,Limited Participation in Practice,La'el Collins,
2022,5,CIN,TE,Hayden Hurst,00-0034830,Questionable,Groin,Did Not Participate In Practice,Hayden Hurst,QUESTIONABLE
2022,5,CIN,TE,Devin Asiasi,00-0036194,Questionable,Ankle,Limited Participation in Practice,Devin Asiasi,QUESTIONABLE
2022,5,CIN,WR,Tee Higgins,00-0036410,Questionable,Ankle,Limited Participation in Practice,Tee Higgins,QUESTIONABLE
2022,5,CLE,G,Joel Bitonio,00-0031426,,,Full Participation in Practice,Joel Bitonio,
2022,5,CLE,TE,Harrison Bryant,00-0036232,,,Full Participation in Practice,Harrison Bryant,
2022,5,CLE,T,Jack Conklin,00-0033057,,,Full Participation in Practice,Jack Conklin,
2022,5,CLE,WR,Amari Cooper,00-0031544,,,Full Participation in Practice,Amari Cooper,
2022,5,CLE,T,Joe Haeg,00-0032419,,,Full Participation in Practice,Joe Haeg,
2022,5,CLE,TE,David Njoku,00-0033885,,,Full Participation in Practice,David Njoku,
2022,5,CLE,DE,Isaiah Thomas,00-0037314,,,Full Participation in Practice,Isaiah Thomas,
2022,5,CLE,DT,Jordan Elliott,00-0036266,,,Limited Participation in Practice,Jordan Elliott,
2022,5,CLE,DE,Myles Garrett,00-0033868,,,Limited Participation in Practice,Myles Garrett,
2022,5,CLE,LB,Jeremiah Owusu-Koramoah,00-0036915,,,Limited Participation in Practice,Jeremiah Owusu-Koramoah,
2022,5,CLE,CB,Denzel Ward,00-0034856,,,Limited Participation in Practice,Denzel Ward,
2022,5,CLE,DT,Taven Bryan,00-0034842,Questionable,Hamstring,Limited Participation in Practice,Taven Bryan,QUESTIONABLE
2022,5,CLE,DE,Jadeveon Clowney,00-0031364,Questionable,Ankle,Limited Participation in Practice,Jadeveon Clowney,QUESTIONABLE
2022,5,DAL,WR,Noah Brown,00-0033591,,,Full Participation in Practice,Noah Brown,
2022,5,DAL,S,Malik Hooker,00-0033877,,,Full Participation in Practice,Malik Hooker,
2022,5,DAL,S,Jayron Kearse,00-0032454,,,Full Participation in Practice,Jayron Kearse,
2022,5,DAL,G,Connor McGovern,00-0035679,,,Full Participation in Practice,Connor McGovern,
2022,5,DAL,TE,Dalton Schultz,00-0034383,,,Full Participation in Practice,Dalton Schultz,
2022,5,DAL,S,Donovan Wilson,00-0035301,,,Limited Participation in Practice,Donovan Wilson,
2022,5,DAL,QB,Dak Prescott,00-0033077,Out,right Thumb,Did Not Participate In Practice,Dak Prescott,OUT
2022,5,DAL,T,Jason Peters,00-0022531,Doubtful,Chest,Limited Participation in Practice,Jason Peters,DOUBTFUL
2022,5,DAL,RB,Tony Pollard,00-0035261,Questionable,Illness,Did Not Participate In Practice,Tony Pollard,QUESTIONABLE
2022,5,DAL,DT,Quinton Bohanna,00-0036649,Questionable,Neck,Limited Participation in Practice,Quinton Bohanna,QUESTIONABLE
2022,5,DAL,TE,Jake Ferguson,00-0038041,Questionable,Knee,Limited Participation in Practice,Jake Ferguson,QUESTIONABLE
2022,5,DAL,WR,CeeDee Lamb,00-0036358,Questionable,Groin,Limited Participation in Practice,CeeDee Lamb,QUESTIONABLE
2022,5,DAL,CB,Jourdan Lewis,00-0033928,Questionable,Groin,Limited Participation in Practice,Jourdan Lewis,QUESTIONABLE
2022,5,DEN,DE,Randy Gregory,00-0032197,,,Did Not Participate In Practice,Randy Gregory,
2022,5,DEN,RB,Javonte Williams,00-0036997,,,Did Not Participate In Practice,Javonte Williams,
2022,5,DEN,RB,Melvin Gordon,00-0032144,,,Full Participation in Practice,Melvin Gordon,
2022,5,DEN,G,Dalton Risner,00-0035702,,,Full Participation in Practice,Dalton Risner,
2022,5,DEN,S,Caden Sterns,00-0036633,,,Full Participation in Practice,Caden Sterns,
2022,5,DEN,CB,K'Waun Williams,00-0031253,,,Full Participation in Practice,K'Waun Williams,
2022,5,DEN,QB,Russell Wilson,00-0029263,,,Limited Participation in Practice,Russell Wilson,
2022,5,DEN,LB,Jonathon Cooper,00-0036952,Out,Hamstring,Did Not Participate In Practice,Jonathon Cooper,OUT
2022,5,DEN,S,P.J. Locke,00-0035227,Out,Concussion,Did Not Participate In Practice,P.J. Locke,OUT
2022,5,DEN,G,Quinn Meinerz,00-0037001,Out,Hamstring,Did Not Participate In Practice,Quinn Meinerz,OUT
2022,5,DEN,LB,Aaron Patrick,00-0036465,Out,Concussion,Did Not Participate In Practice,Aaron Patrick,OUT
2022,5,DEN,WR,Tyrie Cleveland,00-0036439,Questionable,Hamstring,Limited Participation in Practice,Tyrie Cleveland,QUESTIONABLE
2022,5,DEN,CB,Darius Phillips,00-0034683,Questionable,Hamstring,Limited Participation in Practice,Darius Phillips,QUESTIONABLE
2022,5,DEN,T,Billy Turner,00-0031433,Questionable,Knee,Limited Participation in Practice,Billy Turner,QUESTIONABLE
2022,5,DET,T,Taylor Decker,00-0032381,,,Full Participation in Practice,Taylor Decker,
2022,5,DET,TE,T.J. Hockenson,00-0035229,,,Full Participation in Practice,T.J. Hockenson,
2022,5,DET,C,Frank Ragnow,00-0034345,,,Full Participation in Practice,Frank Ragnow,
2022,5,DET,K,Austin Seibert,00-0035145,,,Limited Participation in Practice,Austin Seibert,
2022,5,DET,WR,Quintez Cephus,00-0036277,Out,Foot,Did Not Participate In Practice,Quintez Cephus,OUT
2022,5,DET,WR,D.J. Chark,00-0034777,Out,Ankle,Did Not Participate In Practice,D.J. Chark,OUT
2022,5,DET,DT,John Cominsky,00-0035265,Out,Wrist,Did Not Participate In Practice,John Cominsky,OUT
2022,5,DET,DE,Charles Harris,00-0033880,Out,Groin,Did Not Participate In Practice,Charles Harris,OUT
2022,5,DET,T,Matt Nelson,00-0035328,Out,Calf,Did Not Participate In Practice,Matt Nelson,OUT
2022,5,DET,RB,D'Andre Swift,00-0036275,Out,Shoulder,Did Not Participate In Practice,D'Andre Swift,OUT
2022,5,DET,G,Jonah Jackson,00-0036258,Questionable,Finger,Full Participation in Practice,Jonah Jackson,QUESTIONABLE
2022,5,DET,G,Kayode Awosika,00-0036736,Questionable,Hamstring,Limited Participation in Practice,Kayode Awosika,QUESTIONABLE
2022,5,DET,LB,Chris Board,00-0034787,Questionable,Knee,Limited Participation in Practice,Chris Board,QUESTIONABLE
2022,5,DET,C,Evan Brown,00-0034495,Questionable,Ankle,Limited Participation in Practice,Evan Brown,QUESTIONABLE
2022,5,DET,WR,Josh Reynolds,00-0033943,Questionable,Ankle,Limited Participation in Practice,Josh Reynolds,QUESTIONABLE
2022,5,DET,WR,Amon-Ra St. Brown,00-0036963,Questionable,Ankle,Limited Participation in Practice,Amon-Ra St. Brown,QUESTIONABLE
2022,5,GB,T,David Bakhtiari,00-0030074,,,Did Not Participate In Practice,David Bakhtiari,
2022,5,GB,CB,Jaire Alexander,00-0034728,,,Full Participation in Practice,Jaire Alexander,
2022,5,GB,TE,Marcedes Lewis,00-0024243,,,Full Participation in Practice,Marcedes Lewis,
2022,5,GB,G,Elgton Jenkins,00-0035526,,,Limited Participation in Practice,Elgton Jenkins,
2022,5,GB,WR,Allen Lazard,00-0034521,,,Limited Participation in Practice,Allen Lazard,
2022,5,GB,C,Josh Myers,00-0036622,,,Limited Participation in Practice,Josh Myers,
2022,5,GB,DT,Devonte Wyatt,00-0037075,Questionable,Quadricep,Did Not Participate In Practice,Devonte Wyatt,QUESTIONABLE
2022,5,GB,S,Adrian Amos,00-0031584,Questionable,Concussion,Limited Participation in Practice,Adrian Amos,QUESTIONABLE
2022,5,GB,S,Tariq Carpenter,00-0037090,Questionable,Abdomen,Limited Participation in Practice,Tariq Carpenter,QUESTIONABLE
2022,5,HOU,DE,Jerry Hughes,00-0027881,,,Did Not Participate In Practice,Jerry Hughes,
2022,5,HOU,LB,Christian Kirksey,00-0031361,,,Did Not Participate In Practice,Christian Kirksey,
2022,5,HOU,DT,Maliek Collins,00-0033131,,,Full Participation in Practice,Maliek Collins,
2022,5,HOU,G,Kenyon Green,00-0037613,,,Full Participation in Practice,Kenyon Green,
2022,5,HOU,DT,Kurt Hinish,00-0037459,,,Full Participation in Practice,Kurt Hinish,
2022,5,HOU,T,Tytus Howard,00-0035234,,,Full Participation in Practice,Tytus Howard,
2022,5,HOU,CB,Derek Stingley,00-0037237,,,Full Participation in Practice,Derek Stingley,
2022,5,HOU,WR,Brandin Cooks,00-0031236,,,Limited Participation in Practice,Brandin Cooks,
2022,5,HOU,LB,Blake Cashman,00-0035276,Out,Concussion,Did Not Participate In Practice,Blake Cashman,OUT
2022,5,HOU,T,Austin Deculus,00-0037302,Out,Ankle,Did Not Participate In Practice,Austin Deculus,OUT
2022,5,HOU,TE,Brevin Jordan,00-0036556,Out,Ankle,Did Not Participate In Practice,Brevin Jordan,OUT
2022,5,HOU,WR,Chris Moore,00-0032398,Out,Hip,Did Not Participate In Practice,Chris Moore,OUT
2022,5,HOU,DE,Jonathan Greenard,00-0036224,Questionable,Ankle,Limited Participation in Practice,Jonathan Greenard,QUESTIONABLE
2022,5,HOU,LB,Jake Hansen,00-0037457,Questionable,Ankle,Limited Participation in Practice,Jake Hansen,QUESTIONABLE
2022,5,IND,DT,DeForest Buckner,00-0032378,,,Full Participation in Practice,DeForest Buckner,
2022,5,IND,C,Ryan Kelly,00-0032383,,,Full Participation in Practice,Ryan Kelly,
2022,5,IND,S,Julian Blackmon,00-0036253,Out,Ankle,Did Not Participate In Practice,Julian Blackmon,OUT
2022,5,IND,LB,Shaquille Leonard,00-0034846,Out,Concussion,Did Not Participate In Practice,Shaquille Leonard,OUT
2022,5,IND,DE,Tyquan Lewis,00-0034359,Out,Concussion,Did Not Participate In Practice,Tyquan Lewis,OUT
2022,5,IND,RB,Jonathan Taylor,00-0036223,Out,Ankle,Did Not Participate In Practice,Jonathan Taylor,OUT
2022,5,JAX,DT,Folorunso Fatukasi,00-0034275,Out,Quadricep,Did Not Participate In Practice,Folorunso Fatukasi,OUT
2022,5,JAX,LB,K'Lavon Chaisson,00-0036286,Questionable,Ankle,Limited Participation in Practice,K'Lavon Chaisson,QUESTIONABLE
2022,5,JAX,WR,Zay Jones,00-0033891,Questionable,Ankle,Limited Participation in Practice,Zay Jones,QUESTIONABLE
2022,5,JAX,G,Cole Van Lanen,00-0036655,Questionable,Hamstring,Limited Participation in Practice,Cole Van Lanen,QUESTIONABLE
2022,5,KC,C,Creed Humphrey,00-0036623,,,Did Not Participate In Practice,Creed Humphrey,
2022,5,KC,TE,Joe Fortson,00-0035547,,,Full Participation in Practice,Joe Fortson,
2022,5,KC,WR,Mecole Hardman,00-0035140,,,Full Participation in Practice,Mecole Hardman,
2022,5,KC,WR,Skyy Moore,00-0038090,,,Full Participation in Practice,Skyy Moore,
2022,5,KC,CB,L'Jarius Sneed,00-0036374,,,Full Participation in Practice,L'Jarius Sneed,
2022,5,KC,WR,Marquez Valdes-Scantling,00-0034272,,,Full Participation in Practice,Marquez Valdes-Scantling,
2022,5,KC,K,Harrison Butker,00-0033303,Out,left Ankle,Did Not Participate In Practice,Harrison Butker,OUT
2022,5,KC,DE,Michael Danna,00-0036378,Questionable,Calf,Full Participation in Practice,Michael Danna,QUESTIONABLE
2022,5,KC,G,Trey Smith,00-0036660,Questionable,Pectoral,Limited Participation in Practice,Trey Smith,QUESTIONABLE
2022,5,KC,WR,JuJu Smith-Schuster,00-0033857,Questionable,Quadricep,Limited Participation in Practice,JuJu Smith-Schuster,QUESTIONABLE
2022,5,LA,G,David Edwards,00-0035668,,,Full Participation in Practice,David Edwards,
2022,5,LA,C,Brian Allen,00-0034804,Out,Knee,Did Not Participate In Practice,Brian Allen,OUT
2022,5,LA,CB,Cobie Durant,00-0037839,Out,Hamstring,Did Not Participate In Practice,Cobie Durant,OUT
2022,5,LA,S,Jordan Fuller,00-0036431,Out,Hamstring,Did Not Participate In Practice,Jordan Fuller,OUT
2022,5,LA,G,Coleman Shelton,00-0034114,Out,Ankle,Did Not Participate In Practice,Coleman Shelton,OUT
2022,5,LA,S,Taylor Rapp,00-0035663,Questionable,Ribs,Did Not Participate In Practice,Taylor Rapp,QUESTIONABLE
2022,5,LA,CB,David Long,00-0035665,Questionable,Groin,Limited Participation in Practice,David Long,QUESTIONABLE
2022,5,LAC,TE,Gerald Everett,00-0033895,,,Full Participation in Practice,Gerald Everett,
2022,5,LAC,QB,Justin Herbert,00-0036355,,,Full Participation in Practice,Justin Herbert,
2022,5,LAC,RB,Zander Horvath,00-0037331,,,Full Participation in Practice,Zander Horvath,
2022,5,LAC,DT,Austin Johnson,00-0032763,,,Full Participation in Practice,Austin Johnson,
2022,5,LAC,TE,Tre' McKitty,00-0037011,,,Full Participation in Practice,Tre' McKitty,
2022,5,LAC,TE,Donald Parham,00-0035329,,,Full Participation in Practice,Donald Parham,
2022,5,LAC,LB,Kyle Van Noy,00-0031360,,,Limited Participation in Practice,Kyle Van Noy,
2022,5,LAC,WR,Keenan Allen,00-0030279,Out,Hamstring,Did Not Participate In Practice,Keenan Allen,OUT
2022,5,LAC,WR,Josh Palmer,00-0036988,Questionable,Ankle,Full Participation in Practice,Josh Palmer,QUESTIONABLE
2022,5,LAC,K,Dustin Hopkins,00-0030098,Questionable,right Quadricep,Limited Participation in Practice,Dustin Hopkins,QUESTIONABLE
2022,5,LV,LB,Denzel Perryman,00-0032103,,,Full Participation in Practice,Denzel Perryman,
2022,5,LV,WR,Hunter Renfrow,00-0034983,,,Full Participation in Practice,Hunter Renfrow,
2022,5,LV,CB,Roderic Teamer,00-0035437,,,Full Participation in Practice,Roderic Teamer,
2022,5,LV,TE,Darren Waller,00-0031610,,,Full Participation in Practice,Darren Waller,
2022,5,LV,CB,Rock Ya-Sin,00-0035637,,,Full Participation in Practice,Rock Ya-Sin,
2022,5,LV,T,Justin Herron,00-0036163,,,Limited Participation in Practice,Justin Herron,
2022,5,LV,LB,Jayon Brown,00-0033954,Out,Hamstring,Did Not Participate In Practice,Jayon Brown,OUT
2022,5,LV,TE,Foster Moreau,00-0034981,Questionable,Knee,Limited Participation in Practice,Foster Moreau,QUESTIONABLE
2022,5,LV,CB,Sam Webb,00-0037516,Questionable,Hamstring,Limited Participation in Practice,Sam Webb,QUESTIONABLE
2022,5,MIA,LB,Melvin Ingram,00-0029249,,,Did Not Participate In Practice,Melvin Ingram,
2022,5,MIA,TE,Tanner Conner,00-0037348,,,Full Participation in Practice,Tanner Conner,
2022,5,MIA,DT,Raekwon Davis,00-0036213,,,Full Participation in Practice,Raekwon Davis,
2022,5,MIA,LB,Trey Flowers,00-0031566,,,Full Participation in Practice,Trey Flowers,
2022,5,MIA,S,Brandon Jones,00-0036221,,,Full Participation in Practice,Brandon Jones,
2022,5,MIA,T,Greg Little,00-0035694,,,Full Participation in Practice,Greg Little,
2022,5,MIA,TE,Hunter Long,00-0037004,,,Full Participation in Practice,Hunter Long,
2022,5,MIA,DT,Zach Sieler,00-0034285,,,Full Participation in Practice,Zach Sieler,
2022,5,MIA,WR,Cedrick Wilson,00-0034418,,,Full Participation in Practice,Cedrick Wilson,
2022,5,MIA,LB,Jerome Baker,00-0034797,,,Limited Participation in Practice,Jerome Baker,
2022,5,MIA,TE,Cethan Carter,00-0033338,Out,Concussion,Did Not Participate In Practice,Cethan Carter,OUT
2022,5,MIA,QB,Tua Tagovailoa,00-0036212,Out,Concussion,Did Not Participate In Practice,Tua Tagovailoa,OUT
2022,5,MIA,T,Terron Armstead,00-0030067,Questionable,Toe,Did Not Participate In Practice,Terron Armstead,QUESTIONABLE
2022,5,MIA,RB,Salvon Ahmed,00-0036020,Questionable,Back,Limited Participation in Practice,Salvon Ahmed,QUESTIONABLE
2022,5,MIA,CB,Keion Crossen,00-0034435,Questionable,Glute,Limited Participation in Practice,Keion Crossen,QUESTIONABLE
2022,5,MIA,WR,Tyreek Hill,00-0033040,Questionable,Quadricep,Limited Participation in Practice,Tyreek Hill,QUESTIONABLE
2022,5,MIA,CB,Xavien Howard,00-0033050,Questionable,Groin,Limited Participation in Practice,Xavien Howard,QUESTIONABLE
2022,5,MIA,G,Robert Jones,00-0036596,Questionable,Back,Limited Participation in Practice,Robert Jones,QUESTIONABLE
2022,5,MIA,WR,Jaylen Waddle,00-0036613,Questionable,Groin,Limited Participation in Practice,Jaylen Waddle,QUESTIONABLE
2022,5,MIN,CB,Cameron Dantzler,00-0036330,,,Full Participation in Practice,Cameron Dantzler,
2022,5,MIN,DE,Za'Darius Smith,00-0031576,,,Limited Participation in Practice,Za'Darius Smith,
2022,5,MIN,TE,Ben Ellefson,00-0035823,Out,Groin,Did Not Participate In Practice,Ben Ellefson,OUT
2022,5,MIN,CB,Andrew Booth,00-0038130,Questionable,Quadricep,Full Participation in Practice,Andrew Booth,QUESTIONABLE
2022,5,MIN,WR,Jalen Nailor,00-0037291,Questionable,Hamstring,Limited Participation in Practice,Jalen Nailor,QUESTIONABLE
2022,5,NE,QB,Brian Hoyer,00-0026625,,,Did Not Participate In Practice,Brian Hoyer,
2022,5,NE,DT,Lawrence Guy,00-0028171,Out,Shoulder,Did Not Participate In Practice,Lawrence Guy,OUT
2022,5,NE,DE,DaMarcus Mitchell,00-0037202,Out,Concussion,Did Not Participate In Practice,DaMarcus Mitchell,OUT
2022,5,NE,QB,Mac Jones,00-0036972,Doubtful,Ankle,Limited Participation in Practice,Mac Jones,DOUBTFUL
2022,5,NE,TE,Jonnu Smith,00-0033858,Doubtful,Ankle,Limited Participation in Practice,Jonnu Smith,DOUBTFUL
2022,5,NE,S,Kyle Dugger,00-0036231,Questionable,Knee,Limited Participation in Practice,Kyle Dugger,QUESTIONABLE
2022,5,NE,LB,Raekwon McMillan,00-0033461,Questionable,Thumb,Limited Participation in Practice,Raekwon McMillan,QUESTIONABLE
2022,5,NE,WR,Jakobi Meyers,00-0034960,Questionable,Knee,Limited Participation in Practice,Jakobi Meyers,QUESTIONABLE
2022,5,NE,CB,Jalen Mills,00-0032803,Questionable,Hamstring,Limited Participation in Practice,Jalen Mills,QUESTIONABLE
2022,5,NE,S,Adrian Phillips,00-0031404,Questionable,Ribs,Limited Participation in Practice,Adrian Phillips,QUESTIONABLE
2022,5,NE,T,Isaiah Wynn,00-0034833,Questionable,Hip,Limited Participation in Practice,Isaiah Wynn,QUESTIONABLE
2022,5,NO,DE,Carl Granderson,00-0035402,,,Full Participation in Practice,Carl Granderson,
2022,5,NO,QB,Taysom Hill,00-0033357,,,Full Participation in Practice,Taysom Hill,
2022,5,NO,T,Ryan Ramczyk,00-0033888,,,Full Participation in Practice,Ryan Ramczyk,
2022,5,NO,WR,Michael Thomas,00-0032765,Out,Foot,Did Not Participate In Practice,Michael Thomas,OUT
2022,5,NO,G,Calvin Throckmorton,00-0035764,Out,Hip,Did Not Participate In Practice,Calvin Throckmorton,OUT
2022,5,NO,DE,Payton Turner,00-0036926,Out,Chest,Did Not Participate In Practice,Payton Turner,OUT
2022,5,NO,CB,P.J. Williams,00-0032059,Out,Quadricep,Did Not Participate In Practice,P.J. Williams,OUT
