season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2021,5,GB,G,Elgton Jenkins,00-0035526,Questionable,Ankle,Limited Participation in Practice,Elgton Jenkins,QUESTIONABLE
2021,5,HOU,WR,Chris Conley,00-0032128,,,Did Not Participate In Practice,Chris Conley,
2021,5,HOU,WR,Brandin Cooks,00-0031236,,,Did Not Participate In Practice,Brandin Cooks,
2021,5,HOU,C,Justin Britt,00-0031282,,,Full Participation in Practice,Justin Britt,
2021,5,HOU,CB,Jimmy Moreland,00-0035307,,,Full Participation in Practice,Jimmy Moreland,
2021,5,HOU,RB,Scottie Phillips,00-0036069,,,Full Participation in Practice,Scottie Phillips,
2021,5,HOU,RB,Rex Burkhead,00-0030288,Out,Hip,Did Not Participate In Practice,Rex Burkhead,OUT
2021,5,HOU,QB,Deshaun Watson,00-0033537,Out,Not injury related - personal matter,Did Not Participate In Practice,Deshaun Watson,OUT
2021,5,HOU,T,Marcus Cannon,00-0028076,Questionable,Back,Did Not Participate In Practice,Marcus Cannon,QUESTIONABLE
2021,5,HOU,TE,Brevin Jordan,00-0036556,Questionable,Illness,Did Not Participate In Practice,Brevin Jordan,QUESTIONABLE
2021,5,HOU,WR,Danny Amendola,00-0026035,Questionable,Thigh,Limited Participation in Practice,Danny Amendola,QUESTIONABLE
2021,5,IND,DE,Kemoko Turay,00-0034354,,,Did Not Participate In Practice,Kemoko Turay,
2021,5,IND,TE,Jack Doyle,00-0030181,,,Full Participation in Practice,Jack Doyle,
2021,5,IND,T,Eric Fisher,00-0030584,,,Full Participation in Practice,Eric Fisher,
2021,5,IND,RB,Nyheim Hines,00-0034367,,,Full Participation in Practice,Nyheim Hines,
2021,5,IND,C,Ryan Kelly,00-0032383,,,Full Participation in Practice,Ryan Kelly,
2021,5,IND,QB,Carson Wentz,00-0032950,,,Full Participation in Practice,Carson Wentz,
2021,5,IND,LB,Shaquille Leonard,00-0034846,,,Limited Participation in Practice,Shaquille Leonard,
2021,5,IND,DE,Isaac Rochell,00-0033588,Out,Illness,"
    ",Isaac Rochell,OUT
2021,5,IND,DE,Kwity Paye,00-0036479,Out,Hamstring,Did Not Participate In Practice,Kwity Paye,OUT
2021,5,IND,T,Braden Smith,00-0034836,Out,Foot,Did Not Participate In Practice,Braden Smith,OUT
2021,5,IND,RB,Jordan Wilkins,00-0034400,Out,Non-Football Illness,Did Not Participate In Practice,Jordan Wilkins,OUT
2021,5,IND,CB,Rock Ya-Sin,00-0035637,Out,Ankle,Limited Participation in Practice,Rock Ya-Sin,OUT
2021,5,IND,S,Khari Willis,00-0035530,Questionable,Ankle,Limited Participation in Practice,Khari Willis,QUESTIONABLE
2021,5,JAX,RB,Carlos Hyde,00-0031045,,,Full Participation in Practice,Carlos Hyde,
2021,5,JAX,DT,Roy Robertson-Harris,00-0032667,Out,Ankle,Did Not Participate In Practice,Roy Robertson-Harris,OUT
2021,5,JAX,CB,Tyson Campbell,00-0036974,Questionable,Toe,Limited Participation in Practice,Tyson Campbell,QUESTIONABLE
2021,5,JAX,DE,Lerentee McCray,00-0029799,Questionable,Hamstring,Limited Participation in Practice,Lerentee McCray,QUESTIONABLE
2021,5,KC,CB,Deandre Baker,00-0035684,,,Full Participation in Practice,Deandre Baker,
2021,5,KC,T,Orlando Brown,00-0034752,,,Full Participation in Practice,Orlando Brown,
2021,5,KC,DE,Frank Clark,00-0032210,,,Full Participation in Practice,Frank Clark,
2021,5,KC,CB,Rashad Fenton,00-0035147,,,Full Participation in Practice,Rashad Fenton,
2021,5,KC,WR,Tyreek Hill,00-0033040,,,Full Participation in Practice,Tyreek Hill,
2021,5,KC,S,Armani Watts,00-0034680,,,Full Participation in Practice,Armani Watts,
2021,5,KC,DE,Chris Jones,00-0032762,Questionable,Wrist,Did Not Participate In Practice,Chris Jones,QUESTIONABLE
2021,5,KC,CB,Charvarius Ward,00-0034573,Questionable,Quadricep,Limited Participation in Practice,Charvarius Ward,QUESTIONABLE
2021,5,LA,T,Andrew Whitworth,00-0024270,,,Did Not Participate In Practice,Andrew Whitworth,
2021,5,LA,RB,Darrell Henderson,00-0035664,,,Full Participation in Practice,Darrell Henderson,
2021,5,LA,TE,Tyler Higbee,00-0033110,,,Full Participation in Practice,Tyler Higbee,
2021,5,LA,TE,Johnny Mundt,00-0033246,,,Full Participation in Practice,Johnny Mundt,
2021,5,LA,S,Taylor Rapp,00-0035663,,,Full Participation in Practice,Taylor Rapp,
2021,5,LAC,WR,Keenan Allen,00-0030279,,,Full Participation in Practice,Keenan Allen,
2021,5,LAC,RB,Austin Ekeler,00-0033699,,,Full Participation in Practice,Austin Ekeler,
2021,5,LAC,S,Derwin James,00-0034790,,,Full Participation in Practice,Derwin James,
2021,5,LAC,LB,Drue Tranquill,00-0035262,,,Full Participation in Practice,Drue Tranquill,
2021,5,LAC,RB,Justin Jackson,00-0034440,Doubtful,Groin,Did Not Participate In Practice,Justin Jackson,DOUBTFUL
2021,5,LAC,CB,Chris Harris,00-0028224,Questionable,Shoulder,Full Participation in Practice,Chris Harris,QUESTIONABLE
2021,5,LV,CB,Casey Hayward,00-0029261,,,Did Not Participate In Practice,Casey Hayward,
2021,5,LV,S,Johnathan Abram,00-0035693,,,Full Participation in Practice,Johnathan Abram,
2021,5,LV,CB,Nate Hobbs,00-0036871,,,Full Participation in Practice,Nate Hobbs,
2021,5,LV,RB,Alec Ingold,00-0035125,,,Full Participation in Practice,Alec Ingold,
2021,5,LV,RB,Josh Jacobs,00-0035700,,,Full Participation in Practice,Josh Jacobs,
2021,5,LV,LB,Cory Littleton,00-0032677,,,Full Participation in Practice,Cory Littleton,
2021,5,LV,T,Kolton Miller,00-0034759,,,Full Participation in Practice,Kolton Miller,
2021,5,LV,WR,Hunter Renfrow,00-0034983,,,Full Participation in Practice,Hunter Renfrow,
2021,5,LV,TE,Darren Waller,00-0031610,,,Full Participation in Practice,Darren Waller,
2021,5,LV,TE,Foster Moreau,00-0034981,,,Limited Participation in Practice,Foster Moreau,
2021,5,LV,DE,Yannick Ngakoue,00-0033123,,,Limited Participation in Practice,Yannick Ngakoue,
2021,5,LV,CB,Damon Arnette,00-0036359,Out,Groin,Did Not Participate In Practice,Damon Arnette,OUT
2021,5,LV,TE,Derek Carrier,00-0029119,Out,Pectoral,Did Not Participate In Practice,Derek Carrier,OUT
2021,5,LV,CB,Trayvon Mullen,00-0035695,Out,Toe,Did Not Participate In Practice,Trayvon Mullen,OUT
2021,5,LV,RB,Peyton Barber,00-0032741,Questionable,Toe,Limited Participation in Practice,Peyton Barber,QUESTIONABLE
2021,5,MIA,CB,Xavien Howard,00-0033050,,,Full Participation in Practice,Xavien Howard,
2021,5,MIA,S,Brandon Jones,00-0036221,,,Full Participation in Practice,Brandon Jones,
2021,5,MIA,CB,Byron Jones,00-0032239,,,Full Participation in Practice,Byron Jones,
2021,5,MIA,C,Greg Mancz,00-0031923,,,Full Participation in Practice,Greg Mancz,
2021,5,MIA,TE,Adam Shaheen,00-0033896,,,Full Participation in Practice,Adam Shaheen,
2021,5,MIA,WR,DeVante Parker,00-0031547,Questionable,Shoulder,Limited Participation in Practice,DeVante Parker,QUESTIONABLE
2021,5,MIN,LB,Anthony Barr,00-0031256,,,Full Participation in Practice,Anthony Barr,
2021,5,MIN,CB,Kris Boyd,00-0035150,,,Full Participation in Practice,Kris Boyd,
2021,5,MIN,CB,Bashaud Breeland,00-0031052,,,Full Participation in Practice,Bashaud Breeland,
2021,5,MIN,S,Camryn Bynum,00-0036629,,,Full Participation in Practice,Camryn Bynum,
2021,5,MIN,K,Greg Joseph,00-0034450,,,Full Participation in Practice,Greg Joseph,
2021,5,MIN,LB,Eric Kendricks,00-0031554,,,Full Participation in Practice,Eric Kendricks,
2021,5,MIN,T,Olisaemeka Udoh,00-0034994,,,Full Participation in Practice,Olisaemeka Udoh,
2021,5,MIN,LB,Nick Vigil,00-0032892,,,Full Participation in Practice,Nick Vigil,
2021,5,MIN,WR,Dede Westbrook,00-0033839,,,Full Participation in Practice,Dede Westbrook,
2021,5,MIN,DT,Michael Pierce,00-0032574,Out,Elbow,Did Not Participate In Practice,Michael Pierce,OUT
2021,5,MIN,WR,Ihmir Smith-Marsette,00-0036635,Out,Toe,Did Not Participate In Practice,Ihmir Smith-Marsette,OUT
2021,5,MIN,RB,Dalvin Cook,00-0033893,Questionable,Ankle,Limited Participation in Practice,Dalvin Cook,QUESTIONABLE
2021,5,NE,DE,Henry Anderson,00-0032269,,,Did Not Participate In Practice,Henry Anderson,
2021,5,NE,T,Trenton Brown,00-0032071,Out,Calf,Did Not Participate In Practice,Trenton Brown,OUT
2021,5,NE,G,Shaquille Mason,00-0031580,Out,Abdomen,Did Not Participate In Practice,Shaquille Mason,OUT
2021,5,NE,CB,Shaun Wade,00-0036559,Out,Concussion,Did Not Participate In Practice,Shaun Wade,OUT
2021,5,NE,S,Justin Bethel,00-0029530,Questionable,Hamstring,"
    ",Justin Bethel,QUESTIONABLE
2021,5,NE,LB,Ja'Whaun Bentley,00-0034385,Questionable,Shoulder,Limited Participation in Practice,Ja'Whaun Bentley,QUESTIONABLE
2021,5,NE,S,Cody Davis,00-0029764,Questionable,Knee,Limited Participation in Practice,Cody Davis,QUESTIONABLE
2021,5,NE,S,Kyle Dugger,00-0036231,Questionable,Hamstring,Limited Participation in Practice,Kyle Dugger,QUESTIONABLE
2021,5,NE,K,Nick Folk,00-0025565,Questionable,left Knee,Limited Participation in Practice,Nick Folk,QUESTIONABLE
2021,5,NE,CB,Jonathan Jones,00-0032580,Questionable,Ankle,Limited Participation in Practice,Jonathan Jones,QUESTIONABLE
2021,5,NE,CB,Jalen Mills,00-0032803,Questionable,Hamstring,Limited Participation in Practice,Jalen Mills,QUESTIONABLE
2021,5,NE,DE,Ronnie Perkins,00-0036978,Questionable,Ankle,Limited Participation in Practice,Ronnie Perkins,QUESTIONABLE
2021,5,NE,LB,Kyle Van Noy,00-0031360,Questionable,Groin,Limited Participation in Practice,Kyle Van Noy,QUESTIONABLE
2021,5,NO,S,J.T. Gray,00-0034116,,,Full Participation in Practice,J.T. Gray,
2021,5,NO,CB,Marshon Lattimore,00-0033874,,,Full Participation in Practice,Marshon Lattimore,
2021,5,NO,T,Terron Armstead,00-0030067,Out,Elbow,Did Not Participate In Practice,Terron Armstead,OUT
2021,5,NO,C,Erik McCoy,00-0035242,Out,Calf,Did Not Participate In Practice,Erik McCoy,OUT
2021,5,NYG,RB,Saquon Barkley,00-0034844,,,Full Participation in Practice,Saquon Barkley,
2021,5,NYG,WR,C.J. Board,00-0033367,,,Full Participation in Practice,C.J. Board,
2021,5,NYG,WR,Kenny Golladay,00-0033932,,,Full Participation in Practice,Kenny Golladay,
2021,5,NYG,S,Nate Ebner,00-0029570,,,Limited Participation in Practice,Nate Ebner,
2021,5,NYG,CB,Logan Ryan,00-0030411,,,Limited Participation in Practice,Logan Ryan,
2021,5,NYG,TE,Kaden Smith,00-0034988,,,Limited Participation in Practice,Kaden Smith,
2021,5,NYG,DT,Leonard Williams,00-0031933,,,Limited Participation in Practice,Leonard Williams,
2021,5,NYG,S,Jabrill Peppers,00-0033883,Out,Hamstring,Did Not Participate In Practice,Jabrill Peppers,OUT
2021,5,NYG,WR,Sterling Shepard,00-0032385,Out,Hamstring,Did Not Participate In Practice,Sterling Shepard,OUT
2021,5,NYG,WR,Darius Slayton,00-0035535,Out,Hamstring,Did Not Participate In Practice,Darius Slayton,OUT
2021,5,NYG,G,Ben Bredeson,00-0036132,Out,Hand,Limited Participation in Practice,Ben Bredeson,OUT
2021,5,NYG,T,Andrew Thomas,00-0036386,Questionable,Foot,Limited Participation in Practice,Andrew Thomas,QUESTIONABLE
2021,5,NYJ,WR,Denzel Mims,00-0036255,,,Full Participation in Practice,Denzel Mims,
2021,5,NYJ,WR,Elijah Moore,00-0036980,,,Full Participation in Practice,Elijah Moore,
2021,5,NYJ,S,Jarrod Wilson,00-0032525,,,Full Participation in Practice,Jarrod Wilson,
2021,5,NYJ,S,Adrian Colbert,00-0033302,Out,Concussion,Did Not Participate In Practice,Adrian Colbert,OUT
2021,5,NYJ,TE,Tyler Kroft,00-0032214,Out,Back,Did Not Participate In Practice,Tyler Kroft,OUT
2021,5,NYJ,S,Marcus Maye,00-0033892,Out,Ankle,Did Not Participate In Practice,Marcus Maye,OUT
2021,5,NYJ,WR,Jeff Smith,00-0035510,Out,Concussion,Did Not Participate In Practice,Jeff Smith,OUT
2021,5,NYJ,CB,Brandin Echols,00-0036504,Questionable,Concussion,Full Participation in Practice,Brandin Echols,QUESTIONABLE
2021,5,NYJ,DT,Nathan Shepherd,00-0034760,Questionable,Knee,Full Participation in Practice,Nathan Shepherd,QUESTIONABLE
2021,5,PHI,C,Jason Kelce,00-0028129,,,Full Participation in Practice,Jason Kelce,
2021,5,PHI,CB,Avonte Maddox,00-0034377,,,Full Participation in Practice,Avonte Maddox,
2021,5,PHI,T,Jordan Mailata,00-0034429,,,Full Participation in Practice,Jordan Mailata,
2021,5,PHI,CB,Darius Slay,00-0030062,,,Full Participation in Practice,Darius Slay,
2021,5,PHI,WR,Quez Watkins,00-0036271,,,Full Participation in Practice,Quez Watkins,
2021,5,PHI,T,Lane Johnson,00-0030561,Out,Not injury related - personal matter,Did Not Participate In Practice,Lane Johnson,OUT
2021,5,PIT,WR,Chase Claypool,00-0036326,,,Full Participation in Practice,Chase Claypool,
2021,5,PIT,G,Kevin Dotson,00-0036339,,,Full Participation in Practice,Kevin Dotson,
2021,5,PIT,DT,Cameron Heyward,00-0027969,,,Full Participation in Practice,Cameron Heyward,
2021,5,PIT,T,Chukwuma Okorafor,00-0034768,,,Full Participation in Practice,Chukwuma Okorafor,
2021,5,PIT,QB,Ben Roethlisberger,00-0022924,,,Full Participation in Practice,Ben Roethlisberger,
2021,5,PIT,WR,JuJu Smith-Schuster,00-0033857,,,Full Participation in Practice,JuJu Smith-Schuster,
2021,5,PIT,G,Trai Turner,00-0031362,,,Full Participation in Practice,Trai Turner,
2021,5,PIT,CB,Cameron Sutton,00-0033930,Out,Groin,Did Not Participate In Practice,Cameron Sutton,OUT
2021,5,PIT,WR,James Washington,00-0034676,Out,Groin,Did Not Participate In Practice,James Washington,OUT
2021,5,PIT,T,Rashaad Coward,00-0033631,Out,Ankle,Limited Participation in Practice,Rashaad Coward,OUT
2021,5,PIT,DT,Carlos Davis,00-0036352,Out,Knee,Limited Participation in Practice,Carlos Davis,OUT
2021,5,SEA,T,Duane Brown,00-0026166,,,Did Not Participate In Practice,Duane Brown,
2021,5,SEA,G,Gabe Jackson,00-0031367,,,Did Not Participate In Practice,Gabe Jackson,
2021,5,SEA,DT,Al Woods,00-0027723,,,Did Not Participate In Practice,Al Woods,
2021,5,SEA,S,Jamal Adams,00-0033872,,,Full Participation in Practice,Jamal Adams,
2021,5,SEA,LB,Cody Barton,00-0035672,,,Full Participation in Practice,Cody Barton,
2021,5,SEA,S,Marquise Blair,00-0035139,,,Full Participation in Practice,Marquise Blair,
2021,5,SEA,LB,Carlos Dunlap,00-0027662,,,Full Participation in Practice,Carlos Dunlap,
2021,5,SEA,WR,Penny Hart,00-0035022,,,Full Participation in Practice,Penny Hart,
2021,5,SEA,T,Jamarco Jones,00-0034729,,,Full Participation in Practice,Jamarco Jones,
2021,5,SEA,T,Cedric Ogbuehi,00-0032233,,,Full Participation in Practice,Cedric Ogbuehi,
2021,5,SEA,TE,Colby Parkinson,00-0036244,,,Full Participation in Practice,Colby Parkinson,
2021,5,SEA,DE,Alton Robinson,00-0036426,,,Full Participation in Practice,Alton Robinson,
2021,5,SEA,T,Brandon Shell,00-0032420,,,Full Participation in Practice,Brandon Shell,
2021,5,SEA,DE,Darrell Taylor,00-0036413,,,Full Participation in Practice,Darrell Taylor,
2021,5,SEA,WR,DK Metcalf,00-0035640,,,Limited Participation in Practice,DK Metcalf,
2021,5,SEA,WR,D'Wayne Eskridge,00-0036620,Out,Concussion,Did Not Participate In Practice,D'Wayne Eskridge,OUT
2021,5,SEA,RB,Chris Carson,00-0033594,Questionable,Neck,Did Not Participate In Practice,Chris Carson,QUESTIONABLE
2021,5,SEA,LB,Benson Mayowa,00-0030380,Questionable,Neck,Full Participation in Practice,Benson Mayowa,QUESTIONABLE
2021,5,SF,DE,Arik Armstead,00-0032164,,,Full Participation in Practice,Arik Armstead,
2021,5,SF,DT,D.J. Jones,00-0033297,,,Full Participation in Practice,D.J. Jones,
2021,5,SF,C,Alex Mack,00-0026997,,,Full Participation in Practice,Alex Mack,
2021,5,SF,RB,Elijah Mitchell,00-0036567,,,Full Participation in Practice,Elijah Mitchell,
2021,5,SF,CB,Josh Norman,00-0029285,,,Full Participation in Practice,Josh Norman,
2021,5,SF,T,Trent Williams,00-0027857,,,Full Participation in Practice,Trent Williams,
2021,5,SF,QB,Jimmy Garoppolo,00-0031345,Out,Calf,Did Not Participate In Practice,Jimmy Garoppolo,OUT
2021,5,SF,CB,K'Waun Williams,00-0031253,Out,Calf,Did Not Participate In Practice,K'Waun Williams,OUT
2021,5,SF,TE,George Kittle,00-0033288,Doubtful,Calf,Did Not Participate In Practice,George Kittle,DOUBTFUL
2021,5,SF,DE,Samson Ebukam,00-0033945,Questionable,Hamstring,Limited Participation in Practice,Samson Ebukam,QUESTIONABLE
2021,5,SF,DT,Javon Kinlaw,00-0036260,Questionable,Knee,Limited Participation in Practice,Javon Kinlaw,QUESTIONABLE
2021,5,TB,WR,Antonio Brown,00-0027793,,,Did Not Participate In Practice,Antonio Brown,
2021,5,TB,CB,Carlton Davis,00-0034778,,,Did Not Participate In Practice,Carlton Davis,
2021,5,TB,DT,Ndamukong Suh,00-0027855,,,Did Not Participate In Practice,Ndamukong Suh,
2021,5,TB,WR,Chris Godwin,00-0033921,,,Full Participation in Practice,Chris Godwin,
2021,5,TB,TE,Rob Gronkowski,00-0027656,Out,Ribs,Did Not Participate In Practice,Rob Gronkowski,OUT
2021,5,TB,DE,Pat O'Connor,00-0033595,Out,Calf,Did Not Participate In Practice,Pat O'Connor,OUT
2021,5,TB,S,Antoine Winfield,00-0036411,Out,Concussion,Did Not Participate In Practice,Antoine Winfield,OUT
2021,5,TB,RB,Giovani Bernard,00-0030456,Questionable,Knee,Full Participation in Practice,Giovani Bernard,QUESTIONABLE
2021,5,TB,CB,Jamel Dean,00-0035699,Questionable,Knee,Full Participation in Practice,Jamel Dean,QUESTIONABLE
2021,5,TB,LB,Jason Pierre-Paul,00-0027867,Questionable,Shoulder,Limited Participation in Practice,Jason Pierre-Paul,QUESTIONABLE
2021,5,TEN,RB,Khari Blasingame,00-0035099,,,Full Participation in Practice,Khari Blasingame,
2021,5,TEN,WR,A.J. Brown,00-0035676,,,Full Participation in Practice,A.J. Brown,
2021,5,TEN,LB,Rashaan Evans,00-0034743,,,Full Participation in Practice,Rashaan Evans,
2021,5,TEN,CB,Caleb Farley,00-0036615,,,Full Participation in Practice,Caleb Farley,
2021,5,TEN,LB,Sharif Finch,00-0034659,,,Full Participation in Practice,Sharif Finch,
2021,5,TEN,RB,Derrick Henry,00-0032764,,,Full Participation in Practice,Derrick Henry,
2021,5,TEN,CB,Chris Jackson,00-0036240,,,Full Participation in Practice,Chris Jackson,
2021,5,TEN,RB,Jeremy McNichols,00-0033955,,,Full Participation in Practice,Jeremy McNichols,
2021,5,TEN,G,Rodger Saffold,00-0027648,,,Full Participation in Practice,Rodger Saffold,
2021,5,TEN,DT,Jeffery Simmons,00-0035643,,,Full Participation in Practice,Jeffery Simmons,
2021,5,TEN,DT,Teair Tart,00-0036181,,,Full Participation in Practice,Teair Tart,
2021,5,TEN,C,Ben Jones,00-0029413,,,Limited Participation in Practice,Ben Jones,
2021,5,TEN,C,Aaron Brewer,00-0036171,Out,Knee,Did Not Participate In Practice,Aaron Brewer,OUT
2021,5,TEN,LB,Jayon Brown,00-0033954,Out,Knee,Did Not Participate In Practice,Jayon Brown,OUT
2021,5,TEN,TE,Tommy Hudson,00-0036173,Out,Ankle,Did Not Participate In Practice,Tommy Hudson,OUT
2021,5,TEN,WR,Julio Jones,00-0027944,Out,Hamstring,Did Not Participate In Practice,Julio Jones,OUT
2021,5,TEN,P,Brett Kern,00-0025825,Out,right Groin,Did Not Participate In Practice,Brett Kern,OUT
2021,5,TEN,WR,Racey McMath,00-0036652,Out,Quadricep,Did Not Participate In Practice,Racey McMath,OUT
2021,5,TEN,DE,Denico Autry,00-0031254,Questionable,Hip,Full Participation in Practice,Denico Autry,QUESTIONABLE
2021,5,TEN,LB,Bud Dupree,00-0032146,Questionable,Knee,Full Participation in Practice,Bud Dupree,QUESTIONABLE
2021,5,TEN,T,Taylor Lewan,00-0031442,Questionable,Toe,Full Participation in Practice,Taylor Lewan,QUESTIONABLE
2021,5,TEN,WR,Nick Westbrook-Ikhine,00-0036182,Questionable,Hamstring,Full Participation in Practice,Nick Westbrook-Ikhine,QUESTIONABLE
2021,5,TEN,T,Ty Sambrailo,00-0032147,Questionable,Foot,Limited Participation in Practice,Ty Sambrailo,QUESTIONABLE
2021,5,WAS,DT,Jonathan Allen,00-0033523,,,Full Participation in Practice,Jonathan Allen,
2021,5,WAS,S,Deshazor Everett,00-0031844,,,Full Participation in Practice,Deshazor Everett,
2021,5,WAS,DT,Matt Ioannidis,00-0032781,,,Full Participation in Practice,Matt Ioannidis,
2021,5,WAS,RB,J.D. McKissic,00-0032602,,,Full Participation in Practice,J.D. McKissic,
2021,5,WAS,DE,James Smith-Williams,00-0036351,,,Full Participation in Practice,James Smith-Williams,
2021,5,WAS,CB,Benjamin St-Juste,00-0036625,,,Full Participation in Practice,Benjamin St-Juste,
2021,5,WAS,WR,Dyami Brown,00-0036626,Out,Knee,Did Not Participate In Practice,Dyami Brown,OUT
2021,5,WAS,G,Brandon Scherff,00-0032053,Out,Knee,Did Not Participate In Practice,Brandon Scherff,OUT
2021,5,WAS,WR,Cam Sims,00-0034104,Out,Hamstring,Did Not Participate In Practice,Cam Sims,OUT
2021,5,WAS,DT,Daron Payne,00-0034333,Questionable,Toe,Did Not Participate In Practice,Daron Payne,QUESTIONABLE
2021,5,WAS,RB,Antonio Gibson,00-0036328,Questionable,Shin,Limited Participation in Practice,Antonio Gibson,QUESTIONABLE
2021,5,WAS,LB,Cole Holcomb,00-0035286,Questionable,Shoulder,Limited Participation in Practice,Cole Holcomb,QUESTIONABLE
2021,5,WAS,WR,Curtis Samuel,00-0033282,Questionable,Groin,Limited Participation in Practice,Curtis Samuel,QUESTIONABLE
2021,6,ARI,DT,Corey Peters,00-0027686,,,Did Not Participate In Practice,Corey Peters,
2021,6,ARI,TE,Darrell Daniels,00-0033258,,,Full Participation in Practice,Darrell Daniels,
2021,6,ARI,LB,Dennis Gardeck,00-0034473,,,Full Participation in Practice,Dennis Gardeck,
2021,6,ARI,WR,DeAndre Hopkins,00-0030564,,,Full Participation in Practice,DeAndre Hopkins,
2021,6,ARI,QB,Kyler Murray,00-0035228,,,Full Participation in Practice,Kyler Murray,
2021,6,ARI,TE,Zach Ertz,00-0030061,Out,Not Injury Related,"
    ",Zach Ertz,OUT
2021,6,ARI,C,Rodney Hudson,00-0027993,Out,Ribs,Did Not Participate In Practice,Rodney Hudson,OUT
2021,6,ARI,LB,Tanner Vallejo,00-0033580,Out,Hand,Did Not Participate In Practice,Tanner Vallejo,OUT
2021,6,ARI,T,Kelvin Beachum,00-0029316,Questionable,Ribs,Limited Participation in Practice,Kelvin Beachum,QUESTIONABLE
2021,6,ARI,RB,Chase Edmonds,00-0034681,Questionable,Shoulder,Limited Participation in Practice,Chase Edmonds,QUESTIONABLE
2021,6,ARI,LB,Jordan Hicks,00-0032129,Questionable,Toe,Limited Participation in Practice,Jordan Hicks,QUESTIONABLE
2021,6,ARI,CB,Byron Murphy,00-0035236,Questionable,Ribs,Limited Participation in Practice,Byron Murphy,QUESTIONABLE
2021,6,ARI,CB,Marco Wilson,00-0036884,Questionable,Ribs,Limited Participation in Practice,Marco Wilson,QUESTIONABLE
2021,6,BAL,DE,Calais Campbell,00-0026190,,,Did Not Participate In Practice,Calais Campbell,
2021,6,BAL,LB,Justin Houston,00-0028008,,,Did Not Participate In Practice,Justin Houston,
2021,6,BAL,LB,Pernell McPhee,00-0028103,,,Did Not Participate In Practice,Pernell McPhee,
2021,6,BAL,DT,Brandon Williams,00-0030511,,,Did Not Participate In Practice,Brandon Williams,
2021,6,BAL,QB,Lamar Jackson,00-0034796,,,Full Participation in Practice,Lamar Jackson,
2021,6,BAL,T,Ronnie Stanley,00-0032965,Out,Ankle,Did Not Participate In Practice,Ronnie Stanley,OUT
2021,6,BAL,WR,Sammy Watkins,00-0031325,Out,Thigh,Did Not Participate In Practice,Sammy Watkins,OUT
2021,6,BAL,S,DeShon Elliott,00-0034277,Questionable,Quadricep,Full Participation in Practice,DeShon Elliott,QUESTIONABLE
2021,6,BAL,S,Geno Stone,00-0036199,Questionable,Thigh,Full Participation in Practice,Geno Stone,QUESTIONABLE
2021,6,BAL,T,Alejandro Villanueva,00-0030648,Questionable,Knee,Limited Participation in Practice,Alejandro Villanueva,QUESTIONABLE
2021,6,BUF,DE,Mario Addison,00-0028339,,,Did Not Participate In Practice,Mario Addison,
2021,6,BUF,WR,Stefon Diggs,00-0031588,,,Did Not Participate In Practice,Stefon Diggs,
2021,6,BUF,DE,Jerry Hughes,00-0027881,,,Did Not Participate In Practice,Jerry Hughes,
2021,6,BUF,DT,Star Lotulelei,00-0030455,,,Did Not Participate In Practice,Star Lotulelei,
2021,6,BUF,WR,Emmanuel Sanders,00-0027685,,,Did Not Participate In Practice,Emmanuel Sanders,
2021,6,BUF,C,Ryan Bates,00-0035382,,,Full Participation in Practice,Ryan Bates,
2021,6,BUF,G,Jon Feliciano,00-0032151,,,Full Participation in Practice,Jon Feliciano,
2021,6,BUF,RB,Taiwan Jones,00-0028063,,,Full Participation in Practice,Taiwan Jones,
2021,6,BUF,LB,Matt Milano,00-0033571,,,Full Participation in Practice,Matt Milano,
2021,6,BUF,CB,Siran Neal,00-0034391,,,Full Participation in Practice,Siran Neal,
2021,6,CAR,T,Cameron Erving,00-0032145,,,Full Participation in Practice,Cameron Erving,
2021,6,CAR,P,Joseph Charlton,00-0036320,,,Limited Participation in Practice,Joseph Charlton,
2021,6,CAR,LB,Kamal Martin,00-0036270,Out,Concussion,Did Not Participate In Practice,Kamal Martin,OUT
2021,6,CAR,RB,Christian McCaffrey,00-0033280,Out,Hamstring,Did Not Participate In Practice,Christian McCaffrey,OUT
2021,6,CAR,LB,Shaq Thompson,00-0031550,Out,Foot,Did Not Participate In Practice,Shaq Thompson,OUT
2021,6,CAR,CB,C.J. Henderson,00-0036281,Questionable,Shoulder,Full Participation in Practice,C.J. Henderson,QUESTIONABLE
2021,6,CAR,G,Deonte Brown,00-0036566,Questionable,Knee,Limited Participation in Practice,Deonte Brown,QUESTIONABLE
2021,6,CHI,QB,Justin Fields,00-0036945,,,Full Participation in Practice,Justin Fields,
2021,6,CHI,TE,Jimmy Graham,00-0027696,,,Full Participation in Practice,Jimmy Graham,
2021,6,CHI,LB,Christian Jones,00-0031130,,,Full Participation in Practice,Christian Jones,
2021,6,CHI,WR,Darnell Mooney,00-0036309,,,Full Participation in Practice,Darnell Mooney,
2021,6,CHI,LB,Danny Trevathan,00-0029577,,,Full Participation in Practice,Danny Trevathan,
2021,6,CHI,RB,Damien Williams,00-0030874,,,Limited Participation in Practice,Damien Williams,
2021,6,CHI,TE,J.P. Holtz,00-0032986,Out,Quadricep,Did Not Participate In Practice,J.P. Holtz,OUT
2021,6,CHI,DT,Caleb Johnson,00-0036704,Out,Knee,Did Not Participate In Practice,Caleb Johnson,OUT
