season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2024,1,CLE,DT,Maurice Hurst,00-0034746,,,Full Participation in Practice,Maurice Hurst,
2024,1,CLE,DE,Quinton Jefferson,00-0032416,,,Full Participation in Practice,Quinton Jefferson,
2024,1,CLE,WR,Jerry Jeudy,00-0036407,,,Full Participation in Practice,Jerry Jeudy,
2024,1,CLE,"
    ",Jeremiah Owusu-Koramoah,00-0036915,,,Full Participation in Practice,Jeremiah Owusu-Koramoah,
2024,1,CLE,LB,Nathaniel Watson,00-0039406,,,Full Participation in Practice,Nathaniel Watson,
2024,1,CLE,DE,Alex Wright,00-0037251,,,Full Participation in Practice,Alex Wright,
2024,1,CLE,WR,David Bell,00-0037257,,,Limited Participation in Practice,David Bell,
2024,1,CLE,DT,Dalvin Tomlinson,00-0033546,,,Limited Participation in Practice,Dalvin Tomlinson,
2024,1,CLE,T,Jedrick Wills,00-0036267,Out,Knee,Limited Participation in Practice,Jedrick Wills,OUT
2024,1,CLE,T,Jack Conklin,00-0033057,Questionable,Knee,Limited Participation in Practice,Jack Conklin,QUESTIONABLE
2024,1,DAL,CB,Caelen Carson,00-0039387,,,Full Participation in Practice,Caelen Carson,
2024,1,DAL,LB,Damone Clark,00-0037281,,,Full Participation in Practice,Damone Clark,
2024,1,DAL,DE,Marshawn Kneeland,00-0039900,,,Full Participation in Practice,Marshawn Kneeland,
2024,1,DAL,S,Israel Mukuamu,00-0036661,,,Full Participation in Practice,Israel Mukuamu,
2024,1,DAL,DT,Mazi Smith,00-0038545,,,Full Participation in Practice,Mazi Smith,
2024,1,DAL,S,Juanyeh Thomas,00-0037578,,,Full Participation in Practice,Juanyeh Thomas,
2024,1,DAL,TE,John Stephens,00-0038741,Out,Hamstring,Did Not Participate In Practice,John Stephens,OUT
2024,1,DET,S,Loren Strickland,00-0039448,Out,Thumb,Did Not Participate In Practice,Loren Strickland,OUT
2024,1,DET,S,Ifeatu Melifonwu,00-0036993,Doubtful,Ankle,Limited Participation in Practice,Ifeatu Melifonwu,DOUBTFUL
2024,1,DET,DT,D.J. Reader,00-0032424,Questionable,Quadricep,Limited Participation in Practice,D.J. Reader,QUESTIONABLE
2024,1,GB,LB,Edgerrin Cooper,00-0039850,,,Full Participation in Practice,Edgerrin Cooper,
2024,1,GB,WR,Romeo Doubs,00-0037816,,,Full Participation in Practice,Romeo Doubs,
2024,1,GB,CB,Carrington Valentine,00-0038408,,,Full Participation in Practice,Carrington Valentine,
2024,1,GB,DE,Arron Mosby,00-0037364,Out,Not injury related - personal matter,Note,Arron Mosby,OUT
2024,1,GB,TE,Tucker Kraft,00-0038996,Questionable,Back,Limited Participation in Practice,Tucker Kraft,QUESTIONABLE
2024,1,GB,RB,MarShawn Lloyd,00-0039811,Questionable,Hamstring,Limited Participation in Practice,MarShawn Lloyd,QUESTIONABLE
2024,1,GB,RB,Emanuel Wilson,00-0038797,Questionable,Hip,Limited Participation in Practice,Emanuel Wilson,QUESTIONABLE
2024,1,HOU,S,M.J. Stewart,00-0034355,Out,Knee,Did Not Participate In Practice,M.J. Stewart,OUT
2024,1,IND,WR,Josh Downs,00-0038997,Out,Ankle,Did Not Participate In Practice,Josh Downs,OUT
2024,1,IND,K,Matt Gay,00-0035269,Questionable,Hernia,Did Not Participate In Practice,Matt Gay,QUESTIONABLE
2024,1,JAX,DE,Arik Armstead,00-0032164,,,Did Not Participate In Practice,Arik Armstead,
2024,1,JAX,S,Daniel Thomas,00-0036306,Questionable,Achilles,Limited Participation in Practice,Daniel Thomas,QUESTIONABLE
2024,1,KC,LB,Nick Bolton,00-0036621,,,Full Participation in Practice,Nick Bolton,
2024,1,KC,"
    ",Nazeeh Johnson,00-0037198,,,Full Participation in Practice,Nazeeh Johnson,
2024,1,KC,DT,Chris Jones,00-0032762,,,Full Participation in Practice,Chris Jones,
2024,1,KC,T,Wanya Morris,00-0038981,,,Full Participation in Practice,Wanya Morris,
2024,1,KC,DT,Derrick Nnadi,00-0034818,,,Full Participation in Practice,Derrick Nnadi,
2024,1,KC,G,Joe Thuney,00-0032391,,,Full Participation in Practice,Joe Thuney,
2024,1,KC,CB,Joshua Williams,00-0038043,,,Full Participation in Practice,Joshua Williams,
2024,1,KC,LS,James Winchester,00-0030615,,,Full Participation in Practice,James Winchester,
2024,1,KC,WR,Marquise Brown,00-0035662,Out,Shoulder,Did Not Participate In Practice,Marquise Brown,OUT
2024,1,LA,CB,Tre'Davious White,00-0033884,,,Did Not Participate In Practice,Tre'Davious White,
2024,1,LA,CB,Cobie Durant,00-0037839,,,Full Participation in Practice,Cobie Durant,
2024,1,LA,G,Jonah Jackson,00-0036258,,,Full Participation in Practice,Jonah Jackson,
2024,1,LA,WR,Puka Nacua,00-0039075,,,Full Participation in Practice,Puka Nacua,
2024,1,LA,CB,Darious Williams,00-0034203,,,Limited Participation in Practice,Darious Williams,
2024,1,LA,T,Rob Havenstein,00-0032242,Questionable,Ankle,Limited Participation in Practice,Rob Havenstein,QUESTIONABLE
2024,1,LAC,QB,Justin Herbert,00-0036355,,,Full Participation in Practice,Justin Herbert,
2024,1,LAC,WR,Josh Palmer,00-0036988,,,Full Participation in Practice,Josh Palmer,
2024,1,LAC,WR,D.J. Chark,00-0034777,Out,Hip,Did Not Participate In Practice,D.J. Chark,OUT
2024,1,LAC,CB,Tarheeb Still,00-0039366,Questionable,Hip,Full Participation in Practice,Tarheeb Still,QUESTIONABLE
2024,1,LAC,CB,Asante Samuel,00-0036617,Questionable,Shoulder,Limited Participation in Practice,Asante Samuel,QUESTIONABLE
2024,1,LV,LS,Jacob Bobenmoyer,00-0035757,,,Full Participation in Practice,Jacob Bobenmoyer,
2024,1,LV,TE,Brock Bowers,00-0039338,,,Full Participation in Practice,Brock Bowers,
2024,1,LV,T,Kolton Miller,00-0034759,,,Full Participation in Practice,Kolton Miller,
2024,1,LV,LB,Robert Spillane,00-0034720,,,Full Participation in Practice,Robert Spillane,
2024,1,LV,DE,Tyree Wilson,00-0038541,,,Full Participation in Practice,Tyree Wilson,
2024,1,LV,DE,Malcolm Koonce,00-0036989,Out,Knee,Did Not Participate In Practice,Malcolm Koonce,OUT
2024,1,LV,G,Jackson Powers-Johnson,00-0039735,Out,Illness,Did Not Participate In Practice,Jackson Powers-Johnson,OUT
2024,1,LV,CB,Decamerion Richardson,00-0039357,Out,Hamstring,Did Not Participate In Practice,Decamerion Richardson,OUT
2024,1,LV,LB,Tommy Eichenberg,00-0039374,Questionable,Knee,Limited Participation in Practice,Tommy Eichenberg,QUESTIONABLE
2024,1,MIA,T,Terron Armstead,00-0030067,,,Did Not Participate In Practice,Terron Armstead,
2024,1,MIA,DE,Calais Campbell,00-0026190,,,Did Not Participate In Practice,Calais Campbell,
2024,1,MIA,LB,Quinton Bell,00-0035000,,,Full Participation in Practice,Quinton Bell,
2024,1,MIA,G,Aaron Brewer,00-0036171,,,Full Participation in Practice,Aaron Brewer,
2024,1,MIA,S,Jevon Holland,00-0036998,,,Full Participation in Practice,Jevon Holland,
2024,1,MIA,DT,Benito Jones,00-0035841,,,Full Participation in Practice,Benito Jones,
2024,1,MIA,LB,Jaelan Phillips,00-0036934,,,Full Participation in Practice,Jaelan Phillips,
2024,1,MIA,S,Jordan Poyer,00-0030114,,,Full Participation in Practice,Jordan Poyer,
2024,1,MIA,LB,Anthony Walker,00-0033570,,,Full Participation in Practice,Anthony Walker,
2024,1,MIA,CB,Kendall Fuller,00-0033084,,,Limited Participation in Practice,Kendall Fuller,
2024,1,MIA,LB,David Long,00-0035292,,,Limited Participation in Practice,David Long,
2024,1,MIA,WR,Malik Washington,00-0039880,Out,Quadricep,Did Not Participate In Practice,Malik Washington,OUT
2024,1,MIA,CB,Jalen Ramsey,00-0033055,Questionable,Hamstring,Limited Participation in Practice,Jalen Ramsey,QUESTIONABLE
2024,1,MIN,CB,Stephon Gilmore,00-0029542,,,Did Not Participate In Practice,Stephon Gilmore,
2024,1,MIN,"
    ",Harrison Smith,00-0029606,,,Did Not Participate In Practice,Harrison Smith,
2024,1,MIN,WR,Jordan Addison,00-0038994,,,Full Participation in Practice,Jordan Addison,
2024,1,MIN,WR,Jalen Nailor,00-0037291,,,Full Participation in Practice,Jalen Nailor,
2024,1,NE,LB,Christian Elliss,00-0036813,,,Full Participation in Practice,Christian Elliss,
2024,1,NE,TE,Hunter Henry,00-0033090,,,Full Participation in Practice,Hunter Henry,
2024,1,NE,LB,Anfernee Jennings,00-0036193,,,Full Participation in Practice,Anfernee Jennings,
2024,1,NE,CB,Jonathan Jones,00-0032580,,,Full Participation in Practice,Jonathan Jones,
2024,1,NE,DE,Deatrich Wise,00-0033947,,,Full Participation in Practice,Deatrich Wise,
2024,1,NE,LB,Oshane Ximines,00-0035708,,,Full Participation in Practice,Oshane Ximines,
2024,1,NE,G,Sidy Sow,00-0038569,Out,Ankle,Did Not Participate In Practice,Sidy Sow,OUT
2024,1,NE,S,Jabrill Peppers,00-0033883,Questionable,Hip,"
    ",Jabrill Peppers,QUESTIONABLE
2024,1,NE,LB,Joshua Uche,00-0036159,Questionable,Foot,Full Participation in Practice,Joshua Uche,QUESTIONABLE
2024,1,NE,RB,Antonio Gibson,00-0036328,Questionable,Hip,Limited Participation in Practice,Antonio Gibson,QUESTIONABLE
2024,1,NE,T,Vederian Lowe,00-0037287,Questionable,Abdomen,Limited Participation in Practice,Vederian Lowe,QUESTIONABLE
2024,1,NO,CB,Marshon Lattimore,00-0033874,,,Full Participation in Practice,Marshon Lattimore,
2024,1,NO,LB,Pete Werner,00-0036927,,,Full Participation in Practice,Pete Werner,
2024,1,NO,LB,Jaylan Ford,00-0039388,Out,Hamstring,Did Not Participate In Practice,Jaylan Ford,OUT
2024,1,NO,TE,Dallin Holker,00-0039613,Out,Ankle,Did Not Participate In Practice,Dallin Holker,OUT
2024,1,NO,LB,D'Marco Jackson,00-0037271,Out,Calf,Did Not Participate In Practice,D'Marco Jackson,OUT
2024,1,NO,DT,Khalen Saunders,00-0035656,Out,Calf,Did Not Participate In Practice,Khalen Saunders,OUT
2024,1,NO,WR,A.T. Perry,00-0038612,Questionable,Hand,Did Not Participate In Practice,A.T. Perry,QUESTIONABLE
2024,1,NO,LB,Willie Gay,00-0036362,Questionable,Back,Limited Participation in Practice,Willie Gay,QUESTIONABLE
2024,1,NO,G,Nick Saldiveri,00-0038566,Questionable,Calf,Limited Participation in Practice,Nick Saldiveri,QUESTIONABLE
2024,1,NYG,S,Dane Belton,00-0038123,,,Limited Participation in Practice,Dane Belton,
2024,1,NYG,LB,Brian Burns,00-0035713,,,Limited Participation in Practice,Brian Burns,
2024,1,NYG,QB,Drew Lock,00-0035704,,,Limited Participation in Practice,Drew Lock,
2024,1,NYG,LB,Micah McFadden,00-0037259,,,Limited Participation in Practice,Micah McFadden,
2024,1,NYG,WR,Gunner Olszewski,00-0035645,,,Limited Participation in Practice,Gunner Olszewski,
2024,1,NYJ,CB,Jarrick Bernard-Converse,00-0038401,,,Full Participation in Practice,Jarrick Bernard-Converse,
2024,1,NYJ,T,Max Mitchell,00-0038114,,,Full Participation in Practice,Max Mitchell,
2024,1,NYJ,G,Xavier Newman-Johnson,00-0037601,,,Full Participation in Practice,Xavier Newman-Johnson,
2024,1,NYJ,T,Tyron Smith,00-0027947,,,Full Participation in Practice,Tyron Smith,
2024,1,NYJ,WR,Mike Williams,00-0033536,,,Full Participation in Practice,Mike Williams,
2024,1,NYJ,LB,Zaire Barnes,00-0038399,Out,Ankle,Did Not Participate In Practice,Zaire Barnes,OUT
2024,1,NYJ,G,Wes Schweitzer,00-0032432,Out,Hand,Did Not Participate In Practice,Wes Schweitzer,OUT
2024,1,PHI,WR,A.J. Brown,00-0035676,,,Full Participation in Practice,A.J. Brown,
2024,1,PHI,G,Landon Dickerson,00-0037002,,,Full Participation in Practice,Landon Dickerson,
2024,1,PHI,LB,Devin White,00-0035707,Out,Ankle,Did Not Participate In Practice,Devin White,OUT
2024,1,PHI,CB,Isaiah Rodgers,00-0036222,Out,Hand,Limited Participation in Practice,Isaiah Rodgers,OUT
2024,1,PIT,T,Troy Fautanu,00-0039871,,,Full Participation in Practice,Troy Fautanu,
2024,1,PIT,CB,Cory Trice,00-0038639,,,Full Participation in Practice,Cory Trice,
2024,1,PIT,RB,Jaylen Warren,00-0037228,,,Full Participation in Practice,Jaylen Warren,
2024,1,PIT,TE,Darnell Washington,00-0038558,,,Full Participation in Practice,Darnell Washington,
2024,1,PIT,DE,Logan Lee,00-0039389,Out,Calf,Did Not Participate In Practice,Logan Lee,OUT
2024,1,PIT,G,Isaac Seumalo,00-0032954,Out,Pectoral,Did Not Participate In Practice,Isaac Seumalo,OUT
2024,1,PIT,WR,Roman Wilson,00-0039739,Out,Ankle,Limited Participation in Practice,Roman Wilson,OUT
2024,1,PIT,QB,Russell Wilson,00-0029263,Questionable,Calf,Limited Participation in Practice,Russell Wilson,QUESTIONABLE
2024,1,SEA,TE,Noah Fant,00-0035644,,,Full Participation in Practice,Noah Fant,
2024,1,SEA,S,Rayshawn Jenkins,00-0033941,,,Full Participation in Practice,Rayshawn Jenkins,
2024,1,SEA,LB,Dre'Mont Jones,00-0035678,,,Full Participation in Practice,Dre'Mont Jones,
2024,1,SEA,TE,Pharaoh Brown,00-0033439,Out,Foot,Did Not Participate In Practice,Pharaoh Brown,OUT
2024,1,SEA,LB,Uchenna Nwosu,00-0034350,Out,Knee,Did Not Participate In Practice,Uchenna Nwosu,OUT
2024,1,SEA,WR,Tyler Lockett,00-0032211,Questionable,Thigh,Full Participation in Practice,Tyler Lockett,QUESTIONABLE
2024,1,SF,LB,Tatum Bethune,00-0039435,,,Full Participation in Practice,Tatum Bethune,
2024,1,SF,G,Spencer Burford,00-0037829,,,Full Participation in Practice,Spencer Burford,
2024,1,SF,RB,Isaac Guerendo,00-0039363,,,Full Participation in Practice,Isaac Guerendo,
2024,1,SF,WR,Jauan Jennings,00-0036259,,,Full Participation in Practice,Jauan Jennings,
2024,1,SF,P,Mitch Wishnowsky,00-0034941,,,Full Participation in Practice,Mitch Wishnowsky,
2024,1,SF,DE,Yetur Gross-Matos,00-0036288,Out,Knee,Did Not Participate In Practice,Yetur Gross-Matos,OUT
2024,1,SF,LB,Dee Winters,00-0038625,Out,Ankle,Did Not Participate In Practice,Dee Winters,OUT
2024,1,SF,S,Talanoa Hufanga,00-0036564,Doubtful,Knee,Limited Participation in Practice,Talanoa Hufanga,DOUBTFUL
2024,1,SF,G,Aaron Banks,00-0036551,Questionable,Finger,Limited Participation in Practice,Aaron Banks,QUESTIONABLE
2024,1,SF,RB,Christian McCaffrey,00-0033280,Questionable,Calf,Limited Participation in Practice,Christian McCaffrey,QUESTIONABLE
2024,1,TB,DE,Earnest Brown,00-0036855,,,Did Not Participate In Practice,Earnest Brown,
2024,1,TB,LB,SirVocea Dennis,00-0039049,,,Full Participation in Practice,SirVocea Dennis,
2024,1,TB,LB,YaYa Diaby,00-0039068,,,Full Participation in Practice,YaYa Diaby,
2024,1,TB,CB,Tyrek Funderburk,00-0039586,,,Full Participation in Practice,Tyrek Funderburk,
2024,1,TB,CB,Josh Hayes,00-0039051,,,Full Participation in Practice,Josh Hayes,
2024,1,TB,K,Chase McLaughlin,00-0035358,,,Full Participation in Practice,Chase McLaughlin,
2024,1,TB,S,Kaevon Merriweather,00-0038823,,,Full Participation in Practice,Kaevon Merriweather,
2024,1,TB,LB,J.J. Russell,00-0037491,,,Full Participation in Practice,J.J. Russell,
2024,1,TB,T,Justin Skule,00-0034989,,,Full Participation in Practice,Justin Skule,
2024,1,TB,LB,Joe Tryon,00-0036967,,,Full Participation in Practice,Joe Tryon,
2024,1,TB,S,Jordan Whitehead,00-0034374,,,Full Participation in Practice,Jordan Whitehead,
2024,1,TB,LB,Lavonte David,00-0029562,,,Limited Participation in Practice,Lavonte David,
2024,1,TB,WR,Mike Evans,00-0031408,,,Limited Participation in Practice,Mike Evans,
2024,1,TB,DE,Logan Hall,00-0038127,Out,Foot,Did Not Participate In Practice,Logan Hall,OUT
2024,1,TB,WR,Trey Palmer,00-0039052,Questionable,Concussion,Full Participation in Practice,Trey Palmer,QUESTIONABLE
2024,1,TB,DT,Calijah Kancey,00-0039063,Questionable,Calf,Limited Participation in Practice,Calijah Kancey,QUESTIONABLE
2024,1,TEN,S,Jamal Adams,00-0033872,Out,Hip,Did Not Participate In Practice,Jamal Adams,OUT
2024,1,TEN,LB,Otis Reese,00-0038853,Out,Concussion,Limited Participation in Practice,Otis Reese,OUT
2024,1,TEN,CB,Chidobe Awuzie,00-0033548,Questionable,Calf,Limited Participation in Practice,Chidobe Awuzie,QUESTIONABLE
2024,1,TEN,WR,DeAndre Hopkins,00-0030564,Questionable,Knee,Limited Participation in Practice,DeAndre Hopkins,QUESTIONABLE
2024,1,WAS,T,Brandon Coleman,00-0039913,,,Full Participation in Practice,Brandon Coleman,
2024,1,WAS,DE,Clelin Ferrell,00-0035692,,,Full Participation in Practice,Clelin Ferrell,
2024,1,WAS,LB,Dante Fowler,00-0032052,,,Full Participation in Practice,Dante Fowler,
2024,1,WAS,DT,Daron Payne,00-0034333,,,Full Participation in Practice,Daron Payne,
2024,1,WAS,T,Trenton Scott,00-0034571,,,Full Participation in Practice,Trenton Scott,
2024,1,WAS,QB,Marcus Mariota,00-0032268,Out,Chest,Did Not Participate In Practice,Marcus Mariota,OUT
2024,1,WAS,DT,Jer'Zhan Newton,00-0039906,Doubtful,Foot,Limited Participation in Practice,Jer'Zhan Newton,DOUBTFUL
2024,2,ARI,QB,Kyler Murray,00-0035228,,,Full Participation in Practice,Kyler Murray,
2024,2,ARI,CB,Max Melton,00-0039807,Questionable,Concussion,Full Participation in Practice,Max Melton,QUESTIONABLE
2024,2,ARI,WR,Xavier Weaver,00-0039521,Questionable,Oblique,Limited Participation in Practice,Xavier Weaver,QUESTIONABLE
2024,2,ATL,RB,Jase McClellan,00-0039393,,,Full Participation in Practice,Jase McClellan,
2024,2,ATL,T,Kaleb McGary,00-0035235,,,Full Participation in Practice,Kaleb McGary,
2024,2,ATL,LB,Nate Landman,00-0037587,Out,Calf,Did Not Participate In Practice,Nate Landman,OUT
2024,2,ATL,CB,Antonio Hamilton,00-0032933,Out,Groin,Limited Participation in Practice,Antonio Hamilton,OUT
2024,2,BAL,LB,Roquan Smith,00-0034874,,,Full Participation in Practice,Roquan Smith,
2024,2,BAL,CB,Nate Wiggins,00-0039232,Out,Neck,Did Not Participate In Practice,Nate Wiggins,OUT
2024,2,BAL,LB,Adisa Isaac,00-0039791,Doubtful,Hamstring,Limited Participation in Practice,Adisa Isaac,DOUBTFUL
2024,2,BAL,LB,Kyle Van Noy,00-0031360,Questionable,Eye,Limited Participation in Practice,Kyle Van Noy,QUESTIONABLE
2024,2,BUF,QB,Josh Allen,00-0034857,,,Full Participation in Practice,Josh Allen,
2024,2,BUF,RB,Ty Johnson,00-0035537,,,Full Participation in Practice,Ty Johnson,
2024,2,BUF,TE,Quintin Morris,00-0036590,,,Full Participation in Practice,Quintin Morris,
2024,2,BUF,QB,Mitchell Trubisky,00-0033869,,,Full Participation in Practice,Mitchell Trubisky,
2024,2,BUF,CB,Taron Johnson,00-0034376,Out,Forearm,Did Not Participate In Practice,Taron Johnson,OUT
2024,2,BUF,DE,Dawuane Smoot,00-0033907,Out,Toe,Did Not Participate In Practice,Dawuane Smoot,OUT
2024,2,BUF,DE,Javon Solomon,00-0039879,Doubtful,Oblique,Limited Participation in Practice,Javon Solomon,DOUBTFUL
2024,2,CAR,LB,Jadeveon Clowney,00-0031364,,,Full Participation in Practice,Jadeveon Clowney,
2024,2,CAR,WR,Adam Thielen,00-0030035,,,Full Participation in Practice,Adam Thielen,
2024,2,CAR,G,Robert Hunt,00-0036325,,,Limited Participation in Practice,Robert Hunt,
2024,2,CAR,LB,Josey Jewell,00-0034368,,,Limited Participation in Practice,Josey Jewell,
2024,2,CAR,T,Yosuah Nijman,00-0035084,,,Limited Participation in Practice,Yosuah Nijman,
2024,2,CAR,RB,Raheem Blackshear,00-0037429,Questionable,Not injury related - personal matter,Did Not Participate In Practice,Raheem Blackshear,QUESTIONABLE
2024,2,CAR,P,Johnny Hekker,00-0028872,Questionable,Back,Full Participation in Practice,Johnny Hekker,QUESTIONABLE
2024,2,CAR,G,Damien Lewis,00-0036417,Questionable,Groin,Limited Participation in Practice,Damien Lewis,QUESTIONABLE
2024,2,CAR,T,Taylor Moton,00-0033284,Questionable,Back,Limited Participation in Practice,Taylor Moton,QUESTIONABLE
2024,2,CAR,TE,Tommy Tremble,00-0037005,Questionable,Hamstring,Limited Participation in Practice,Tommy Tremble,QUESTIONABLE
2024,2,CHI,TE,Marcedes Lewis,00-0024243,,,Full Participation in Practice,Marcedes Lewis,
2024,2,CHI,DT,Zacch Pickens,00-0038937,,,Full Participation in Practice,Zacch Pickens,
2024,2,CHI,T,Kiran Amegadjie,00-0039822,,,Limited Participation in Practice,Kiran Amegadjie,
2024,2,CHI,C,Ryan Bates,00-0035382,Out,Shoulder,Did Not Participate In Practice,Ryan Bates,OUT
2024,2,CHI,FB,Khari Blasingame,00-0035099,Out,Hand,Did Not Participate In Practice,Khari Blasingame,OUT
2024,2,CHI,WR,Keenan Allen,00-0030279,Questionable,Heel,Did Not Participate In Practice,Keenan Allen,QUESTIONABLE
2024,2,CHI,DE,DeMarcus Walker,00-0033782,Questionable,Foot,Full Participation in Practice,DeMarcus Walker,QUESTIONABLE
2024,2,CHI,WR,Rome Odunze,00-0039919,Questionable,Knee,Limited Participation in Practice,Rome Odunze,QUESTIONABLE
2024,2,CIN,QB,Joe Burrow,00-0036442,,,Full Participation in Practice,Joe Burrow,
2024,2,CIN,DT,B.J. Hill,00-0034800,,,Full Participation in Practice,B.J. Hill,
2024,2,CIN,RB,Zack Moss,00-0036251,,,Full Participation in Practice,Zack Moss,
2024,2,CIN,TE,Drew Sample,00-0035631,,,Full Participation in Practice,Drew Sample,
2024,2,CIN,LB,Logan Wilson,00-0036294,,,Full Participation in Practice,Logan Wilson,
2024,2,CIN,S,Geno Stone,00-0036199,,,Limited Participation in Practice,Geno Stone,
2024,2,CIN,DT,Kris Jenkins,00-0039908,Out,Thumb,Did Not Participate In Practice,Kris Jenkins,OUT
2024,2,CIN,WR,Tee Higgins,00-0036410,Doubtful,Hamstring,Did Not Participate In Practice,Tee Higgins,DOUBTFUL
2024,2,CIN,TE,Tanner Hudson,00-0034613,Doubtful,Knee,Did Not Participate In Practice,Tanner Hudson,DOUBTFUL
2024,2,CIN,T,Amarius Mims,00-0039925,Doubtful,Pectoral,Limited Participation in Practice,Amarius Mims,DOUBTFUL
2024,2,CLE,CB,Myles Harden,00-0039417,,,Did Not Participate In Practice,Myles Harden,
2024,2,CLE,C,Nick Harris,00-0036236,,,Full Participation in Practice,Nick Harris,
2024,2,CLE,WR,Jerry Jeudy,00-0036407,,,Full Participation in Practice,Jerry Jeudy,
2024,2,CLE,"
    ",Jeremiah Owusu-Koramoah,00-0036915,,,Full Participation in Practice,Jeremiah Owusu-Koramoah,
