season,week,team,position,full_name,gsis_id,report_status,report_primary_injury,practice_status,player,injury_status
2020.0,4.0,MIA,S,Clayton Fejedelem,00-0032807,,,Full Participation in Practice,Clayton Fejedelem,
2020.0,4.0,MIA,CB,Xavien Howard,00-0033050,,,Full Participation in Practice,Xavien Howard,
2020.0,4.0,MIA,S,Brandon Jones,00-0036221,,,Full Participation in Practice,Brandon Jones,
2020.0,4.0,MIA,S,Kavon Frazier,00-0033048,Doubtful,Shoulder,Limited Participation in Practice,Kavon Frazier,DOUBTFUL
2020.0,4.0,MIA,CB,Byron Jones,00-0032239,Doubtful,Groin,Limited Participation in Practice,Byron Jones,DOUBTFUL
2020.0,4.0,MIA,G,Solomon Kindley,00-0036131,Questionable,Foot,Limited Participation in Practice,Solomon Kindley,QUESTIONABLE
2020.0,4.0,MIA,QB,Tua Tagovailoa,00-0036212,Questionable,Illness,Limited Participation in Practice,Tua Tagovailoa,QUESTIONABLE
2020.0,4.0,MIN,CB,Cameron Dantzler,00-0036330,,,Full Participation in Practice,Cameron Dantzler,
2020.0,4.0,MIN,T,Olisaemeka Udoh,00-0034994,,,Full Participation in Practice,Olisaemeka Udoh,
2020.0,4.0,MIN,CB,Mike Hughes,00-0034843,Out,Neck,Did Not Participate In Practice,Mike Hughes,OUT
2020.0,4.0,MIN,CB,Kris Boyd,00-0035150,Doubtful,Hamstring,Limited Participation in Practice,Kris Boyd,DOUBTFUL
2020.0,4.0,NE,S,Cody Davis,00-0029764,Out,Rib,Did Not Participate In Practice,Cody Davis,OUT
2020.0,4.0,NE,DT,Adam Butler,00-0033381,Questionable,Shoulder,Limited Participation in Practice,Adam Butler,QUESTIONABLE
2020.0,4.0,NE,WR,Julian Edelman,00-0027150,Questionable,Knee,Limited Participation in Practice,Julian Edelman,QUESTIONABLE
2020.0,4.0,NE,G,Shaquille Mason,00-0031580,Questionable,Calf,Limited Participation in Practice,Shaquille Mason,QUESTIONABLE
2020.0,4.0,NE,RB,Sony Michel,00-0034845,Questionable,Quadricep,Limited Participation in Practice,Sony Michel,QUESTIONABLE
2020.0,4.0,NE,T,Isaiah Wynn,00-0034833,Questionable,Calf,Limited Participation in Practice,Isaiah Wynn,QUESTIONABLE
2020.0,4.0,NO,DT,David Onyemata,00-0033051,,,Full Participation in Practice,David Onyemata,
2020.0,4.0,NO,TE,Jared Cook,00-0027061,Out,Groin,Did Not Participate In Practice,Jared Cook,OUT
2020.0,4.0,NO,DE,Marcus Davenport,00-0034344,Out,Elbow,Did Not Participate In Practice,Marcus Davenport,OUT
2020.0,4.0,NO,CB,Janoris Jenkins,00-0029681,Out,Shoulder,Did Not Participate In Practice,Janoris Jenkins,OUT
2020.0,4.0,NO,CB,Marshon Lattimore,00-0033874,Out,Hamstring,Did Not Participate In Practice,Marshon Lattimore,OUT
2020.0,4.0,NO,G,Andrus Peat,00-0032203,Out,Ankle,Did Not Participate In Practice,Andrus Peat,OUT
2020.0,4.0,NO,WR,Michael Thomas,00-0032765,Out,Ankle,Limited Participation in Practice,Michael Thomas,OUT
2020.0,4.0,NO,LB,Chase Hansen,00-0034944,Questionable,Hip,Limited Participation in Practice,Chase Hansen,QUESTIONABLE
2020.0,4.0,NYG,CB,Brandon Williams,00-0032769,,,Did Not Participate In Practice,Brandon Williams,
2020.0,4.0,NYG,S,Adrian Colbert,00-0033302,,,Full Participation in Practice,Adrian Colbert,
2020.0,4.0,NYG,S,Jabrill Peppers,00-0033883,Out,Ankle,Did Not Participate In Practice,Jabrill Peppers,OUT
2020.0,4.0,NYG,S,Julian Love,00-0034974,Questionable,Knee,Limited Participation in Practice,Julian Love,QUESTIONABLE
2020.0,4.0,NYJ,RB,Kalen Ballage,00-0034799,,,Full Participation in Practice,Kalen Ballage,
2020.0,4.0,NYJ,T,George Fant,00-0032466,,,Full Participation in Practice,George Fant,
2020.0,4.0,NYJ,TE,Trevon Wesco,00-0035259,,,Full Participation in Practice,Trevon Wesco,
2020.0,4.0,NYJ,CB,Quincy Wilson,00-0033544,,,Full Participation in Practice,Quincy Wilson,
2020.0,4.0,NYJ,WR,Breshad Perriman,00-0032054,Out,Ankle,Did Not Participate In Practice,Breshad Perriman,OUT
2020.0,4.0,NYJ,LB,Jordan Willis,00-0033912,Doubtful,Ankle,Did Not Participate In Practice,Jordan Willis,DOUBTFUL
2020.0,4.0,NYJ,S,Ashtyn Davis,00-0036329,Doubtful,Groin,Limited Participation in Practice,Ashtyn Davis,DOUBTFUL
2020.0,4.0,NYJ,T,Mekhi Becton,00-0036284,Questionable,Shoulder,Limited Participation in Practice,Mekhi Becton,QUESTIONABLE
2020.0,4.0,NYJ,WR,Jamison Crowder,00-0031941,Questionable,Hamstring,Limited Participation in Practice,Jamison Crowder,QUESTIONABLE
2020.0,4.0,NYJ,DE,John Franklin-Myers,00-0034805,Questionable,Knee,Limited Participation in Practice,John Franklin-Myers,QUESTIONABLE
2020.0,4.0,NYJ,WR,Chris Hogan,00-0028237,Questionable,Ribs,Limited Participation in Practice,Chris Hogan,QUESTIONABLE
2020.0,4.0,NYJ,LB,Jordan Jenkins,00-0032970,Questionable,Shoulder,Limited Participation in Practice,Jordan Jenkins,QUESTIONABLE
2020.0,4.0,PHI,DT,Fletcher Cox,00-0029653,,,Did Not Participate In Practice,Fletcher Cox,
2020.0,4.0,PHI,G,Jamon Brown,00-0032244,,,Full Participation in Practice,Jamon Brown,
2020.0,4.0,PHI,T,Jack Driscoll,00-0036396,,,Full Participation in Practice,Jack Driscoll,
2020.0,4.0,PHI,S,Rudy Ford,00-0033792,,,Full Participation in Practice,Rudy Ford,
2020.0,4.0,PHI,WR,John Hightower,00-0036398,,,Full Participation in Practice,John Hightower,
2020.0,4.0,PHI,C,Jason Kelce,00-0028129,,,Full Participation in Practice,Jason Kelce,
2020.0,4.0,PHI,RB,Miles Sanders,00-0035243,,,Full Participation in Practice,Miles Sanders,
2020.0,4.0,PHI,T,Lane Johnson,00-0030561,,,Limited Participation in Practice,Lane Johnson,
2020.0,4.0,PHI,WR,DeSean Jackson,00-0026189,Out,Hamstring,Did Not Participate In Practice,DeSean Jackson,OUT
2020.0,4.0,PHI,CB,Avonte Maddox,00-0034377,Out,Ankle,Did Not Participate In Practice,Avonte Maddox,OUT
2020.0,4.0,PHI,CB,Trevor Williams,00-0032916,Out,Rib,Did Not Participate In Practice,Trevor Williams,OUT
2020.0,4.0,PHI,WR,Alshon Jeffery,00-0029137,Out,Foot,Limited Participation in Practice,Alshon Jeffery,OUT
2020.0,4.0,PHI,WR,J.J. Arcega-Whiteside,00-0035246,Doubtful,Calf,Limited Participation in Practice,J.J. Arcega-Whiteside,DOUBTFUL
2020.0,4.0,PHI,T,Jason Peters,00-0022531,Questionable,Foot,Limited Participation in Practice,Jason Peters,QUESTIONABLE
2020.0,4.0,SEA,DE,L.J. Collier,00-0035636,,,Full Participation in Practice,L.J. Collier,
2020.0,4.0,SEA,TE,Will Dissly,00-0034159,,,Full Participation in Practice,Will Dissly,
2020.0,4.0,SEA,CB,Tre Flowers,00-0034756,,,Full Participation in Practice,Tre Flowers,
2020.0,4.0,SEA,DT,Poona Ford,00-0034234,,,Full Participation in Practice,Poona Ford,
2020.0,4.0,SEA,G,Mike Iupati,00-0027869,,,Full Participation in Practice,Mike Iupati,
2020.0,4.0,SEA,T,Jamarco Jones,00-0034729,,,Full Participation in Practice,Jamarco Jones,
2020.0,4.0,SEA,WR,Tyler Lockett,00-0032211,,,Full Participation in Practice,Tyler Lockett,
2020.0,4.0,SEA,DE,Benson Mayowa,00-0030380,,,Full Participation in Practice,Benson Mayowa,
2020.0,4.0,SEA,WR,DK Metcalf,00-0035640,,,Full Participation in Practice,DK Metcalf,
2020.0,4.0,SEA,WR,David Moore,00-0033589,,,Full Participation in Practice,David Moore,
2020.0,4.0,SEA,T,Cedric Ogbuehi,00-0032233,,,Full Participation in Practice,Cedric Ogbuehi,
2020.0,4.0,SEA,TE,Greg Olsen,00-0025418,,,Full Participation in Practice,Greg Olsen,
2020.0,4.0,SEA,C,Ethan Pocic,00-0033901,,,Full Participation in Practice,Ethan Pocic,
2020.0,4.0,SEA,DT,Jarran Reed,00-0032387,,,Full Participation in Practice,Jarran Reed,
2020.0,4.0,SEA,LB,Cody Barton,00-0035672,,,Limited Participation in Practice,Cody Barton,
2020.0,4.0,SEA,T,Duane Brown,00-0026166,,,Limited Participation in Practice,Duane Brown,
2020.0,4.0,SEA,S,Jamal Adams,00-0033872,Out,Groin,Did Not Participate In Practice,Jamal Adams,OUT
2020.0,4.0,SEA,LB,Jordyn Brooks,00-0036409,Out,Knee,Did Not Participate In Practice,Jordyn Brooks,OUT
2020.0,4.0,SEA,CB,Quinton Dunbar,00-0032007,Out,Knee,Did Not Participate In Practice,Quinton Dunbar,OUT
2020.0,4.0,SEA,S,Delano Hill,00-0033931,Questionable,Back,Did Not Participate In Practice,Delano Hill,QUESTIONABLE
2020.0,4.0,SEA,CB,Neiko Thorpe,00-0029329,Questionable,Hip,Did Not Participate In Practice,Neiko Thorpe,QUESTIONABLE
2020.0,4.0,SEA,RB,Chris Carson,00-0033594,Questionable,Knee,Full Participation in Practice,Chris Carson,QUESTIONABLE
2020.0,4.0,SEA,CB,Shaquill Griffin,00-0033926,Questionable,Shoulder,Full Participation in Practice,Shaquill Griffin,QUESTIONABLE
2020.0,4.0,SEA,G,Damien Lewis,00-0036417,Questionable,Ankle,Full Participation in Practice,Damien Lewis,QUESTIONABLE
2020.0,4.0,SEA,RB,Carlos Hyde,00-0031045,Questionable,Shoulder,Limited Participation in Practice,Carlos Hyde,QUESTIONABLE
2020.0,4.0,SF,TE,George Kittle,00-0033288,,,Full Participation in Practice,George Kittle,
2020.0,4.0,SF,RB,Jerick McKinnon,00-0031376,,,Full Participation in Practice,Jerick McKinnon,
2020.0,4.0,SF,DE,Dee Ford,00-0031297,Out,Back,Did Not Participate In Practice,Dee Ford,OUT
2020.0,4.0,SF,QB,Jimmy Garoppolo,00-0031345,Out,Ankle,Did Not Participate In Practice,Jimmy Garoppolo,OUT
2020.0,4.0,SF,LB,Dre Greenlaw,00-0034982,Out,Quadricep,Did Not Participate In Practice,Dre Greenlaw,OUT
2020.0,4.0,SF,CB,Emmanuel Moseley,00-0034096,Out,Concussion,Did Not Participate In Practice,Emmanuel Moseley,OUT
2020.0,4.0,SF,RB,Raheem Mostert,00-0031687,Out,Knee,Did Not Participate In Practice,Raheem Mostert,OUT
2020.0,4.0,SF,TE,Jordan Reed,00-0030472,Out,Knee,Did Not Participate In Practice,Jordan Reed,OUT
2020.0,4.0,SF,CB,Ahkello Witherspoon,00-0033783,Out,Hamstring,Did Not Participate In Practice,Ahkello Witherspoon,OUT
2020.0,4.0,SF,CB,K'Waun Williams,00-0031253,Questionable,Hip,Limited Participation in Practice,K'Waun Williams,QUESTIONABLE
2020.0,4.0,TB,DT,Ndamukong Suh,00-0027855,,,Did Not Participate In Practice,Ndamukong Suh,
2020.0,4.0,TB,CB,Sean Murphy-Bunting,00-0035239,,,Full Participation in Practice,Sean Murphy-Bunting,
2020.0,4.0,TB,LB,Jason Pierre-Paul,00-0027867,,,Full Participation in Practice,Jason Pierre-Paul,
2020.0,4.0,TB,WR,Justin Watson,00-0034386,,,Full Participation in Practice,Justin Watson,
2020.0,4.0,TB,RB,Leonard Fournette,00-0033856,Out,Ankle,Did Not Participate In Practice,Leonard Fournette,OUT
2020.0,4.0,TB,WR,Chris Godwin,00-0033921,Out,Hamstring,Did Not Participate In Practice,Chris Godwin,OUT
2020.0,4.0,TB,WR,Scott Miller,00-0035298,Questionable,Hip,Full Participation in Practice,Scott Miller,QUESTIONABLE
2020.0,4.0,WAS,RB,Bryce Love,00-0035256,,,Did Not Participate In Practice,Bryce Love,
2020.0,4.0,WAS,T,Saahdiq Charles,00-0036334,,,Full Participation in Practice,Saahdiq Charles,
2020.0,4.0,WAS,WR,Dontrelle Inman,00-0028411,,,Full Participation in Practice,Dontrelle Inman,
2020.0,4.0,WAS,DE,Ryan Kerrigan,00-0027954,,,Full Participation in Practice,Ryan Kerrigan,
2020.0,4.0,WAS,WR,Steven Sims,00-0034928,Out,Toe,Did Not Participate In Practice,Steven Sims,OUT
2020.0,4.0,WAS,DE,Chase Young,00-0036321,Out,Groin,Did Not Participate In Practice,Chase Young,OUT
2020.0,4.0,WAS,LB,Cole Holcomb,00-0035286,Out,Knee,Limited Participation in Practice,Cole Holcomb,OUT
2020.0,4.0,WAS,WR,Terry McLaurin,00-0035659,Questionable,Thigh,Did Not Participate In Practice,Terry McLaurin,QUESTIONABLE
2020.0,4.0,WAS,LB,Kevin Pierre-Louis,00-0031308,Questionable,Illness,Did Not Participate In Practice,Kevin Pierre-Louis,QUESTIONABLE
2020.0,4.0,WAS,DE,Ryan Anderson,00-0033525,Questionable,Ankle,Full Participation in Practice,Ryan Anderson,QUESTIONABLE
2020.0,4.0,WAS,T,Morgan Moses,00-0031330,Questionable,Hip,Full Participation in Practice,Morgan Moses,QUESTIONABLE
2020.0,5.0,ARI,S,Budda Baker,00-0033890,,,Full Participation in Practice,Budda Baker,
2020.0,5.0,ARI,RB,Kenyan Drake,00-0033118,,,Full Participation in Practice,Kenyan Drake,
2020.0,5.0,ARI,WR,Larry Fitzgerald,00-0022921,,,Full Participation in Practice,Larry Fitzgerald,
2020.0,5.0,ARI,WR,DeAndre Hopkins,00-0030564,,,Full Participation in Practice,DeAndre Hopkins,
2020.0,5.0,ARI,CB,Dre Kirkpatrick,00-0029560,,,Full Participation in Practice,Dre Kirkpatrick,
2020.0,5.0,ARI,DT,Corey Peters,00-0027686,,,Full Participation in Practice,Corey Peters,
2020.0,5.0,ARI,G,Justin Pugh,00-0030585,,,Full Participation in Practice,Justin Pugh,
2020.0,5.0,ARI,LB,Devon Kennard,00-0031241,Out,Calf,Did Not Participate In Practice,Devon Kennard,OUT
2020.0,5.0,ARI,DT,Jordan Phillips,00-0031557,Questionable,Illness,Did Not Participate In Practice,Jordan Phillips,QUESTIONABLE
2020.0,5.0,ARI,TE,Darrell Daniels,00-0033258,Questionable,Thigh,Full Participation in Practice,Darrell Daniels,QUESTIONABLE
2020.0,5.0,ARI,S,Chris Banjo,00-0029747,Questionable,Hamstring,Limited Participation in Practice,Chris Banjo,QUESTIONABLE
2020.0,5.0,ATL,G,James Carpenter,00-0027963,,,Did Not Participate In Practice,James Carpenter,
2020.0,5.0,ATL,RB,Todd Gurley,00-0032241,,,Did Not Participate In Practice,Todd Gurley,
2020.0,5.0,ATL,C,Alex Mack,00-0026997,,,Did Not Participate In Practice,Alex Mack,
2020.0,5.0,ATL,TE,Jaeden Graham,00-0034788,,,Full Participation in Practice,Jaeden Graham,
2020.0,5.0,ATL,K,Younghoe Koo,00-0033702,,,Full Participation in Practice,Younghoe Koo,
2020.0,5.0,ATL,LB,Foyesade Oluokun,00-0034413,,,Full Participation in Practice,Foyesade Oluokun,
2020.0,5.0,ATL,S,Ricardo Allen,00-0031181,,,Limited Participation in Practice,Ricardo Allen,
2020.0,5.0,ATL,DT,Marlon Davidson,00-0036291,,,Limited Participation in Practice,Marlon Davidson,
2020.0,5.0,ATL,DT,Grady Jarrett,00-0031583,,,Limited Participation in Practice,Grady Jarrett,
2020.0,5.0,ATL,DE,Takkarist McKinley,00-0033540,,,Limited Participation in Practice,Takkarist McKinley,
2020.0,5.0,ATL,S,Keanu Neal,00-0032382,,,Limited Participation in Practice,Keanu Neal,
2020.0,5.0,ATL,WR,Calvin Ridley,00-0034837,,,Limited Participation in Practice,Calvin Ridley,
2020.0,5.0,ATL,S,Jaylinn Hawkins,00-0036302,Out,Concussion,Did Not Participate In Practice,Jaylinn Hawkins,OUT
2020.0,5.0,ATL,WR,Julio Jones,00-0027944,Questionable,Hamstring,Did Not Participate In Practice,Julio Jones,QUESTIONABLE
2020.0,5.0,BAL,DT,Calais Campbell,00-0026190,,,Did Not Participate In Practice,Calais Campbell,
2020.0,5.0,BAL,RB,Mark Ingram,00-0027966,,,Did Not Participate In Practice,Mark Ingram,
2020.0,5.0,BAL,DT,Brandon Williams,00-0030511,,,Did Not Participate In Practice,Brandon Williams,
2020.0,5.0,BAL,G,Tyre Phillips,00-0036214,Doubtful,Shoulder,Did Not Participate In Practice,Tyre Phillips,DOUBTFUL
2020.0,5.0,BAL,DE,Derek Wolfe,00-0029586,Questionable,Not Injury Related,Did Not Participate In Practice,Derek Wolfe,QUESTIONABLE
2020.0,5.0,BAL,TE,Nick Boyle,00-0031598,Questionable,Thigh,Full Participation in Practice,Nick Boyle,QUESTIONABLE
2020.0,5.0,BAL,WR,Marquise Brown,00-0035662,Questionable,Knee,Full Participation in Practice,Marquise Brown,QUESTIONABLE
2020.0,5.0,BAL,QB,Lamar Jackson,00-0034796,Questionable,Knee,Full Participation in Practice,Lamar Jackson,QUESTIONABLE
2020.0,5.0,BAL,DT,Justin Madubuike,00-0036130,Questionable,Knee,Full Participation in Practice,Justin Madubuike,QUESTIONABLE
2020.0,5.0,BAL,T,Ronnie Stanley,00-0032965,Questionable,Shoulder,Full Participation in Practice,Ronnie Stanley,QUESTIONABLE
2020.0,5.0,BAL,DT,Broderick Washington,00-0036081,Questionable,Illness,Full Participation in Practice,Broderick Washington,QUESTIONABLE
2020.0,5.0,BAL,TE,Mark Andrews,00-0034753,Questionable,Thigh,Limited Participation in Practice,Mark Andrews,QUESTIONABLE
2020.0,5.0,BAL,S,Anthony Levine,00-0027539,Questionable,Abdomen,Limited Participation in Practice,Anthony Levine,QUESTIONABLE
2020.0,5.0,BAL,WR,Chris Moore,00-0032398,Questionable,Thigh,Limited Participation in Practice,Chris Moore,QUESTIONABLE
2020.0,5.0,BAL,CB,Marcus Peters,00-0032165,Questionable,Thigh,Limited Participation in Practice,Marcus Peters,QUESTIONABLE
2020.0,5.0,BAL,CB,Jimmy Smith,00-0027965,Questionable,Knee,Limited Participation in Practice,Jimmy Smith,QUESTIONABLE
2020.0,5.0,BUF,DE,Mario Addison,00-0028339,,,Did Not Participate In Practice,Mario Addison,
2020.0,5.0,BUF,DE,Jerry Hughes,00-0027881,,,Did Not Participate In Practice,Jerry Hughes,
2020.0,5.0,BUF,CB,Levi Wallace,00-0034514,,,Did Not Participate In Practice,Levi Wallace,
2020.0,5.0,BUF,QB,Josh Allen,00-0034857,,,Full Participation in Practice,Josh Allen,
2020.0,5.0,BUF,WR,Cole Beasley,00-0029000,,,Full Participation in Practice,Cole Beasley,
2020.0,5.0,BUF,LB,Matt Milano,00-0033571,Out,Pectoral,Did Not Participate In Practice,Matt Milano,OUT
2020.0,5.0,BUF,CB,Tre'Davious White,00-0033884,Questionable,Back,Did Not Participate In Practice,Tre'Davious White,QUESTIONABLE
2020.0,5.0,BUF,RB,Zack Moss,00-0036251,Questionable,Toe,Full Participation in Practice,Zack Moss,QUESTIONABLE
2020.0,5.0,BUF,LB,Del'Shawn Phillips,00-0035202,Questionable,Quadricep,Full Participation in Practice,Del'Shawn Phillips,QUESTIONABLE
2020.0,5.0,BUF,WR,John Brown,00-0031051,Questionable,Knee,Limited Participation in Practice,John Brown,QUESTIONABLE
2020.0,5.0,BUF,G,Cody Ford,00-0035238,Questionable,Groin,Limited Participation in Practice,Cody Ford,QUESTIONABLE
2020.0,5.0,BUF,QB,Jake Fromm,00-0036197,Questionable,Not Injury Related,Limited Participation in Practice,Jake Fromm,QUESTIONABLE
2020.0,5.0,BUF,WR,Andre Roberts,00-0027691,Questionable,Ankle,Limited Participation in Practice,Andre Roberts,QUESTIONABLE
2020.0,5.0,BUF,G,Brian Winters,00-0030066,Questionable,Knee,Limited Participation in Practice,Brian Winters,QUESTIONABLE
2020.0,5.0,CAR,S,Juston Burris,00-0032403,,,Full Participation in Practice,Juston Burris,
2020.0,5.0,CAR,G,Dennis Daley,00-0035300,,,Full Participation in Practice,Dennis Daley,
2020.0,5.0,CAR,CB,Donte Jackson,00-0034356,,,Full Participation in Practice,Donte Jackson,
2020.0,5.0,CAR,T,Greg Little,00-0035694,,,Full Participation in Practice,Greg Little,
2020.0,5.0,CAR,TE,Chris Manhertz,00-0031484,,,Full Participation in Practice,Chris Manhertz,
2020.0,5.0,CAR,T,Russell Okung,00-0027859,,,Full Participation in Practice,Russell Okung,
2020.0,5.0,CAR,C,Matt Paradis,00-0031349,,,Full Participation in Practice,Matt Paradis,
2020.0,5.0,CAR,DT,Kawann Short,00-0030448,,,Full Participation in Practice,Kawann Short,
2020.0,5.0,CAR,TE,Colin Thompson,00-0033720,,,Full Participation in Practice,Colin Thompson,
2020.0,5.0,CAR,DE,Stephen Weatherly,00-0032448,,,Full Participation in Practice,Stephen Weatherly,
2020.0,5.0,CAR,CB,Eli Apple,00-0032379,Out,Hamstring,Did Not Participate In Practice,Eli Apple,OUT
2020.0,5.0,CHI,DT,Akiem Hicks,00-0029657,,,Full Participation in Practice,Akiem Hicks,
2020.0,5.0,CHI,LB,Khalil Mack,00-0031040,,,Full Participation in Practice,Khalil Mack,
2020.0,5.0,CHI,T,Bobby Massie,00-0029528,,,Full Participation in Practice,Bobby Massie,
2020.0,5.0,CHI,LB,Josh Woods,00-0034801,,,Full Participation in Practice,Josh Woods,
2020.0,5.0,CHI,S,Deon Bush,00-0032774,Out,Hamstring,Did Not Participate In Practice,Deon Bush,OUT
2020.0,5.0,CHI,S,Sherrick McManis,00-0027743,Doubtful,Hamstring,Did Not Participate In Practice,Sherrick McManis,DOUBTFUL
2020.0,5.0,CHI,WR,Darnell Mooney,00-0036309,Questionable,Shoulder,Full Participation in Practice,Darnell Mooney,QUESTIONABLE
2020.0,5.0,CIN,DT,Geno Atkins,00-0027720,,,Full Participation in Practice,Geno Atkins,
2020.0,5.0,CIN,LB,Markus Bailey,00-0036314,,,Full Participation in Practice,Markus Bailey,
2020.0,5.0,CIN,DE,Carlos Dunlap,00-0027662,,,Full Participation in Practice,Carlos Dunlap,
2020.0,5.0,CIN,CB,Darius Phillips,00-0034683,,,Full Participation in Practice,Darius Phillips,
2020.0,5.0,CIN,T,Jonah Williams,00-0035629,,,Full Participation in Practice,Jonah Williams,
2020.0,5.0,CIN,LB,Logan Wilson,00-0036294,,,Full Participation in Practice,Logan Wilson,
2020.0,5.0,CIN,CB,Mackensie Alexander,00-0032389,Doubtful,Hamstring,Did Not Participate In Practice,Mackensie Alexander,DOUBTFUL
2020.0,5.0,CIN,WR,John Ross,00-0033460,Doubtful,Illness,Did Not Participate In Practice,John Ross,DOUBTFUL
2020.0,5.0,CIN,RB,Joe Mixon,00-0033897,Questionable,Shin,Limited Participation in Practice,Joe Mixon,QUESTIONABLE
2020.0,5.0,CLE,WR,Odell Beckham,00-0031235,,,Full Participation in Practice,Odell Beckham,
2020.0,5.0,CLE,TE,Stephen Carlson,00-0035039,,,Full Participation in Practice,Stephen Carlson,
2020.0,5.0,CLE,DT,Jordan Elliott,00-0036266,,,Full Participation in Practice,Jordan Elliott,
2020.0,5.0,CLE,DE,Porter Gustin,00-0035404,,,Full Participation in Practice,Porter Gustin,
2020.0,5.0,CLE,RB,Kareem Hunt,00-0033923,,,Full Participation in Practice,Kareem Hunt,
2020.0,5.0,CLE,RB,Andy Janovich,00-0032956,,,Full Participation in Practice,Andy Janovich,
2020.0,5.0,CLE,WR,Jarvis Landry,00-0031382,,,Full Participation in Practice,Jarvis Landry,
2020.0,5.0,CLE,LB,Jacob Phillips,00-0036276,,,Full Participation in Practice,Jacob Phillips,
2020.0,5.0,CLE,DT,Sheldon Richardson,00-0030573,,,Full Participation in Practice,Sheldon Richardson,
2020.0,5.0,CLE,LB,Sione Takitaki,00-0035646,,,Full Participation in Practice,Sione Takitaki,
2020.0,5.0,CLE,T,Jedrick Wills,00-0036267,,,Full Participation in Practice,Jedrick Wills,
2020.0,5.0,CLE,C,J.C. Tretter,00-0030076,,,Limited Participation in Practice,J.C. Tretter,
2020.0,5.0,CLE,LB,Tae Davis,00-0034500,Out,Elbow,Did Not Participate In Practice,Tae Davis,OUT
2020.0,5.0,CLE,DT,Larry Ogunjobi,00-0033905,Out,Abdomen,Did Not Participate In Practice,Larry Ogunjobi,OUT
2020.0,5.0,CLE,CB,Greedy Williams,00-0035638,Out,Shoulder,Limited Participation in Practice,Greedy Williams,OUT
2020.0,5.0,CLE,S,Karl Joseph,00-0032888,Questionable,Hamstring,Did Not Participate In Practice,Karl Joseph,QUESTIONABLE
2020.0,5.0,CLE,DE,Adrian Clayborn,00-0027958,Questionable,Hip,Limited Participation in Practice,Adrian Clayborn,QUESTIONABLE
2020.0,5.0,DAL,DE,Dorance Armstrong,00-0034373,,,Full Participation in Practice,Dorance Armstrong,
2020.0,5.0,DAL,DE,Tyrone Crawford,00-0029641,,,Full Participation in Practice,Tyrone Crawford,
2020.0,5.0,DAL,CB,Trevon Diggs,00-0036361,,,Full Participation in Practice,Trevon Diggs,
2020.0,5.0,DAL,DE,Demarcus Lawrence,00-0031411,,,Full Participation in Practice,Demarcus Lawrence,
2020.0,5.0,DAL,C,Joe Looney,00-0029278,Out,Knee,Did Not Participate In Practice,Joe Looney,OUT
2020.0,5.0,DAL,T,Tyron Smith,00-0027947,Out,Neck,Did Not Participate In Practice,Tyron Smith,OUT
2020.0,5.0,HOU,WR,Randall Cobb,00-0028002,,,Did Not Participate In Practice,Randall Cobb,
2020.0,5.0,HOU,LB,Dylan Cole,00-0033765,,,Full Participation in Practice,Dylan Cole,
2020.0,5.0,HOU,DT,Brandon Dunn,00-0031127,,,Full Participation in Practice,Brandon Dunn,
2020.0,5.0,HOU,RB,Cullen Gillaspia,00-0035304,,,Full Participation in Practice,Cullen Gillaspia,
2020.0,5.0,HOU,T,Laremy Tunsil,00-0032380,,,Full Participation in Practice,Laremy Tunsil,
2020.0,5.0,HOU,TE,Jordan Akins,00-0034364,Questionable,Ankle,Limited Participation in Practice,Jordan Akins,QUESTIONABLE
2020.0,5.0,HOU,CB,Keion Crossen,00-0034435,Questionable,Hamstring,Limited Participation in Practice,Keion Crossen,QUESTIONABLE
2020.0,5.0,HOU,RB,Buddy Howell,00-0034449,Questionable,Hamstring,Limited Participation in Practice,Buddy Howell,QUESTIONABLE
2020.0,5.0,HOU,LB,Peter Kalambayi,00-0034421,Questionable,Hamstring,Limited Participation in Practice,Peter Kalambayi,QUESTIONABLE
2020.0,5.0,HOU,LB,Benardrick McKinney,00-0031553,Questionable,Shoulder,Limited Participation in Practice,Benardrick McKinney,QUESTIONABLE
2020.0,5.0,IND,DT,Denico Autry,00-0031254,,,Did Not Participate In Practice,Denico Autry,
2020.0,5.0,IND,WR,T.Y. Hilton,00-0029608,,,Did Not Participate In Practice,T.Y. Hilton,
2020.0,5.0,IND,DE,Justin Houston,00-0028008,,,Did Not Participate In Practice,Justin Houston,
2020.0,5.0,IND,CB,Kenny Moore,00-0033393,,,Did Not Participate In Practice,Kenny Moore,
2020.0,5.0,IND,TE,Trey Burton,00-0030710,,,Full Participation in Practice,Trey Burton,
2020.0,5.0,IND,CB,T.J. Carrie,00-0031269,,,Full Participation in Practice,T.J. Carrie,
2020.0,5.0,IND,LB,Bobby Okereke,00-0035687,,,Full Participation in Practice,Bobby Okereke,
2020.0,5.0,IND,LB,E.J. Speed,00-0034987,,,Full Participation in Practice,E.J. Speed,
2020.0,5.0,IND,T,Anthony Castonzo,00-0027960,Out,Rib,Did Not Participate In Practice,Anthony Castonzo,OUT
2020.0,5.0,IND,LB,Darius Leonard,00-0034846,Out,Groin,Did Not Participate In Practice,Darius Leonard,OUT
2020.0,5.0,IND,LB,Anthony Walker,00-0033570,Questionable,Ankle,Limited Participation in Practice,Anthony Walker,QUESTIONABLE
2020.0,5.0,JAX,CB,D.J. Hayden,00-0030572,,,Did Not Participate In Practice,D.J. Hayden,
